E00_operator_norm,E0K_operator_norm,EC0_operator_norm,ECK_operator_norm,Pi00_norm,Pi0K_norm,PiC0_norm,PiCK_norm,common_base_kind,filtering_norm,interaction_norm,lambda,method,seed,sensing_norm,setting,symmetric_identity_residual
9.587421616149403,9.461518298633473,9.587421616149404,9.461518298633477,23069.84558229301,4890.397002588277,23069.84558229301,4890.397002588278,ERM_source_solution,18639.053512316394,1.9024959380410353e-11,0.01,L2,2,1.9320390465239166e-11,declared_source_target_coupled_correlation,2.3388581273010028e-14
9.587421616149403,9.120378959778034,9.587421616149415,9.120378959778037,23069.84558229301,700.2786520702421,23069.845582293015,700.2786520702427,ERM_source_solution,22491.72721927991,2.720840055754756e-10,0.1,L2,2,1.5068204235398666e-10,declared_source_target_coupled_correlation,2.2805183714515847e-13
9.587421616149403,9.630034567441665,9.540575420608183,9.58711882187907,23069.84558229301,23066.27075686129,23073.830793830526,23069.890993057015,ERM_source_solution,12.368805447551644,1.1869646581473907,0.001,IRMV1,2,38.13314134188051,declared_source_target_coupled_correlation,9.320141406919438e-17
9.587421616149403,9.824593240591101,9.139747250907437,9.585926881406609,23069.84558229301,23050.147874830724,23112.528507305913,23072.7333358123,ERM_source_solution,97.48274829364117,65.06884298362209,0.01,IRMV1,2,373.2172107888612,declared_source_target_coupled_correlation,2.4378263064891342e-15
9.587421616149403,10.013772611311797,8.088541316411057,9.59911398353655,23069.84558229301,23032.147145105013,23773.037938671976,23348.693250723707,ERM_source_solution,715.3182398588856,1179.3111416280703,0.1,IRMV1,2,3669.2071626682737,declared_source_target_coupled_correlation,5.251280482733824e-14
9.587421616149403,9.587343492054153,9.587421622829655,9.587343498732642,23069.84558229301,23069.801342897343,23069.845997157056,23069.801757760863,ERM_source_solution,0.16354517806613209,5.0915984704118954e-05,0.001,VREX,2,4.37511927753681,declared_source_target_coupled_correlation,9.016823869432717e-20
9.587421616149403,9.58664126409005,9.58742228416234,9.586641930339443,23069.84558229301,23069.403600294347,23069.887068660788,23069.44508613698,ERM_source_solution,1.6345222824867671,0.005087852717456696,0.01,VREX,2,43.75087953848498,declared_source_target_coupled_correlation,7.014094030666684e-18
9.587421616149403,9.579705971820017,9.587488422339513,9.579771043991268,23069.84558229301,23065.466643610805,23073.99384984397,23069.614393586893,ERM_source_solution,16.254994174151584,0.5050763772266775,0.1,VREX,2,437.477796871367,declared_source_target_coupled_correlation,7.54314340507828e-16
9.587421616149403,9.587421616149403,9.587421616149403,9.587421616149403,23069.84558229301,23069.84558229301,23069.84558229301,23069.84558229301,ERM_source_solution,0.0,0.0,0.0,L2,2,0.0,mechanism_defined_hidden,0.0
9.587421616149403,9.554014367268621,9.587421616149403,9.554014367268621,23069.84558229301,15991.713679314062,23069.84558229301,15991.713679314062,ERM_source_solution,7474.609606416257,6.05153171880119e-13,0.001,L2,2,2.629259084531655e-12,mechanism_defined_hidden,4.577566798522237e-16
9.587421616149403,9.461518298633473,9.587421616149404,9.461518298633477,23069.84558229301,4890.397002588277,23069.84558229301,4890.397002588278,ERM_source_solution,18639.053512316394,1.9024959380410353e-11,0.01,L2,2,1.9320390465239166e-11,mechanism_defined_hidden,2.3388581273010028e-14
9.587421616149403,9.120378959778034,9.587421616149415,9.120378959778037,23069.84558229301,700.2786520702421,23069.845582293015,700.2786520702427,ERM_source_solution,22491.72721927991,2.720840055754756e-10,0.1,L2,2,1.5068204235398666e-10,mechanism_defined_hidden,2.2805183714515847e-13
9.587421616149403,9.630034567441667,9.540575420608183,9.587118821879072,23069.84558229301,23066.27075686129,23073.830793830526,23069.890993057015,ERM_source_solution,12.368805447551644,1.1869646581473907,0.001,IRMV1,2,38.13314134188051,mechanism_defined_hidden,9.320141406919438e-17
9.587421616149403,9.824593240591101,9.139747250907439,9.585926881406609,23069.84558229301,23050.147874830724,23112.528507305913,23072.7333358123,ERM_source_solution,97.48274829364117,65.06884298362209,0.01,IRMV1,2,373.2172107888612,mechanism_defined_hidden,2.4378263064891342e-15
9.587421616149403,10.013772611311797,8.088541316411058,9.59911398353655,23069.84558229301,23032.147145105013,23773.037938671976,23348.693250723707,ERM_source_solution,715.3182398588856,1179.3111416280703,0.1,IRMV1,2,3669.2071626682737,mechanism_defined_hidden,5.251280482733824e-14
9.587421616149403,9.587343492054153,9.587421622829655,9.587343498732642,23069.84558229301,23069.801342897343,23069.845997157056,23069.801757760863,ERM_source_solution,0.16354517806613209,5.0915984704118954e-05,0.001,VREX,2,4.37511927753681,mechanism_defined_hidden,9.016823869432717e-20
9.587421616149403,9.58664126409005,9.587422284162342,9.586641930339445,23069.84558229301,23069.403600294347,23069.887068660788,23069.44508613698,ERM_source_solution,1.6345222824867671,0.005087852717456696,0.01,VREX,2,43.75087953848498,mechanism_defined_hidden,7.014094030666684e-18
9.587421616149403,9.579705971820019,9.587488422339513,9.579771043991267,23069.84558229301,23065.466643610805,23073.99384984397,23069.614393586893,ERM_source_solution,16.254994174151584,0.5050763772266775,0.1,VREX,2,437.477796871367,mechanism_defined_hidden,7.54314340507828e-16
11.685811093531074,11.685811093531074,11.685811093531074,11.685811093531074,23069.84558229301,23069.84558229301,23069.84558229301,23069.84558229301,ERM_source_solution,0.0,0.0,0.0,L2,2,0.0,mechanism_defined_exposed,0.0
11.685811093531074,11.604953118454716,11.685811093531074,11.604953118454716,23069.84558229301,15991.713679314062,23069.84558229301,15991.713679314062,ERM_source_solution,7474.609606416257,6.05153171880119e-13,0.001,L2,2,2.629259084531655e-12,mechanism_defined_exposed,4.577566798522237e-16
11.685811093531074,11.395038002089656,11.685811093531077,11.39503800208966,23069.84558229301,4890.397002588277,23069.84558229301,4890.397002588278,ERM_source_solution,18639.053512316394,1.9024959380410353e-11,0.01,L2,2,1.9320390465239166e-11,mechanism_defined_exposed,2.3388581273010028e-14
11.685811093531074,10.733903296577312,11.68581109353109,10.733903296577317,23069.84558229301,700.2786520702421,23069.845582293015,700.2786520702427,ERM_source_solution,22491.72721927991,2.720840055754756e-10,0.1,L2,2,1.5068204235398666e-10,mechanism_defined_exposed,2.2805183714515847e-13
11.685811093531074,11.751068285233197,11.614578622523926,11.685358480538063,23069.84558229301,23066.27075686129,23073.830793830526,23069.890993057015,ERM_source_solution,12.368805447551644,1.1869646581473907,0.001,IRMV1,2,38.13314134188051,mechanism_defined_exposed,9.320141406919438e-17
11.685811093531074,12.05386729885867,11.030920951877954,11.683520438195277,23069.84558229301,23050.147874830724,23112.528507305913,23072.7333358123,ERM_source_solution,97.48274829364117,65.06884298362209,0.01,IRMV1,2,373.2172107888612,mechanism_defined_exposed,2.4378263064891342e-15
11.685811093531074,12.352900626085562,12.619137908763157,11.697335690306883,23069.84558229301,23032.147145105013,23773.037938671976,23348.693250723707,ERM_source_solution,715.3182398588856,1179.3111416280703,0.1,IRMV1,2,3669.2071626682737,mechanism_defined_exposed,5.251280482733824e-14
11.685811093531074,11.68563552155903,11.685811102215276,11.68563553024094,23069.84558229301,23069.801342897343,23069.845997157056,23069.801757760863,ERM_source_solution,0.16354517806613209,5.0915984704118954e-05,0.001,VREX,2,4.37511927753681,mechanism_defined_exposed,9.016823869432717e-20
11.685811093531074,11.684057367918857,11.68581196192376,11.684058234016094,23069.84558229301,23069.403600294347,23069.887068660788,23069.44508613698,ERM_source_solution,1.6345222824867671,0.005087852717456696,0.01,VREX,2,43.75087953848498,mechanism_defined_exposed,7.014094030666684e-18
11.685811093531074,11.668471008109243,11.685897936329244,11.668555592511188,23069.84558229301,23065.466643610805,23073.99384984397,23069.614393586893,ERM_source_solution,16.254994174151584,0.5050763772266775,0.1,VREX,2,437.477796871367,mechanism_defined_exposed,7.54314340507828e-16
9.687755034333279,9.687755034333279,9.687755034333279,9.687755034333279,23069.84558229301,23069.84558229301,23069.84558229301,23069.84558229301,ERM_source_solution,0.0,0.0,0.0,L2,2,0.0,irrelevant_source_diversity,0.0
9.687755034333279,9.65416164584372,9.687755034333279,9.65416164584372,23069.84558229301,15991.713679314062,23069.84558229301,15991.713679314062,ERM_source_solution,7474.609606416257,6.05153171880119e-13,0.001,L2,2,2.629259084531655e-12,irrelevant_source_diversity,4.577566798522237e-16
9.687755034333279,9.55711579956385,9.68775503433328,9.55711579956385,23069.84558229301,4890.397002588277,23069.84558229301,4890.397002588278,ERM_source_solution,18639.053512316394,1.9024959380410353e-11,0.01,L2,2,1.9320390465239166e-11,irrelevant_source_diversity,2.3388581273010028e-14
9.687755034333279,9.219611693717482,9.68775503433329,9.219611693717486,23069.84558229301,700.2786520702421,23069.845582293015,700.2786520702427,ERM_source_solution,22491.72721927991,2.720840055754756e-10,0.1,L2,2,1.5068204235398666e-10,irrelevant_source_diversity,2.2805183714515847e-13
9.687755034333279,9.715127233939793,9.659074723298543,9.687489527712705,23069.84558229301,23066.27075686129,23073.830793830526,23069.890993057015,ERM_source_solution,12.368805447551644,1.1869646581473907,0.001,IRMV1,2,38.13314134188051,irrelevant_source_diversity,9.320141406919438e-17
9.687755034333279,9.856122494273471,9.485472938644982,9.686629344506125,23069.84558229301,23050.147874830724,23112.528507305913,23072.7333358123,ERM_source_solution,97.48274829364117,65.06884298362209,0.01,IRMV1,2,373.2172107888612,irrelevant_source_diversity,2.4378263064891342e-15
9.687755034333279,10.017446676820544,22.087780954320625,9.702798246222512,23069.84558229301,23032.147145105013,23773.037938671976,23348.693250723707,ERM_source_solution,715.3182398588856,1179.3111416280703,0.1,IRMV1,2,3669.2071626682737,irrelevant_source_diversity,5.251280482733824e-14
9.687755034333279,9.6876820627399,9.687754671906797,9.68768170015069,23069.84558229301,23069.801342897343,23069.845997157056,23069.801757760863,ERM_source_solution,0.16354517806613209,5.0915984704118954e-05,0.001,VREX,2,4.37511927753681,irrelevant_source_diversity,9.016823869432717e-20
9.687755034333279,9.687026186724287,9.687751978824942,9.687023113438102,23069.84558229301,23069.403600294347,23069.887068660788,23069.44508613698,ERM_source_solution,1.6345222824867671,0.005087852717456696,0.01,VREX,2,43.75087953848498,irrelevant_source_diversity,7.014094030666684e-18
9.687755034333279,9.680552401260758,9.687781368305163,9.68057548042764,23069.84558229301,23065.466643610805,23073.99384984397,23069.614393586893,ERM_source_solution,16.254994174151584,0.5050763772266775,0.1,VREX,2,437.477796871367,irrelevant_source_diversity,7.54314340507828e-16
9.012442787913901,9.012442787913901,9.012442787913901,9.012442787913901,16396.728930661826,16396.728930661826,16396.728930661826,16396.728930661826,ERM_source_solution,0.0,0.0,0.0,L2,3,0.0,declared_source_target_coupled_correlation,0.0
9.012442787913901,8.99284825244068,9.012442787913901,8.992848252440675,16396.728930661826,11776.732338531901,16396.728930661826,11776.732338531901,ERM_source_solution,4833.019562976983,1.7999340817209698e-13,0.001,L2,3,4.155253999032589e-13,declared_source_target_coupled_correlation,6.139842933573273e-16
9.012442787913901,8.93307238983989,9.012442787913873,8.933072389839865,16396.728930661826,3793.193668392657,16396.728930661826,3793.193668392657,ERM_source_solution,12944.575135243054,2.8262913736962895e-12,0.01,L2,3,3.2000922711476903e-12,declared_source_target_coupled_correlation,6.949661582184962e-14
9.012442787913901,8.683750182137699,9.012442787913628,8.683750182137532,16396.728930661826,565.7721174770892,16396.728930661826,565.7721174770893,ERM_source_solution,15933.633198439033,4.0693784538135916e-11,0.1,L2,3,2.4933966803585512e-11,declared_source_target_coupled_correlation,7.012257798776533e-14
9.012442787913901,9.056974493277533,8.963498466126431,9.01214383498629,16396.728930661826,16395.704832377585,16398.235277602074,16397.074905376154,ERM_source_solution,6.715873171698139,0.6242937511968583,0.001,IRMV1,3,25.68901219778661,declared_source_target_coupled_correlation,4.3246638669886696e-17
9.012442787913901,9.261483988130717,8.540756024337433,9.01131854120217,16396.728930661826,16392.555330813364,16413.607475098015,16401.87607787278,ERM_source_solution,53.472024234716386,34.45709745689855,0.01,IRMV1,3,253.52448367847833,declared_source_target_coupled_correlation,1.60395128464534e-15
9.012442787913901,9.46809408595932,7.070344246923277,9.033412098439394,16396.728930661826,16417.20564086937,16744.226018060344,16617.401061186025,ERM_source_solution,399.5958109870173,628.9991634554061,0.1,IRMV1,3,2510.825400543156,declared_source_target_coupled_correlation,2.7810680884645738e-14
9.012442787913901,9.01230412914831,9.012442798854083,9.012304140084733,16396.728930661826,16396.66746128309,16396.72918510164,16396.667715721604,ERM_source_solution,0.15770145866682977,4.276736114293563e-05,0.001,VREX,3,2.888585196854647,declared_source_target_coupled_correlation,9.786629082703807e-19
9.012442787913901,9.011058150037666,9.012443881945705,9.011059240323304,16396.728930661826,16396.114612409307,16396.754374623826,16396.1400550704,ERM_source_solution,1.5763222610058798,0.004273170872811458,0.01,VREX,3,28.8852761452063,declared_source_target_coupled_correlation,9.332054096748392e-18
9.012442787913901,8.998788653274602,9.012552201571866,8.998894397687778,16396.728930661826,16390.623031489817,16399.273131450427,16393.16594365326,ERM_source_solution,15.69594852763391,0.42379470446903117,0.1,VREX,3,288.7956199954614,declared_source_target_coupled_correlation,5.116883545410139e-16
9.012442787913901,9.012442787913901,9.012442787913901,9.012442787913901,16396.728930661826,16396.728930661826,16396.728930661826,16396.728930661826,ERM_source_solution,0.0,0.0,0.0,L2,3,0.0,mechanism_defined_hidden,0.0
9.012442787913901,8.992848252440679,9.012442787913901,8.992848252440675,16396.728930661826,11776.732338531901,16396.728930661826,11776.732338531901,ERM_source_solution,4833.019562976983,1.7999340817209698e-13,0.001,L2,3,4.155253999032589e-13,mechanism_defined_hidden,6.139842933573273e-16
9.012442787913901,8.933072389839891,9.012442787913875,8.933072389839865,16396.728930661826,3793.193668392657,16396.728930661826,3793.193668392657,ERM_source_solution,12944.575135243054,2.8262913736962895e-12,0.01,L2,3,3.2000922711476903e-12,mechanism_defined_hidden,6.949661582184962e-14
9.012442787913901,8.683750182137699,9.012442787913628,8.683750182137532,16396.728930661826,565.7721174770892,16396.728930661826,565.7721174770893,ERM_source_solution,15933.633198439033,4.0693784538135916e-11,0.1,L2,3,2.4933966803585512e-11,mechanism_defined_hidden,7.012257798776533e-14
9.012442787913901,9.056974493277533,8.96349846612643,9.012143834986288,16396.728930661826,16395.704832377585,16398.235277602074,16397.074905376154,ERM_source_solution,6.715873171698139,0.6242937511968583,0.001,IRMV1,3,25.68901219778661,mechanism_defined_hidden,4.3246638669886696e-17
9.012442787913901,9.261483988130719,8.540756024337433,9.01131854120217,16396.728930661826,16392.555330813364,16413.607475098015,16401.87607787278,ERM_source_solution,53.472024234716386,34.45709745689855,0.01,IRMV1,3,253.52448367847833,mechanism_defined_hidden,1.60395128464534e-15
9.012442787913901,9.46809408595932,7.070344246923277,9.033412098439394,16396.728930661826,16417.20564086937,16744.226018060344,16617.401061186025,ERM_source_solution,399.5958109870173,628.9991634554061,0.1,IRMV1,3,2510.825400543156,mechanism_defined_hidden,2.7810680884645738e-14
9.012442787913901,9.01230412914831,9.012442798854082,9.012304140084732,16396.728930661826,16396.66746128309,16396.72918510164,16396.667715721604,ERM_source_solution,0.15770145866682977,4.276736114293563e-05,0.001,VREX,3,2.888585196854647,mechanism_defined_hidden,9.786629082703807e-19
9.012442787913901,9.011058150037666,9.012443881945705,9.011059240323306,16396.728930661826,16396.114612409307,16396.754374623826,16396.1400550704,ERM_source_solution,1.5763222610058798,0.004273170872811458,0.01,VREX,3,28.8852761452063,mechanism_defined_hidden,9.332054096748392e-18
9.012442787913901,8.9987886532746,9.012552201571868,8.99889439768778,16396.728930661826,16390.623031489817,16399.273131450427,16393.16594365326,ERM_source_solution,15.69594852763391,0.42379470446903117,0.1,VREX,3,288.7956199954614,mechanism_defined_hidden,5.116883545410139e-16
11.236073768104763,11.236073768104763,11.236073768104763,11.236073768104763,16396.728930661826,16396.728930661826,16396.728930661826,16396.728930661826,ERM_source_solution,0.0,0.0,0.0,L2,3,0.0,mechanism_defined_exposed,0.0
11.236073768104763,11.181026144015481,11.23607376810476,11.181026144015476,16396.728930661826,11776.732338531901,16396.728930661826,11776.732338531901,ERM_source_solution,4833.019562976983,1.7999340817209698e-13,0.001,L2,3,4.155253999032589e-13,mechanism_defined_exposed,6.139842933573273e-16
11.236073768104763,11.007440313060323,11.236073768104712,11.007440313060272,16396.728930661826,3793.193668392657,16396.728930661826,3793.193668392657,ERM_source_solution,12944.575135243054,2.8262913736962895e-12,0.01,L2,3,3.2000922711476903e-12,mechanism_defined_exposed,6.949661582184962e-14
11.236073768104763,10.4750928484049,11.236073768104218,10.475092848404586,16396.728930661826,565.7721174770892,16396.728930661826,565.7721174770893,ERM_source_solution,15933.633198439033,4.0693784538135916e-11,0.1,L2,3,2.4933966803585512e-11,mechanism_defined_exposed,7.012257798776533e-14
11.236073768104763,11.303126283121507,11.162898838603843,11.235682423999831,16396.728930661826,16395.704832377585,16398.235277602074,16397.074905376154,ERM_source_solution,6.715873171698139,0.6242937511968583,0.001,IRMV1,3,25.68901219778661,mechanism_defined_exposed,4.3246638669886696e-17
11.236073768104763,11.615794031880013,10.55474924419684,11.234834011555288,16396.728930661826,16392.555330813364,16413.607475098015,16401.87607787278,ERM_source_solution,53.472024234716386,34.45709745689855,0.01,IRMV1,3,253.52448367847833,mechanism_defined_exposed,1.60395128464534e-15
11.236073768104763,11.939343418934673,11.470686297839993,11.264479293597352,16396.728930661826,16417.20564086937,16744.226018060344,16617.401061186025,ERM_source_solution,399.5958109870173,628.9991634554061,0.1,IRMV1,3,2510.825400543156,mechanism_defined_exposed,2.7810680884645738e-14
11.236073768104763,11.235765182365322,11.23607378209934,11.235765196355306,16396.728930661826,16396.66746128309,16396.72918510164,16396.667715721604,ERM_source_solution,0.15770145866682977,4.276736114293563e-05,0.001,VREX,3,2.888585196854647,mechanism_defined_exposed,9.786629082703807e-19
11.236073768104763,11.23299218545842,11.23607516759121,11.232993580366957,16396.728930661826,16396.114612409307,16396.754374623826,16396.1400550704,ERM_source_solution,1.5763222610058798,0.004273170872811458,0.01,VREX,3,28.8852761452063,mechanism_defined_exposed,9.332054096748392e-18
11.236073768104763,11.20567958498459,11.236213723944498,11.205815050052236,16396.728930661826,16390.623031489817,16399.273131450427,16393.16594365326,ERM_source_solution,15.69594852763391,0.42379470446903117,0.1,VREX,3,288.7956199954614,mechanism_defined_exposed,5.116883545410139e-16
9.150378441088012,9.150378441088012,9.150378441088012,9.150378441088012,16396.728930661826,16396.728930661826,16396.728930661826,16396.728930661826,ERM_source_solution,0.0,0.0,0.0,L2,3,0.0,irrelevant_source_diversity,0.0
9.150378441088012,9.132185208146392,9.150378441088009,9.132185208146389,16396.728930661826,11776.732338531901,16396.728930661826,11776.732338531901,ERM_source_solution,4833.019562976983,1.7999340817209698e-13,0.001,L2,3,4.155253999032589e-13,irrelevant_source_diversity,6.139842933573273e-16
9.150378441088012,9.076246314368243,9.15037844108798,9.076246314368216,16396.728930661826,3793.193668392657,16396.728930661826,3793.193668392657,ERM_source_solution,12944.575135243054,2.8262913736962895e-12,0.01,L2,3,3.2000922711476903e-12,irrelevant_source_diversity,6.949661582184962e-14
9.150378441088012,8.844627713642309,9.150378441087705,8.84462771364212,16396.728930661826,565.7721174770892,16396.728930661826,565.7721174770893,ERM_source_solution,15933.633198439033,4.0693784538135916e-11,0.1,L2,3,2.4933966803585512e-11,irrelevant_source_diversity,7.012257798776533e-14
9.150378441088012,9.175509690467559,9.12443175562167,9.150125910414891,16396.728930661826,16395.704832377585,16398.235277602074,16397.074905376154,ERM_source_solution,6.715873171698139,0.6242937511968583,0.001,IRMV1,3,25.68901219778661,irrelevant_source_diversity,4.3246638669886696e-17
9.150378441088012,9.31012619193209,8.986667885807053,9.149694563598429,16396.728930661826,16392.555330813364,16413.607475098015,16401.87607787278,ERM_source_solution,53.472024234716386,34.45709745689855,0.01,IRMV1,3,253.52448367847833,irrelevant_source_diversity,1.60395128464534e-15
9.150378441088012,9.476834087821938,20.607208338118355,9.174803533232714,16396.728930661826,16417.20564086937,16744.226018060344,16617.401061186025,ERM_source_solution,399.5958109870173,628.9991634554061,0.1,IRMV1,3,2510.825400543156,irrelevant_source_diversity,2.7810680884645738e-14
9.150378441088012,9.150248830616777,9.150378946737893,9.15024933590127,16396.728930661826,16396.66746128309,16396.72918510164,16396.667715721604,ERM_source_solution,0.15770145866682977,4.276736114293563e-05,0.001,VREX,3,2.888585196854647,irrelevant_source_diversity,9.786629082703807e-19
9.150378441088012,9.14908422454085,9.150384414370144,9.149090158138005,16396.728930661826,16396.114612409307,16396.754374623826,16396.1400550704,ERM_source_solution,1.5763222610058798,0.004273170872811458,0.01,VREX,3,28.8852761452063,irrelevant_source_diversity,9.332054096748392e-18
9.150378441088012,9.137622427451392,9.150529880621072,9.137766824016603,16396.728930661826,16390.623031489817,16399.273131450427,16393.16594365326,ERM_source_solution,15.69594852763391,0.42379470446903117,0.1,VREX,3,288.7956199954614,irrelevant_source_diversity,5.116883545410139e-16
11.618012023286525,11.618012023286525,11.618012023286525,11.618012023286525,5570.923446281213,5570.923446281213,5570.923446281213,5570.923446281213,ERM_source_solution,0.0,0.0,0.0,L2,4,0.0,declared_source_target_coupled_correlation,0.0
11.618012023286525,11.609932313171736,11.618012023286525,11.609932313171736,5570.923446281213,4589.972528267953,5570.923446281214,4589.972528267953,ERM_source_solution,1052.6599739381832,2.821474084739659e-14,0.001,L2,4,1.4575511185839747e-13,declared_source_target_coupled_correlation,5.551115123125783e-17
11.618012023286525,11.587426569819955,11.618012023286525,11.587426569819955,5570.923446281213,2002.5515610437444,5570.923446281214,2002.5515610437444,ERM_source_solution,3735.8073021257396,6.473837646631195e-13,0.01,L2,4,1.277425006037261e-12,declared_source_target_coupled_correlation,1.4263260575951427e-14
11.618012023286525,11.378542136319814,11.618012023286518,11.37854213631981,5570.923446281213,360.94998360640506,5570.923446281214,360.949983606405,ERM_source_solution,5273.44149645958,1.2355725457239156e-11,0.1,L2,4,9.569855560910358e-12,declared_source_target_coupled_correlation,1.5129895003807858e-14
11.618012023286525,11.661825161169148,11.570097575986681,11.618005776685326,5570.923446281213,5569.588890731153,5572.507964416212,5571.0321423544365,ERM_source_solution,3.8496618105454883,0.36018502521678764,0.001,IRMV1,4,8.32084403602567,declared_source_target_coupled_correlation,5.767395087540231e-17
11.618012023286525,11.864556185248203,11.147974121731513,11.619510444094074,5570.923446281213,5563.901051539835,5587.317909250238,5572.407704158767,ERM_source_solution,30.39403951126888,20.028637594338132,0.01,IRMV1,4,79.59532269649928,declared_source_target_coupled_correlation,1.1505170996560499e-15
11.618012023286525,12.093677502831152,8.298659410180994,11.653571208883058,5570.923446281213,5565.098337596024,5787.99534426616,5628.530099411919,ERM_source_solution,221.22559772583176,368.2255271528008,0.1,IRMV1,4,766.9434218116471,declared_source_target_coupled_correlation,1.625341001697675e-14
11.618012023286525,11.617729433149877,11.618012057917245,11.617729467761752,5570.923446281213,5570.877981507221,5570.923666144807,5570.878201368058,ERM_source_solution,0.0709529895758831,3.869314784657624e-05,0.001,VREX,4,1.5651393545721553,declared_source_target_coupled_correlation,6.402877188248688e-20
11.618012023286525,11.615192390042825,11.618015486361744,11.615195834334902,5570.923446281213,5570.469093120007,5570.9454325976785,5570.491076683586,ERM_source_solution,0.7089794080333003,0.0038634984517458334,0.01,VREX,4,15.65066538423387,declared_source_target_coupled_correlation,1.2247008940683026e-17
11.618012023286525,11.590428755922732,11.61835841092772,11.590756961916863,5570.923446281213,5566.408972264549,5573.1216485775685,5568.604457753357,ERM_source_solution,7.038059130480325,0.3806444610532384,0.1,VREX,4,156.43457654292354,declared_source_target_coupled_correlation,4.628733950289995e-16
11.618012023286525,11.618012023286525,11.618012023286525,11.618012023286525,5570.923446281213,5570.923446281213,5570.923446281213,5570.923446281213,ERM_source_solution,0.0,0.0,0.0,L2,4,0.0,mechanism_defined_hidden,0.0
11.618012023286525,11.609932313171736,11.618012023286525,11.609932313171736,5570.923446281213,4589.972528267953,5570.923446281214,4589.972528267953,ERM_source_solution,1052.6599739381832,2.821474084739659e-14,0.001,L2,4,1.4575511185839747e-13,mechanism_defined_hidden,5.551115123125783e-17
11.618012023286525,11.587426569819955,11.618012023286525,11.587426569819955,5570.923446281213,2002.5515610437444,5570.923446281214,2002.5515610437444,ERM_source_solution,3735.8073021257396,6.473837646631195e-13,0.01,L2,4,1.277425006037261e-12,mechanism_defined_hidden,1.4263260575951427e-14
11.618012023286525,11.378542136319814,11.61801202328652,11.37854213631981,5570.923446281213,360.94998360640506,5570.923446281214,360.949983606405,ERM_source_solution,5273.44149645958,1.2355725457239156e-11,0.1,L2,4,9.569855560910358e-12,mechanism_defined_hidden,1.5129895003807858e-14
11.618012023286525,11.661825161169146,11.570097575986678,11.618005776685326,5570.923446281213,5569.588890731153,5572.507964416212,5571.0321423544365,ERM_source_solution,3.8496618105454883,0.36018502521678764,0.001,IRMV1,4,8.32084403602567,mechanism_defined_hidden,5.767395087540231e-17
11.618012023286525,11.864556185248203,11.147974121731513,11.619510444094074,5570.923446281213,5563.901051539835,5587.317909250238,5572.407704158767,ERM_source_solution,30.39403951126888,20.028637594338132,0.01,IRMV1,4,79.59532269649928,mechanism_defined_hidden,1.1505170996560499e-15
11.618012023286525,12.093677502831152,8.298659410180996,11.653571208883058,5570.923446281213,5565.098337596024,5787.99534426616,5628.530099411919,ERM_source_solution,221.22559772583176,368.2255271528008,0.1,IRMV1,4,766.9434218116471,mechanism_defined_hidden,1.625341001697675e-14
11.618012023286525,11.617729433149877,11.618012057917245,11.617729467761752,5570.923446281213,5570.877981507221,5570.923666144807,5570.878201368058,ERM_source_solution,0.0709529895758831,3.869314784657624e-05,0.001,VREX,4,1.5651393545721553,mechanism_defined_hidden,6.402877188248688e-20
11.618012023286525,11.615192390042825,11.618015486361744,11.6151958343349,5570.923446281213,5570.469093120007,5570.9454325976785,5570.491076683586,ERM_source_solution,0.7089794080333003,0.0038634984517458334,0.01,VREX,4,15.65066538423387,mechanism_defined_hidden,1.2247008940683026e-17
11.618012023286525,11.59042875592273,11.61835841092772,11.590756961916862,5570.923446281213,5566.408972264549,5573.1216485775685,5568.604457753357,ERM_source_solution,7.038059130480325,0.3806444610532384,0.1,VREX,4,156.43457654292354,mechanism_defined_hidden,4.628733950289995e-16
14.474854551447516,14.474854551447516,14.474854551447516,14.474854551447516,5570.923446281213,5570.923446281213,5570.923446281213,5570.923446281213,ERM_source_solution,0.0,0.0,0.0,L2,4,0.0,mechanism_defined_exposed,0.0
14.474854551447516,14.446593462658631,14.474854551447516,14.446593462658631,5570.923446281213,4589.972528267953,5570.923446281214,4589.972528267953,ERM_source_solution,1052.6599739381832,2.821474084739659e-14,0.001,L2,4,1.4575511185839747e-13,mechanism_defined_exposed,5.551115123125783e-17
14.474854551447516,14.355805208791317,14.474854551447512,14.355805208791317,5570.923446281213,2002.5515610437444,5570.923446281214,2002.5515610437444,ERM_source_solution,3735.8073021257396,6.473837646631195e-13,0.01,L2,4,1.277425006037261e-12,mechanism_defined_exposed,1.4263260575951427e-14
14.474854551447516,13.879675537045461,14.474854551447509,13.87967553704546,5570.923446281213,360.94998360640506,5570.923446281214,360.949983606405,ERM_source_solution,5273.44149645958,1.2355725457239156e-11,0.1,L2,4,9.569855560910358e-12,mechanism_defined_exposed,1.5129895003807858e-14
14.474854551447516,14.542550080114745,14.40127210251231,14.475030034840206,5570.923446281213,5569.588890731153,5572.507964416212,5571.0321423544365,ERM_source_solution,3.8496618105454883,0.36018502521678764,0.001,IRMV1,4,8.32084403602567,mechanism_defined_exposed,5.767395087540231e-17
14.474854551447516,14.859055421155766,13.7657434084251,14.478959434031418,5570.923446281213,5563.901051539835,5587.317909250238,5572.407704158767,ERM_source_solution,30.39403951126888,20.028637594338132,0.01,IRMV1,4,79.59532269649928,mechanism_defined_exposed,1.1505170996560499e-15
