A_recoverable_norm,E_mode_norm,PiO_mode_norm,alignment_with_negative_Arec,lambda,method,mode,policy,setting,source_visible_norm
10.105851856220884,10.395889795548314,1.5306909513767948,-0.1164678719491727,0.1,VREX,0,actual,declared_source_target_coupled_correlation,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.1,VREX,0,Pi00,declared_source_target_coupled_correlation,16.35807529222257
10.105851856220884,10.398988406804227,1.546088586555326,-0.11585389761480129,0.1,VREX,0,PiC0,declared_source_target_coupled_correlation,16.35807529222257
10.105851856220884,10.407467959887388,1.5765793718738907,-0.11616205323042145,0.1,VREX,0,Pi0K,declared_source_target_coupled_correlation,16.35807529222257
10.105851856220884,10.396391486471792,1.534366008383112,-0.11616205323005017,0.1,VREX,0,PiCK,declared_source_target_coupled_correlation,16.35807529222257
10.105851856220884,10.418028146719536,1.6144825683331658,-0.11646787196110153,0.1,VREX,1,actual,declared_source_target_coupled_correlation,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.1,VREX,1,Pi00,declared_source_target_coupled_correlation,16.358075292201015
10.105851856220884,10.421538197798897,1.6311603349476838,-0.11585389763509556,0.1,VREX,1,PiC0,declared_source_target_coupled_correlation,16.358075292201015
10.105851856220884,10.407467959917874,1.5765793718734702,-0.11616205325040882,0.1,VREX,1,Pi0K,declared_source_target_coupled_correlation,16.358075292201015
10.105851856220884,10.418703694271011,1.6187927353779747,-0.11616205325051121,0.1,VREX,1,PiCK,declared_source_target_coupled_correlation,16.358075292201015
10.105851856220884,10.410182507783636,1.5886244606048383,-0.11585389763307896,0.0,L2,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.0,L2,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.0,L2,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.0,L2,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.0,L2,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.41018250780818,1.5886244606288495,-0.11585389764486795,0.0,L2,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.0,L2,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.0,L2,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.0,L2,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.0,L2,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.448792005724854,1.6858675660422748,-0.12346163098852588,0.001,L2,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.001,L2,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793097,1.588624460744782,-0.11585389761516046,0.001,L2,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.412093587362452,1.5278799377790524,-0.12787885070264396,0.001,L2,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.412093587362437,1.5278799377790282,-0.12787885070263705,0.001,L2,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.44879200575022,1.6858675660672042,-0.12346163099978993,0.001,L2,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.001,L2,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823551,1.5886244607443336,-0.11585389763498413,0.001,L2,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.412093587392913,1.5278799377788568,-0.12787885072322058,0.001,L2,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.41209358739289,1.5278799377788224,-0.12787885072321137,0.001,L2,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.610007176561021,2.0076024488771638,-0.15805832227369734,0.01,L2,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.01,L2,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507792948,1.5886244607445694,-0.11585389761510065,0.01,L2,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.426879010591218,1.3733195169115349,-0.1695261053445107,0.01,L2,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.426879010591056,1.3733195169112535,-0.16952610534445203,0.01,L2,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.610007176588873,2.0076024489040396,-0.15805832228348654,0.01,L2,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.01,L2,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823352,1.5886244607440347,-0.11585389763490628,0.01,L2,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.426879010621631,1.373319516911913,-0.16952610536727583,0.01,L2,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.426879010621418,1.373319516911533,-0.16952610536720006,0.01,L2,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.854852962600193,2.437586968081069,-0.19805560082533108,0.1,L2,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.1,L2,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507791445,1.5886244607424362,-0.11585389761449201,0.1,L2,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.420002218944303,1.163012121665136,-0.21677479656524634,0.1,L2,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.420002218943058,1.163012121662958,-0.21677479656476473,0.1,L2,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.854852962630218,2.4375869681082514,-0.19805560083366236,0.1,L2,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.1,L2,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.41018250782135,1.5886244607410402,-0.11585389763412363,0.1,L2,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.42000221897397,1.1630121216655356,-0.21677479659143437,0.1,L2,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.42000221897231,1.1630121216626195,-0.21677479659079593,0.1,L2,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.405582367358814,1.5838137644883221,-0.11369127183901907,0.001,IRMV1,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.001,IRMV1,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.37399465060998,1.5941594538999728,-0.09156166285341623,0.001,IRMV1,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.438753907517793,1.580482956528368,-0.1359059794997339,0.001,IRMV1,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.405553966206917,1.5843187907486367,-0.11358660722829154,0.001,IRMV1,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.414002604200206,1.5921540002477408,-0.11772023244775501,0.001,IRMV1,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.001,IRMV1,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.382664585051552,1.6023335100423013,-0.09584450060457883,0.001,IRMV1,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.43875390754579,1.5804829565292675,-0.13590597951786504,0.001,IRMV1,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.413981796429335,1.5926660579973755,-0.11761825985227954,0.001,IRMV1,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.370923598778392,1.5403787428529179,-0.09812678753370718,0.01,IRMV1,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.01,IRMV1,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.049688426097278,1.6868848543814463,0.1166624476945606,0.01,IRMV1,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.566611295323458,1.5515579249638427,-0.2269701760725738,0.01,IRMV1,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.37024095787095,1.545072080154769,-0.09691161158727091,0.01,IRMV1,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.444297150370176,1.6251691650633548,-0.13133220486340003,0.01,IRMV1,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.01,IRMV1,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.13784974297465,1.7569959728536657,0.06868909891913577,0.01,IRMV1,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.566611295340332,1.5515579249692715,-0.22697017608261327,0.01,IRMV1,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.444166512481356,1.6305944451497103,-0.13027648743974304,0.01,IRMV1,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.123940027395122,1.2494682262683883,0.047329393935162514,0.1,IRMV1,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.1,IRMV1,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,7.013121437051454,4.506756295660636,0.80421392765719,0.1,IRMV1,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.677531647202724,1.5174593838870505,-0.3123123607996255,0.1,IRMV1,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.103714220669985,1.2663152663036887,0.06434047097502081,0.1,IRMV1,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.691781185107116,1.9528891202573624,-0.21210816496041252,0.1,IRMV1,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.1,IRMV1,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,8.062170458460697,4.5543952832938155,0.6286893307661164,0.1,IRMV1,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.677531647208127,1.5174593838938648,-0.3123123608013104,0.1,IRMV1,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.707855799983216,2.041417261277126,-0.202676783733874,0.1,IRMV1,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410036195164896,1.588036583729409,-0.11586006021953262,0.001,VREX,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.001,VREX,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.41006976604282,1.5881991020029156,-0.11585389761516615,0.001,VREX,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410155084439872,1.5885030748321158,-0.11585697902617628,0.001,VREX,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410042354693715,1.5880777485916533,-0.11585697902617671,0.001,VREX,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410261652923065,1.5888871712421577,-0.1158600602313239,0.001,VREX,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.001,VREX,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410295265732854,1.5890498194864033,-0.11585389763499379,0.001,VREX,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410155084470327,1.588503074831678,-0.11585697904600217,0.001,VREX,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410267830373117,1.5889284010722873,-0.11585697904600137,0.001,VREX,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.40872251778738,1.5827535653025417,-0.11591550257334333,0.01,VREX,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.01,VREX,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.409055817529131,1.584370873325858,-0.11585389761513169,0.01,VREX,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.40990852905515,1.5874114576149336,-0.11588471185521562,0.01,VREX,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.408783036991707,1.5831611180465475,-0.11588471185517846,0.01,VREX,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410973328853323,1.591247758895984,-0.11591550258514705,0.01,VREX,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.01,VREX,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.411310813982118,1.5928780481647011,-0.11585389763500235,0.01,VREX,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.409908529085605,1.5874114576144949,-0.11588471187505382,0.01,VREX,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.411035634692608,1.5916617971842555,-0.11588471187506193,0.01,VREX,1,PiCK,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.395889795548314,1.5306909513767948,-0.1164678719491727,0.1,VREX,0,actual,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.410182507793115,1.5886244607448048,-0.11585389761516778,0.1,VREX,0,Pi00,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.398988406804227,1.546088586555326,-0.11585389761480129,0.1,VREX,0,PiC0,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.407467959887388,1.5765793718738907,-0.11616205323042145,0.1,VREX,0,Pi0K,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.396391486471792,1.534366008383112,-0.11616205323005017,0.1,VREX,0,PiCK,mechanism_defined_hidden,16.35807529222257
10.105851856220884,10.418028146719536,1.6144825683331658,-0.11646787196110153,0.1,VREX,1,actual,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.410182507823574,1.5886244607443663,-0.11585389763499364,0.1,VREX,1,Pi00,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.421538197798897,1.6311603349476838,-0.11585389763509556,0.1,VREX,1,PiC0,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.407467959917874,1.5765793718734702,-0.11616205325040882,0.1,VREX,1,Pi0K,mechanism_defined_hidden,16.358075292201015
10.105851856220884,10.418703694271011,1.6187927353779747,-0.11616205325051121,0.1,VREX,1,PiCK,mechanism_defined_hidden,16.358075292201015
16.50278697593293,17.388618856876164,3.8913193214154176,-0.11585389763897379,0.0,L2,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.0,L2,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.0,L2,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.0,L2,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.0,L2,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,4.311168207788888e-11,3.0191369695341494e-11,-2.9617318206940724e-10,0.0,L2,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.0,L2,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.0,L2,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.0,L2,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.0,L2,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,17.49920933730146,4.129515310741925,-0.12346163099415783,0.001,L2,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.001,L2,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.388618856929227,3.891319321728251,-0.11585389762507238,0.001,L2,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.382307577282997,3.74252623579375,-0.12787885071293212,0.001,L2,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.382307577282944,3.7425262357936786,-0.127878850712924,0.001,L2,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,4.322145248559592e-11,3.00600963597088e-11,-3.048662992221404e-10,0.001,L2,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.001,L2,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555099725122273e-11,2.9382077532212675e-11,-4.284174535532888e-10,0.001,L2,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.532848140208601e-11,2.902761956624685e-11,-4.2865828258556687e-10,0.001,L2,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.532489131680262e-11,2.9024272338300864e-11,-4.285927123733733e-10,0.001,L2,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,17.94934414810078,4.917601606143915,-0.1580583222785916,0.01,L2,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.01,L2,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.388618856928765,3.891319321727625,-0.11585389762500345,0.01,L2,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.391959280421794,3.3639320702392164,-0.16952610535589316,0.01,L2,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.391959280421293,3.363932070238406,-0.16952610535582596,0.01,L2,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,4.4275515527933366e-11,3.058602963256922e-11,-3.3503205160724984e-10,0.01,L2,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.01,L2,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.5523240207585606e-11,2.9356562628055455e-11,-4.2790283314861527e-10,0.01,L2,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.468148357207439e-11,2.7977033233660932e-11,-4.294843111394094e-10,0.01,L2,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.4653462077671876e-11,2.7951258597113583e-11,-4.2895342749699916e-10,0.01,L2,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,18.628580268703345,5.970844275489816,-0.19805560082949691,0.1,L2,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.1,L2,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.3886188569241,3.891319321721345,-0.11585389762430788,0.1,L2,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.34473955919268,2.848786262751741,-0.2167747965783405,0.1,L2,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.344739559188852,2.848786262745502,-0.21677479657778023,0.1,L2,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,4.572565521459506e-11,3.163682299308211e-11,-3.6759750617152453e-10,0.1,L2,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.1,L2,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.5271259338700584e-11,2.913667706593685e-11,-4.2289450415091413e-10,0.1,L2,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.351209601473971e-11,2.6427888041002673e-11,-4.200586349613945e-10,0.1,L2,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.3300637502110194e-11,2.6252618184361542e-11,-4.154966415949575e-10,0.1,L2,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,17.387562556904058,3.8897264904596285,-0.11571174850737523,0.001,IRMV1,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.001,IRMV1,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.314055385746098,3.9148638772994806,-0.09370914388403562,0.001,IRMV1,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.455520511668688,3.8713767906609724,-0.1359059795087994,0.001,IRMV1,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38759653346874,3.8909721411525604,-0.11560843587616353,0.001,IRMV1,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,0.009815509495569499,0.009815509485579082,-0.09806103934207212,0.001,IRMV1,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.001,IRMV1,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.009864883946036787,0.009864883935761518,-0.10136431936206249,0.001,IRMV1,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.3858067474526905e-11,2.7921631065055516e-11,-3.9458031895085764e-10,0.001,IRMV1,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.009821843406771578,0.009821843396779092,-0.09814462846820148,0.001,IRMV1,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,17.380856080713453,3.8748201950722425,-0.11523865826398325,0.01,IRMV1,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.01,IRMV1,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,16.65163359370911,4.2152878076421025,0.09224403813816304,0.01,IRMV1,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.755471609312004,3.8005252225395334,-0.22697017607759382,0.01,IRMV1,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.380799779702627,3.887201897765901,-0.11410725565781364,0.01,IRMV1,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,0.09590431930475321,0.09590431929610378,-0.4592249320427919,0.01,IRMV1,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.01,IRMV1,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.0986488392352881,0.09864883922501283,-0.5455451807311137,0.01,IRMV1,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,3.661934190099975e-11,2.239229536449125e-11,-2.424046731031666e-10,0.01,IRMV1,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.09646992327816258,0.09646992326950751,-0.4595234832982067,0.01,IRMV1,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,17.33797385524357,3.7295477934426984,-0.11660694394408865,0.1,IRMV1,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.1,IRMV1,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,11.416121550653802,10.965428768249373,0.7246203001980182,0.1,IRMV1,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,18.013137019555955,3.7170011959297544,-0.31231236080046765,0.1,IRMV1,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.337416805947527,3.8486951417197814,-0.10573690662582415,0.1,IRMV1,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,0.8593240657429471,0.8593240657356107,-0.38950872169867606,0.1,IRMV1,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.1,IRMV1,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.9864883921278733,0.9864883921175981,-0.5455451805969523,0.1,IRMV1,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,3.011022212949891e-11,1.9421138592938166e-11,-8.734644453814374e-11,0.1,IRMV1,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.9129370316172252,0.9129370316100006,-0.38356812892727554,0.1,IRMV1,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,17.388508708235126,3.890921075703534,-0.11586006022542995,0.001,VREX,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.001,VREX,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.388618856929348,3.8913193217284987,-0.11585389762508268,0.001,VREX,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.388531006977427,3.891021988180271,-0.11585697903608895,0.001,VREX,0,Pi0K,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.388531006977498,3.8910219881804493,-0.11585697903609159,0.001,VREX,0,PiCK,mechanism_defined_exposed,28.33301752014793
1.883486032242783e-11,0.0006014562048801043,0.0006014562026978045,-0.001312557656690754,0.001,VREX,1,actual,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555449385496513e-11,2.9385407763310895e-11,-4.284788788003187e-10,0.001,VREX,1,Pi00,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.0006015481080714943,0.0006015481058893102,-0.0013126885634873189,0.001,VREX,1,PiC0,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,4.555333568361022e-11,2.938461290228846e-11,-4.2844947656048604e-10,0.001,VREX,1,Pi0K,mechanism_defined_exposed,16.35807529221179
1.883486032242783e-11,0.000601502144112423,0.0006015021419301809,-0.0013126231719594822,0.001,VREX,1,PiCK,mechanism_defined_exposed,16.35807529221179
16.50278697593293,17.38751912372636,3.8873418436022478,-0.11591550257926117,0.01,VREX,0,actual,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692928,3.891319321728319,-0.11585389762508065,0.01,VREX,0,Pi00,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38861885692989,3.8913193217300117,-0.11585389762509392,0.01,VREX,0,PiC0,mechanism_defined_exposed,28.33301752014793
16.50278697593293,17.38774118795972,3.8883480830037347,-0.11588471186513502,0.01,VREX,0,Pi0K,mechanism_defined_exposed,28.33301752014793
