actual_target_risk_change,blind_fraction,control_score_c,curvature_ratio,exact_optimizer_success,exact_target_risk,exposure_posthoc,intervention_family_posthoc,lambda,local_valid,local_vulnerability,method,metric_min_eigenvalue,relevance_squared,shift_id,shift_index,source_optimum_target_risk,steering,steering_class
-3.985120011762433e-10,0.9578529942589871,0.018236223655405916,0.9999998176431808,True,0.2606052289591402,S1,mean,1e-05,True,0.0013937406187728618,IRMV1,1.0710955627392882,0.009712567316799004,S1-mean-+1-0.5,8,0.2606052293576522,-4.710527158910489e-10,helpful
-2.313636837669719e-09,2.106221120226652e-30,0.4326813574246465,0.9999956733149632,True,0.27873699675922503,S1,variance,1e-05,True,0.001401456370726931,IRMV1,1.0710955627392882,0.009820443279699921,S1-variance-0.5,9,0.27873699907286187,-2.307196975792886e-09,helpful
5.789105861353505e-10,1.9273159838268845e-30,0.5956318687486916,0.9999940438586549,True,0.30193027345130774,S1,relation,1e-05,True,0.0016577850321358241,IRMV1,1.0710955627392882,0.013741337539464145,S1-relation--1-1.0,10,0.30193027287239715,5.783018945338881e-10,harmful
-2.0371800912855065e-09,0.8503356852366183,0.06475695886984897,0.9999993524496488,True,0.274560044849979,S1,mean,1e-05,True,0.0029584625758186955,IRMV1,1.0710955627392882,0.04376253683272921,S1-mean--1-1.0,11,0.27456004688715907,-1.8842108635641853e-09,helpful
-1.8128489820412597e-09,8.968311596373925e-31,1.867979284616106,0.999981320765567,True,0.22212810597485522,S1,relation,1e-05,True,0.0012928281006860665,IRMV1,1.0710955627392882,0.008357178883588494,S1-relation-+1-1.0,12,0.2221281077877042,-1.8088069482900923e-09,helpful
-1.7417600695068813e-09,0.8503356852366198,0.06475695886984928,0.9999993524496489,True,0.2745600451453991,S1,mean,1e-05,True,0.0029584625758186964,IRMV1,1.0710955627392882,0.043762536832729265,S1-mean-+1-1.0,13,0.2745600468871592,-1.8842108635641924e-09,helpful
-4.627274119428648e-09,2.076949175785209e-30,0.4326813574246466,0.9999956733149632,True,0.30152037000396614,S1,variance,1e-05,True,0.00280291274145386,IRMV1,1.0710955627392882,0.03928177311879963,S1-variance-1.0,14,0.30152037463124026,-4.61439395158577e-09,helpful
2.380027286363884e-10,4.891860710841424e-30,0.45902343615116686,0.9999954099020165,True,0.2621914901441147,S2,relation,1e-05,True,0.00033622421802657616,IRMV1,1.0710955627392882,0.0005652361647570547,S2-relation--1-0.25,15,0.26219148990611196,2.3141406813129791e-10,harmful
-5.7180149504176825e-11,0.9893134569619969,0.0017757568527043664,0.9999999822429517,True,0.25638792474157934,S2,mean,1e-05,True,0.0004190429830179979,IRMV1,1.0710955627392882,0.0008779851951268903,S2-mean--1-0.25,16,0.2563879247987595,-3.5344883477165417e-11,helpful
-2.606062032839418e-10,4.6606682457927444e-30,0.5798343639366993,0.9999942018289242,True,0.24999938219075502,S2,relation,1e-05,True,0.00031392232905764925,IRMV1,1.0710955627392882,0.0004927389512466441,S2-relation-+1-0.25,17,0.24999938245136122,-2.544964410143459e-10,helpful
-1.2046141861787873e-11,0.9893134569619952,0.0017757568527044713,0.9999999822429513,True,0.25638792478671335,S2,mean,1e-05,True,0.00041904298301799795,IRMV1,1.0710955627392882,0.000877985195126891,S2-mean-+1-0.25,18,0.2563879247987595,-3.5344883477166787e-11,helpful
-3.3907143759392966e-10,5.4484232276975914e-30,0.16616756666673768,0.9999983383729935,True,0.2602080031030156,S2,variance,1e-05,True,0.00042434783681906846,IRMV1,1.0710955627392882,0.0009003570023965495,S2-variance-0.25,19,0.26020800344208705,-3.462355932457117e-10,helpful
4.5339987320147657e-10,5.0183592913835286e-30,0.40833071045031005,0.99999591681409,True,0.26871298207964767,S2,relation,1e-05,True,0.0006954040833824907,IRMV1,1.0710955627392882,0.00241794384608098,S2-relation--1-0.5,20,0.2687129816262478,4.3974576337954874e-10,harmful
-1.835879226419479e-10,0.9585816837068707,0.006882380833862683,0.999999931178207,True,0.2576908284680002,S2,mean,1e-05,True,0.000851414323931389,IRMV1,1.0710955627392882,0.0036245322994010055,S2-mean--1-0.5,21,0.2576908286515881,-1.4137953390866443e-10,helpful
-5.438181016614863e-10,4.534268394325602e-30,0.6514392959369281,0.9999934858010514,True,0.2443287661729283,S2,relation,1e-05,True,0.0006062927266034261,IRMV1,1.0710955627392882,0.0018379661379977136,S2-relation-+1-0.5,22,0.24432876671674641,-5.320752549117374e-10,helpful
-9.332001837947246e-11,0.958581683706869,0.0068823808338627415,0.9999999311782071,True,0.2576908285582682,S2,mean,1e-05,True,0.000851414323931389,IRMV1,1.0710955627392882,0.003624532299401007,S2-mean-+1-0.5,23,0.2576908286515882,-1.4137953390866554e-10,helpful
-6.781435413216741e-10,5.414739084440524e-30,0.16616756666673768,0.9999983383729937,True,0.2644623826915473,S2,variance,1e-05,True,0.0008486956736381382,IRMV1,1.0710955627392882,0.003601428009586209,S2-variance-0.5,24,0.26446238336969086,-6.924711864914246e-10,helpful
8.163800746530114e-10,5.1797896921310764e-30,0.3230457933465263,0.9999967696377163,True,0.28260684186842,S2,relation,1e-05,True,0.0014848415604332781,IRMV1,1.0710955627392882,0.011023806961001728,S2-relation--1-1.0,25,0.2826068410520399,7.871620352269075e-10,harmful
-6.440852295952482e-10,0.8526372818392699,0.024486904294164925,0.9999997551381276,True,0.26290244341881763,S2,mean,1e-05,True,0.0018055241999062393,IRMV1,1.0710955627392882,0.01629959349989912,S2-mean--1-1.0,26,0.26290244406290286,-5.655181356346603e-10,helpful
-1.1780555420060068e-09,4.209516833801005e-30,0.8209943051679331,0.9999917903017448,True,0.23383841005498174,S2,relation,1e-05,True,0.0011299498700240314,IRMV1,1.0710955627392882,0.006383985296335569,S2-relation-+1-1.0,27,0.23383841123303728,-1.1564800013556652e-09,helpful
-4.635490880033899e-10,0.8526372818392662,0.024486904294165127,0.9999997551381278,True,0.26290244359935366,S2,mean,1e-05,True,0.0018055241999062398,IRMV1,1.0710955627392882,0.016299593499899127,S2-mean-+1-1.0,28,0.26290244406290275,-5.655181356346638e-10,helpful
-1.356287748777163e-09,5.448423227697584e-30,0.16616756666673765,0.9999983383729936,True,0.2729711418686107,S2,variance,1e-05,True,0.0016973913472762751,IRMV1,1.0710955627392882,0.014405712038344811,S2-variance-1.0,29,0.27297114322489846,-1.3849423729828478e-09,helpful
5.551115123125783e-16,1.0,-1.9274705288631195e-18,1.0,True,0.2559536235144838,U,emergent,1e-05,True,0.0011311659839633357,IRMV1,1.0710955627392882,0.006397681385761115,U-emergent-0.25,30,0.25595362351448325,0.0,neutral
5.551115123125783e-16,1.0,-1.9274705288631195e-18,1.0,True,0.2559536235144838,U,emergent,1e-05,True,0.0022623319679266713,IRMV1,1.0710955627392882,0.02559072554304446,U-emergent-0.5,31,0.25595362351448325,0.0,neutral
5.551115123125783e-16,1.0,-1.9274705288631195e-18,1.0,True,0.2559536235144838,U,emergent,1e-05,True,0.004524663935853343,IRMV1,1.0710955627392882,0.10236290217217783,U-emergent-1.0,32,0.25595362351448325,0.0,neutral
2.591539094431994e-09,1.6120897643007807e-30,0.9655542471919096,0.9999034733810279,True,0.2663086196675818,S1,relation,0.0001,True,0.0003719293515349044,IRMV1,1.0711004227211451,0.0006917238640540102,S1-relation--1-0.25,0,0.2663086170760427,2.5979944938610297e-09,harmful
-8.448445276698635e-10,0.9891193070949961,0.004707872975857558,0.9999995293525227,True,0.25711652413043096,S1,mean,0.0001,True,0.0006857673309507049,IRMV1,1.0711004227211451,0.0023513876484882934,S1-mean--1-0.25,1,0.2571165249752755,-1.1774570601847062e-09,helpful
-3.3589808712264357e-09,1.3509378103040718e-30,1.2902186760300827,0.9998710166592956,True,0.24635807244588892,S1,relation,0.0001,True,0.0003485736739496417,IRMV1,1.0711004227211451,0.000607596385055951,S1-relation-+1-0.25,2,0.2463580758048698,-3.3669460433694276e-09,helpful
-1.5057224356240795e-09,0.9891193070949967,0.004707872975857506,0.9999995293525225,True,0.25711652346955316,S1,mean,0.0001,True,0.0006857673309507047,IRMV1,1.0711004227211451,0.002351387648488293,S1-mean-+1-0.25,3,0.2571165249752756,-1.1774570601847052e-09,helpful
-1.1513570985499655e-08,2.100667474336656e-30,0.43268135742464636,0.9999567447145521,True,0.2673452997801016,S1,variance,0.0001,True,0.0007007142267248883,IRMV1,1.0711004227211451,0.002455110819924973,S1-variance-0.25,4,0.26734531129367256,-1.1534273242625674e-08,helpful
4.415435017612879e-09,1.7357589906687993e-30,0.8267438388769845,0.999917350265576,True,0.27742306090498325,S1,relation,0.0001,True,0.0007704077590631281,IRMV1,1.0711004227211451,0.0029678852251444803,S1-relation--1-0.5,5,0.27742305648954824,4.427037438213685e-09,harmful
-4.0404573020680346e-09,0.9578529942589865,0.018236223655405708,0.9999981769192358,True,0.2606052253171949,S1,mean,0.0001,True,0.001393738840377845,IRMV1,1.0711004227211451,0.009712567316798997,S1-mean--1-0.5,6,0.2606052293576522,-4.7098282407387985e-09,helpful
-7.485604136547863e-09,1.2198402900518295e-30,1.4737087167691745,0.9998526731493065,True,0.23752196646159773,S1,relation,0.0001,True,0.0006774255858212676,IRMV1,1.0711004227211451,0.002294865393160023,S1-relation-+1-0.5,7,0.23752197394720187,-7.502843636247206e-09,helpful
-5.362212784909559e-09,0.9578529942589871,0.018236223655405916,0.9999981769192359,True,0.2606052239954394,S1,mean,0.0001,True,0.001393738840377845,IRMV1,1.0711004227211451,0.009712567316799004,S1-mean-+1-0.5,8,0.2606052293576522,-4.709828240738836e-09,helpful
-2.3027208806425392e-08,2.106221120226652e-30,0.4326813574246465,0.9999567447145519,True,0.27873697604565306,S1,variance,0.0001,True,0.0014014284534497787,IRMV1,1.0711004227211451,0.009820443279699921,S1-variance-0.5,9,0.27873699907286187,-2.3068546485251385e-08,helpful
5.7604996328564084e-09,1.9273159838268845e-30,0.5956318687486916,0.9999404545425961,True,0.3019302786328968,S1,relation,0.0001,True,0.00165774081224162,IRMV1,1.0711004227211451,0.013741337539464145,S1-relation--1-1.0,10,0.30193027287239715,5.778268678393889e-09,harmful
-1.748378608557033e-08,0.8503356852366183,0.06475695886984897,0.9999935262273435,True,0.274560029403373,S1,mean,0.0001,True,0.002958452609524679,IRMV1,1.0711004227211451,0.04376253683272921,S1-mean--1-1.0,11,0.27456004688715907,-1.883931296295524e-08,helpful
-1.8041578786487378e-08,8.968311596373925e-31,1.867979284616106,0.999813257897825,True,0.2221280897461254,S1,relation,0.0001,True,0.0012927192554365557,IRMV1,1.0711004227211451,0.008357178883588494,S1-relation-+1-1.0,12,0.2221281077877042,-1.808149347052794e-08,helpful
-2.012729705125338e-08,0.8503356852366198,0.06475695886984928,0.9999935262273436,True,0.27456002675986213,S1,mean,0.0001,True,0.0029584526095246806,IRMV1,1.0711004227211451,0.043762536832729265,S1-mean-+1-1.0,13,0.2745600468871592,-1.8839312962955316e-08,helpful
-4.605448444827687e-08,2.076949175785209e-30,0.4326813574246466,0.9999567447145519,True,0.3015203285767558,S1,variance,0.0001,True,0.0028028569068995553,IRMV1,1.0711004227211451,0.03928177311879963,S1-variance-1.0,14,0.30152037463124026,-4.6137092970502744e-08,helpful
2.3278088345790593e-09,4.891860710841424e-30,0.45902343615116686,0.9999541112905243,True,0.2621914922339208,S2,relation,0.0001,True,0.00033621741876210126,IRMV1,1.0711004227211451,0.0005652361647570547,S2-relation--1-0.25,15,0.26219148990611196,2.313295307069118e-09,harmful
-1.4806156301006013e-10,0.9893134569619969,0.0017757568527043664,0.999999822476302,True,0.25638792465069793,S2,mean,0.0001,True,0.0004190427961108351,IRMV1,1.0711004227211451,0.0008779851951268903,S2-mean--1-0.25,16,0.2563879247987595,-3.5338378012052405e-10,helpful
-2.5562884031771205e-09,4.6606682457927444e-30,0.5798343639366993,0.999942033815328,True,0.24999937989507282,S2,relation,0.0001,True,0.0003139142814180906,IRMV1,1.0711004227211451,0.0004927389512466441,S2-relation-+1-0.25,17,0.24999938245136122,-2.5440765512294715e-09,helpful
-5.519349421945208e-10,0.9893134569619952,0.0017757568527044713,0.999999822476302,True,0.25638792424682455,S2,mean,0.0001,True,0.00041904279611083514,IRMV1,1.0711004227211451,0.000877985195126891,S2-mean-+1-0.25,18,0.2563879247987595,-3.5338378012053765e-10,helpful
-3.4291445238920915e-09,5.4484232276975914e-30,0.16616756666673768,0.9999833881080604,True,0.26020800001294253,S2,variance,0.0001,True,0.000424344509371812,IRMV1,1.0711004227211451,0.0009003570023965495,S2-variance-0.25,19,0.26020800344208705,-3.4617186624052313e-09,helpful
4.426936039969576e-09,5.0183592913835286e-30,0.40833071045031005,0.9999591790451424,True,0.26871298605318383,S2,relation,0.0001,True,0.0006953915976529191,IRMV1,1.0711004227211451,0.00241794384608098,S2-relation--1-0.5,20,0.2687129816262478,4.395809369977892e-09,harmful
-9.963209146590657e-10,0.9585816837068707,0.006882380833862683,0.9999993119634054,True,0.2576908276552672,S2,mean,0.0001,True,0.0008514137485818181,IRMV1,1.0711004227211451,0.0036245322994010055,S2-mean--1-0.5,21,0.2576908286515881,-1.4135351204821235e-09,helpful
-5.3412583245204814e-09,4.534268394325602e-30,0.6514392959369281,0.9999348754662772,True,0.2443287613754881,S2,relation,0.0001,True,0.0006062752355818033,IRMV1,1.0711004227211451,0.0018379661379977136,S2-relation-+1-0.5,22,0.24432876671674641,-5.318934346619274e-09,helpful
-1.8040677840502894e-09,0.958581683706869,0.0068823808338627415,0.9999993119634056,True,0.2576908268475204,S2,mean,0.0001,True,0.0008514137485818183,IRMV1,1.0711004227211451,0.003624532299401007,S2-mean-+1-0.5,23,0.2576908286515882,-1.4135351204821353e-09,helpful
-6.85835610525487e-09,5.414739084440524e-30,0.16616756666673768,0.9999833881080604,True,0.26446237651133475,S2,variance,0.0001,True,0.0008486890187436253,IRMV1,1.0711004227211451,0.003601428009586209,S2-variance-0.5,24,0.26446238336969086,-6.923437324810474e-09,helpful
7.939348289909276e-09,5.1797896921310764e-30,0.3230457933465263,0.9999677049830658,True,0.2826068489913882,S2,relation,0.0001,True,0.0014848205563816085,IRMV1,1.0711004227211451,0.011023806961001728,S2-relation--1-1.0,25,0.2826068410520399,7.868493763314384e-09,harmful
-4.793231811461851e-09,0.8526372818392699,0.024486904294164925,0.9999975520264499,True,0.26290243926967105,S2,mean,0.0001,True,0.00180552154992681,IRMV1,1.0711004227211451,0.01629959349989912,S2-mean--1-1.0,26,0.26290244406290286,-5.654140481928521e-09,helpful
-1.1597039661914721e-08,4.209516833801005e-30,0.8209943051679331,0.9999179250425348,True,0.23383839963599762,S2,relation,0.0001,True,0.0011299086609993388,IRMV1,1.0711004227211451,0.006383985296335569,S2-relation-+1-1.0,27,0.23383841123303728,-1.1560993669879948e-08,helpful
-6.408725328199694e-09,0.8526372818392662,0.024486904294165127,0.9999975520264499,True,0.2629024376541774,S2,mean,0.0001,True,0.0018055215499268103,IRMV1,1.0711004227211451,0.016299593499899127,S2-mean-+1-1.0,28,0.26290244406290275,-5.654140481928556e-09,helpful
-1.3716779267980428e-08,5.448423227697584e-30,0.16616756666673765,0.9999833881080604,True,0.2729711295081192,S2,variance,0.0001,True,0.0016973780374872492,IRMV1,1.0711004227211451,0.014405712038344811,S2-variance-1.0,29,0.27297114322489846,-1.3846874649620935e-08,helpful
6.705747068735946e-14,1.0,-1.9274705288631195e-18,1.0,True,0.2559536235145503,U,emergent,0.0001,True,0.001131166803717602,IRMV1,1.0711004227211451,0.006397681385761115,U-emergent-0.25,30,0.25595362351448325,0.0,neutral
6.705747068735946e-14,1.0,-1.9274705288631195e-18,1.0,True,0.2559536235145503,U,emergent,0.0001,True,0.002262333607435204,IRMV1,1.0711004227211451,0.02559072554304446,U-emergent-0.5,31,0.25595362351448325,0.0,neutral
6.705747068735946e-14,1.0,-1.9274705288631195e-18,1.0,True,0.2559536235145503,U,emergent,0.0001,True,0.004524667214870408,IRMV1,1.0711004227211451,0.10236290217217783,U-emergent-1.0,32,0.25595362351448325,0.0,neutral
2.5849466345206906e-08,1.6120897643007807e-30,0.9655542471919096,0.999037318594889,True,0.26630864292550904,S1,relation,0.001,True,0.00037176851534152853,IRMV1,1.0711488504668394,0.0006917238640540102,S1-relation--1-0.25,0,0.2663086170760427,2.5844473283770902e-08,harmful
-1.1751443929064465e-08,0.9891193070949961,0.004707872975857558,0.999995306071502,True,0.25711651322383156,S1,mean,0.001,True,0.0006857627634174566,IRMV1,1.0711488504668394,0.0023513876484882934,S1-mean--1-0.25,1,0.2571165249752755,-1.1757149205819345e-08,helpful
-3.351436494991589e-08,1.3509378103040718e-30,1.2902186760300827,0.9987136236716274,True,0.24635804229050484,S1,relation,0.001,True,0.0003483719148009573,IRMV1,1.0711488504668394,0.000607596385055951,S1-relation-+1-0.25,2,0.2463580758048698,-3.35226115406327e-08,helpful
-1.1749988759746088e-08,0.9891193070949967,0.004707872975857506,0.9999953060715017,True,0.25711651322528684,S1,mean,0.001,True,0.0006857627634174564,IRMV1,1.0711488504668394,0.002351387648488293,S1-mean-+1-0.25,3,0.2571165249752756,-1.1757149205819327e-08,helpful
-1.1516808195999317e-07,2.100667474336656e-30,0.43268135742464636,0.9995686002224916,True,0.2673451961255906,S1,variance,0.001,True,0.0007005750316431548,IRMV1,1.0711488504668394,0.002455110819924973,S1-variance-0.25,4,0.26734531129367256,-1.1517207385292395e-07,helpful
4.4013902411599304e-08,1.7357589906687993e-30,0.8267438388769845,0.9991757144906003,True,0.27742310050345065,S1,relation,0.001,True,0.0007701227587972257,IRMV1,1.0711488504668394,0.0029678852251444803,S1-relation--1-0.5,5,0.27742305648954824,4.401080831068025e-08,harmful
-4.70244516659335e-08,0.9578529942589865,0.018236223655405708,0.9999818177911007,True,0.2606051823332005,S1,mean,0.001,True,0.0013937211002958798,IRMV1,1.0711488504668394,0.009712567316798997,S1-mean--1-0.5,6,0.2606052293576522,-4.7028596823277095e-08,helpful
-7.471375895740096e-08,1.2198402900518295e-30,1.4737087167691745,0.9985306815645677,True,0.2375218992334429,S1,relation,0.001,True,0.0006769773702275301,IRMV1,1.0711488504668394,0.002294865393160023,S1-relation-+1-0.5,7,0.23752197394720187,-7.472336133812672e-08,helpful
-4.702154121627444e-08,0.9578529942589871,0.018236223655405916,0.9999818177911007,True,0.26060518233611096,S1,mean,0.001,True,0.0013937211002958798,IRMV1,1.0711488504668394,0.009712567316799004,S1-mean-+1-0.5,8,0.2606052293576522,-4.702859682327747e-08,helpful
-2.303428743299918e-07,2.106221120226652e-30,0.4326813574246465,0.9995686002224916,True,0.27873676872998754,S1,variance,0.001,True,0.0014011500632863118,IRMV1,1.0711488504668394,0.009820443279699921,S1-variance-0.5,9,0.27873699907286187,-2.3034414770584824e-07,helpful
5.730781615920222e-08,1.9273159838268845e-30,0.5956318687486916,0.9994061363190526,True,0.3019303301802133,S1,relation,0.001,True,0.001657299854812897,IRMV1,1.0711488504668394,0.013741337539464145,S1-relation--1-1.0,10,0.30193027287239715,5.7309063593914427e-08,harmful
-1.8811502755511356e-07,0.8503356852366183,0.06475695886984897,0.99993543484791,True,0.2745598587721315,S1,mean,0.001,True,0.0029583532202971607,IRMV1,1.0711488504668394,0.04376253683272921,S1-mean--1-1.0,11,0.27456004688715907,-1.8811438729310886e-07,helpful
-1.801475068008429e-07,8.968311596373925e-31,1.867979284616106,0.9981375883579867,True,0.2221279276401974,S1,relation,0.001,True,0.0012916335309307789,IRMV1,1.0711488504668394,0.008357178883588494,S1-relation-+1-1.0,12,0.2221281077877042,-1.8015927570369997e-07,helpful
-1.8810920676681775e-07,0.8503356852366198,0.06475695886984928,0.9999354348479101,True,0.2745598587779524,S1,mean,0.001,True,0.002958353220297162,IRMV1,1.0711488504668394,0.043762536832729265,S1-mean-+1-1.0,13,0.2745600468871592,-1.8811438729310962e-07,helpful
-4.606924589589667e-07,2.076949175785209e-30,0.4326813574246466,0.9995686002224916,True,0.3015199139387813,S1,variance,0.001,True,0.0028023001265726215,IRMV1,1.0711488504668394,0.03928177311879963,S1-variance-1.0,14,0.30152037463124026,-4.606882954116961e-07,helpful
2.3057091791400808e-08,4.891860710841424e-30,0.45902343615116686,0.9995423363178565,True,0.26219151296320375,S2,relation,0.001,True,0.0003361496190899102,IRMV1,1.0711488504668394,0.0005652361647570547,S2-relation--1-0.25,15,0.26219148990611196,2.3048665266642576e-08,harmful
-3.520826297176427e-09,0.9893134569619969,0.0017757568527043664,0.9999982294279037,True,0.2563879212779332,S2,mean,0.001,True,0.0004190409311057955,IRMV1,1.0711488504668394,0.0008779851951268903,S2-mean--1-0.25,16,0.2563879247987595,-3.5273515465595063e-09,helpful
-2.534707765899924e-08,4.6606682457927444e-30,0.5798343639366993,0.9994218861771997,True,0.24999935710428356,S2,relation,0.001,True,0.0003138340315035479,IRMV1,1.0711488504668394,0.0004927389512466441,S2-relation-+1-0.25,17,0.24999938245136122,-2.5352241786844813e-08,helpful
-3.5199368975114e-09,0.9893134569619952,0.0017757568527044713,0.9999982294279038,True,0.2563879212788226,S2,mean,0.001,True,0.0004190409311057956,IRMV1,1.0711488504668394,0.000877985195126891,S2-mean-+1-0.25,18,0.2563879247987595,-3.5273515465596374e-09,helpful
-3.4544394678093227e-08,5.4484232276975914e-30,0.16616756666673768,0.9998343176001862,True,0.2602079688976924,S2,variance,0.001,True,0.00042431132855597764,IRMV1,1.0711488504668394,0.0009003570023965495,S2-variance-0.25,19,0.26020800344208705,-3.455364780303285e-08,helpful
4.380406593007535e-08,5.0183592913835286e-30,0.40833071045031005,0.9995928776558595,True,0.2687130254303137,S2,relation,0.001,True,0.0006952670958272707,IRMV1,1.0711488504668394,0.00241794384608098,S2-relation--1-0.5,20,0.2687129816262478,4.3793754013083e-08,harmful
-1.4102546797012394e-08,0.9585816837068707,0.006882380833862683,0.9999931377139605,True,0.2576908145490413,S2,mean,0.001,True,0.0008514080090059007,IRMV1,1.0711488504668394,0.0036245322994010055,S2-mean--1-0.5,21,0.2576908286515881,-1.4109406186238297e-08,helpful
-5.300427285970244e-08,4.534268394325602e-30,0.6514392959369281,0.9993504950845552,True,0.24432871371247356,S2,relation,0.001,True,0.0006061008149342121,IRMV1,1.0711488504668394,0.0018379661379977136,S2-relation-+1-0.5,22,0.24432876671674641,-5.300806009389165e-08,helpful
-1.4100768219726945e-08,0.958581683706869,0.0068823808338627415,0.9999931377139604,True,0.25769081455082,S2,mean,0.001,True,0.0008514080090059007,IRMV1,1.0711488504668394,0.003624532299401007,S2-mean-+1-0.5,23,0.2576908286515882,-1.4109406186238403e-08,helpful
-6.909549965516959e-08,5.414739084440524e-30,0.16616756666673768,0.9998343176001862,True,0.2644623142741912,S2,variance,0.001,True,0.0008486226571119566,IRMV1,1.0711488504668394,0.003601428009586209,S2-variance-0.5,24,0.26446238336969086,-6.91072956060658e-08,helpful
7.83877933674404e-08,5.1797896921310764e-30,0.3230457933465263,0.9996779078797937,True,0.2826069194398333,S2,relation,0.001,True,0.0014846111163987555,IRMV1,1.0711488504668394,0.011023806961001728,S2-relation--1-1.0,25,0.2826068410520399,7.837320194535719e-08,harmful
-5.6428539840780445e-08,0.8526372818392699,0.024486904294164925,0.9999755845912122,True,0.262902387634363,S2,mean,0.001,True,0.0018054951209291769,IRMV1,1.0711488504668394,0.01629959349989912,S2-mean--1-1.0,26,0.26290244406290286,-5.643762474495344e-08,helpful
-1.152288845451821e-07,4.209516833801005e-30,0.8209943051679331,0.9991814464304467,True,0.23383829600415273,S2,relation,0.001,True,0.0011294977085082494,IRMV1,1.0711488504668394,0.006383985296335569,S2-relation-+1-1.0,27,0.23383841123303728,-1.1523042626859207e-07,helpful
-5.642498246416494e-08,0.8526372818392662,0.024486904294165127,0.9999755845912124,True,0.2629023876379203,S2,mean,0.001,True,0.0018054951209291769,IRMV1,1.0711488504668394,0.016299593499899127,S2-mean-+1-1.0,28,0.26290244406290275,-5.643762474495378e-08,helpful
-1.3819770972034462e-07,5.448423227697584e-30,0.16616756666673765,0.9998343176001863,True,0.27297100502718874,S2,variance,0.001,True,0.0016972453142239119,IRMV1,1.0711488504668394,0.014405712038344811,S2-variance-1.0,29,0.27297114322489846,-1.382145912121315e-07,helpful
6.710410005439371e-12,1.0,-1.9274705288631195e-18,1.0,True,0.25595362352119366,U,emergent,0.001,True,0.0011311749770256565,IRMV1,1.0711488504668394,0.006397681385761115,U-emergent-0.25,30,0.25595362351448325,0.0,neutral
6.710410005439371e-12,1.0,-1.9274705288631195e-18,1.0,True,0.25595362352119366,U,emergent,0.001,True,0.002262349954051313,IRMV1,1.0711488504668394,0.02559072554304446,U-emergent-0.5,31,0.25595362351448325,0.0,neutral
6.710410005439371e-12,1.0,-1.9274705288631195e-18,1.0,True,0.25595362352119366,U,emergent,0.001,True,0.004524699908102626,IRMV1,1.0711488504668394,0.10236290217217783,U-emergent-1.0,32,0.25595362351448325,0.0,neutral
2.458918669789867e-07,1.6120897643007807e-30,0.9655542471919096,0.990624231491292,True,0.2663088629679097,S1,relation,0.01,True,0.000370202907908266,IRMV1,1.0716165619349403,0.0006917238640540102,S1-relation--1-0.25,0,0.2663086170760427,2.452873022338316e-07,harmful
-1.1523508136601635e-07,0.9891193070949961,0.004707872975857558,0.9999542792642581,True,0.2571164097401941,S1,mean,0.01,True,0.0006857179959136252,IRMV1,1.0716165619349403,0.0023513876484882934,S1-mean--1-0.25,1,0.2571165249752755,-1.1587941460498142e-07,helpful
-3.2028312979548446e-07,1.3509378103040718e-30,1.2902186760300827,0.9874720032463524,True,0.24635775552174,S1,relation,0.01,True,0.0003464064626687528,IRMV1,1.0716165619349403,0.000607596385055951,S1-relation-+1-0.25,2,0.2463580758048698,-3.209636546289233e-07,helpful
-1.152351016830977e-07,0.9891193070949967,0.004707872975857506,0.9999542792642577,True,0.2571164097401739,S1,mean,0.01,True,0.0006857179959136251,IRMV1,1.0716165619349403,0.002351387648488293,S1-mean-+1-0.25,3,0.2571165249752756,-1.1587941460498129e-07,helpful
-1.1344777348654134e-06,2.100667474336656e-30,0.43268135742464636,0.9957979941037478,True,0.2673441768159377,S1,variance,0.01,True,0.0006992211123671556,IRMV1,1.0716165619349403,0.002455110819924973,S1-variance-0.25,4,0.26734531129367256,-1.1351452859263466e-06,helpful
4.154674230205657e-07,1.7357589906687993e-30,0.8267438388769845,0.9919719679468775,True,0.27742347195697126,S1,relation,0.01,True,0.0007673493895035414,IRMV1,1.0716165619349403,0.0029678852251444803,S1-relation--1-0.5,5,0.27742305648954824,4.1489825207257373e-07,harmful
-4.628653929028559e-07,0.9578529942589865,0.018236223655405708,0.9998228980333668,True,0.2606047664922593,S1,mean,0.01,True,0.0013935479590770207,IRMV1,1.0716165619349403,0.009712567316798997,S1-mean--1-0.5,6,0.2606052293576522,-4.6351765841992303e-07,helpful
-7.168825695291758e-07,1.2198402900518295e-30,1.4737087167691745,0.9856904637802099,True,0.23752125706463234,S1,relation,0.01,True,0.0006726091289976642,IRMV1,1.0716165619349403,0.002294865393160023,S1-relation-+1-0.5,7,0.23752197394720187,-7.176036616529337e-07,helpful
-4.628654330929294e-07,0.9578529942589871,0.018236223655405916,0.9998228980333671,True,0.2606047664922191,S1,mean,0.01,True,0.001393547959077021,IRMV1,1.0716165619349403,0.009712567316799004,S1-mean-+1-0.5,8,0.2606052293576522,-4.6351765841992673e-07,helpful
-2.2695971521047298e-06,2.106221120226652e-30,0.4326813574246465,0.9957979941037479,True,0.27873472947570976,S1,variance,0.01,True,0.0013984422247343134,IRMV1,1.0716165619349403,0.009820443279699921,S1-variance-0.5,9,0.27873699907286187,-2.270290571852696e-06,helpful
5.275946527438791e-07,1.9273159838268845e-30,0.5956318687486916,0.9942158776722205,True,0.3019308004670499,S1,relation,0.01,True,0.0016530109701962477,IRMV1,1.0716165619349403,0.013741337539464145,S1-relation--1-1.0,10,0.30193027287239715,5.270910945647915e-07,harmful
