method,seed,checkpoint,radius,cell,delta_norm,raw_direction_norm,common_alpha,functional_response_norm,source_response_norm,counterfactual_response_norm,clean_response_norm,projected_condition_number,min_eigenvalue,negative_eigenvalue_count,pd_gate,linear_solve_residual,radius_error_half,radius_error_quarter,linearity_gate,resolution_gate,cosine_to_R00,cosine_to_C,cosine_to_K,derived_valid,required_cells
VREX,13,300,0.0005,delta_K,,,,7.85457125546272e-06,4.0338601323524905e-06,5.899384683400242e-06,3.258760868339517e-06,,,,True,,,,True,True,-0.3173589776593671,0.9970474216468207,0.9840495840009308,True,"01,00"
VREX,13,300,0.0005,delta_interaction,,,,3.462627081571302e-05,1.7739174135734235e-05,2.625799614292289e-05,1.3957720807619137e-05,,,,True,,,,True,True,0.36274087198653077,-0.9986027285387602,-0.994300513610448,True,"11,10,01,00"
VREX,13,300,0.00025,delta_C,,,,3.897540395807919e-05,1.995332176320701e-05,2.947468001062691e-05,1.5880500703080418e-05,,,,True,,,,True,True,-0.33065700270582005,0.9993421408021396,0.9921937705712982,True,"10,00"
VREX,13,300,0.00025,delta_K,,,,3.927315917570297e-06,2.0170082593723747e-06,2.9496840197236635e-06,1.6293717138245358e-06,,,,True,,,,True,True,-0.31149314520831073,0.9921937705712982,0.9391127892532112,True,"01,00"
VREX,13,300,0.00025,delta_interaction,,,,1.731302071285846e-05,8.869661476162552e-06,1.3128942984229243e-05,6.978584929554225e-06,,,,True,,,,True,True,0.3611834627023898,-0.9974945120297626,-0.983492579013847,True,"11,10,01,00"
VREX,14,300,0.001,00,5.778103424829949e-05,0.6625614466878136,8.720856689919257e-05,1.1799313395089316e-05,7.039183039374229e-06,8.91642099125491e-06,3.189221760936228e-06,1.1054758529405542,0.0020183055779184915,0.0,True,2.0328790734103208e-19,0.00021611496644195202,0.00023110070886882882,True,True,,,,,
VREX,14,300,0.0005,00,2.8890517124149745e-05,0.6625614466878136,4.3604283449596285e-05,5.899654232977983e-06,3.5195937083193054e-06,4.458207597914584e-06,1.5946050329002696e-06,1.1054758529405542,0.0020183055779184915,0.0,True,2.0328790734103208e-19,0.00021611496644195202,0.00023110070886882882,True,True,,,,,
VREX,14,300,0.00025,00,1.4445258562074872e-05,0.6625614466878136,2.1802141724798142e-05,2.9498262911164805e-06,1.759797401393817e-06,2.229104525616708e-06,7.97296223297642e-07,1.1054758529405542,0.0020183055779184915,0.0,True,2.0328790734103208e-19,0.00021611496644195202,0.00023110070886882882,True,True,,,,,
VREX,14,300,0.001,01,0.00010162815434901596,1.165345997102461,8.720856689919257e-05,2.5640395017038192e-05,1.4196596896792248e-05,1.9020094857569073e-05,9.701674329146505e-06,39.24462142412457,0.0001845039119294186,0.0,True,3.1170812458958252e-19,9.365053004623343e-05,0.0001009445699247077,True,True,,,,,
VREX,14,300,0.0005,01,5.081407717450798e-05,1.165345997102461,4.3604283449596285e-05,1.2820221759460315e-05,7.098301236417062e-06,9.510080709851995e-06,4.850831929774597e-06,39.24462142412457,0.0001845039119294186,0.0,True,3.1170812458958252e-19,9.365053004623343e-05,0.0001009445699247077,True,True,,,,,
VREX,14,300,0.00025,01,2.540703858725399e-05,1.165345997102461,2.1802141724798142e-05,6.41011010992787e-06,3.549151315152028e-06,4.755041371405618e-06,2.4254109177158214e-06,39.24462142412457,0.0001845039119294186,0.0,True,3.1170812458958252e-19,9.365053004623343e-05,0.0001009445699247077,True,True,,,,,
VREX,14,300,0.001,10,0.001000000000000005,11.466763364612275,8.720856689919257e-05,0.00017281152826119773,0.00010141078233136358,0.00011548238267122274,7.901580107477757e-05,1.1054758529405542,0.0020183055779184915,0.0,True,4.252298419857646e-18,0.0012670887600152358,0.0019768138681608934,True,True,,,,,
VREX,14,300,0.0005,10,0.0005000000000000025,11.466763364612275,4.3604283449596285e-05,8.640746508265033e-05,5.070586236376155e-05,5.7742397359648465e-05,3.950925323411175e-05,1.1054758529405542,0.0020183055779184915,0.0,True,4.252298419857646e-18,0.0012670887600152358,0.0019768138681608934,True,True,,,,,
VREX,14,300,0.00025,10,0.00025000000000000125,11.466763364612275,2.1802141724798142e-05,4.320466458480525e-05,2.5353073695063645e-05,2.8872504715121185e-05,1.9754573333117145e-05,1.1054758529405542,0.0020183055779184915,0.0,True,4.252298419857646e-18,0.0012670887600152358,0.0019768138681608934,True,True,,,,,
VREX,14,300,0.001,11,0.0003734217275029946,4.281938584481588,8.720856689919257e-05,6.216320433589526e-05,3.888385786506553e-05,4.523572476820482e-05,1.7493963974207512e-05,39.24462142412457,0.0001845039119294186,0.0,True,4.14733903707029e-18,0.001009420289314237,0.0010303891302644356,True,True,,,,,
VREX,14,300,0.0005,11,0.0001867108637514973,4.281938584481588,4.3604283449596285e-05,3.108155564622877e-05,1.944177411039998e-05,2.2617929347250334e-05,8.746987645617658e-06,39.24462142412457,0.0001845039119294186,0.0,True,4.14733903707029e-18,0.001009420289314237,0.0010303891302644356,True,True,,,,,
VREX,14,300,0.00025,11,9.335543187574865e-05,4.281938584481588,2.1802141724798142e-05,1.554069834076778e-05,9.720775678138959e-06,1.1308953008864231e-05,4.373489107948621e-06,39.24462142412457,0.0001845039119294186,0.0,True,4.14733903707029e-18,0.001009420289314237,0.0010303891302644356,True,True,,,,,
VREX,14,300,0.001,delta_C,,,,0.00017657561913552559,0.00010462379075416202,0.0001184918043839965,7.869246453853227e-05,,,,True,,,,True,True,-0.3488531915763545,0.9999679281068963,0.42350823786603653,True,"10,00"
VREX,14,300,0.001,delta_K,,,,1.6227880071870467e-05,8.64073824691611e-06,1.1636509594367477e-05,7.298861461590095e-06,,,,True,,,,True,True,0.6620553431612427,0.42350823786603653,0.9962170518211872,True,"01,00"
VREX,14,300,0.001,delta_interaction,,,,0.00015659568051556275,8.49549893645454e-05,0.00010516109132897329,7.903165067681134e-05,,,,True,,,,True,True,-0.11397395694790309,-0.8870316727463167,-0.7847734630198515,True,"11,10,01,00"
VREX,14,300,0.0005,delta_C,,,,8.82894690594064e-05,5.2312353255434524e-05,5.9247105510414625e-05,3.9347535276155514e-05,,,,True,,,,True,True,-0.34834454102383844,0.9998717295911479,0.42306906105175557,True,"10,00"
VREX,14,300,0.0005,delta_K,,,,8.113951142224463e-06,4.3203672837238695e-06,5.8182724078055345e-06,3.6494295253782934e-06,,,,True,,,,True,True,0.6518989826779603,0.42306906105175557,0.9850380489458802,True,"01,00"
VREX,14,300,0.0005,delta_interaction,,,,7.829875933328099e-05,4.2477923747059625e-05,5.2580373809740446e-05,3.951741384880867e-05,,,,True,,,,True,True,-0.11378418138335762,-0.8869413330050302,-0.7838433546956761,True,"11,10,01,00"
VREX,14,300,0.00025,delta_C,,,,4.414559667559588e-05,2.6156308188351258e-05,2.9624754393212876e-05,1.9673717872892857e-05,,,,True,,,,True,True,-0.34633006945217504,0.9994871357506006,0.4213284848961588,True,"10,00"
VREX,14,300,0.00025,delta_K,,,,4.056974986674383e-06,2.1601831818093806e-06,2.9091359195113243e-06,1.824714461316761e-06,,,,True,,,,True,True,0.6141950378318752,0.4213284848961588,0.9427231019629801,True,"01,00"
VREX,14,300,0.00025,delta_interaction,,,,3.915055922813979e-05,2.1239069142857128e-05,2.629190999747851e-05,1.9758636048713098e-05,,,,True,,,,True,True,-0.1130644873974874,-0.8865624476659182,-0.7801729899822838,True,"11,10,01,00"
FISHR,10,300,0.001,00,0.0009999999999999992,0.3211479622349223,0.003113829504135206,0.00010553138098731983,6.262092922138974e-05,8.230778633895849e-05,2.0998092878185345e-05,1.070423470549713,0.00203021244232308,0.0,True,1.0868459271360234e-19,0.0037715986650527786,0.005625436596916231,True,True,,,,,
FISHR,10,300,0.0005,00,0.0004999999999999996,0.3211479622349223,0.001556914752067603,5.277225930527681e-05,3.1322991704999e-05,4.1152726667431484e-05,1.0499268101520902e-05,1.070423470549713,0.00203021244232308,0.0,True,1.0868459271360234e-19,0.0037715986650527786,0.005625436596916231,True,True,,,,,
FISHR,10,300,0.00025,00,0.0002499999999999998,0.3211479622349223,0.0007784573760338015,2.6383959685603634e-05,1.565943697618884e-05,2.0575245464656117e-05,5.2492510274777395e-06,1.070423470549713,0.00203021244232308,0.0,True,1.0868459271360234e-19,0.0037715986650527786,0.005625436596916231,True,True,,,,,
FISHR,10,300,0.001,01,0.0008838903758750702,0.2838595930513372,0.003113829504135206,9.43403615571448e-05,5.606758482799275e-05,7.330892430731219e-05,1.9553295558381426e-05,1.1787760373386307,0.0020613640029852483,0.0,True,6.810060613517736e-20,0.0029379764434753317,0.0052636670588375786,True,True,,,,,
FISHR,10,300,0.0005,01,0.0004419451879375351,0.2838595930513372,0.001556914752067603,4.717382641625185e-05,2.804060318347141e-05,3.665401637129377e-05,9.776377432908614e-06,1.1787760373386307,0.0020613640029852483,0.0,True,6.810060613517736e-20,0.0029379764434753317,0.0052636670588375786,True,True,,,,,
FISHR,10,300,0.00025,01,0.00022097259396876756,0.2838595930513372,0.0007784573760338015,2.3584693886471288e-05,1.401832816037635e-05,1.8325696717028276e-05,4.888056990467159e-06,1.1787760373386307,0.0020613640029852483,0.0,True,6.810060613517736e-20,0.0029379764434753317,0.0052636670588375786,True,True,,,,,
FISHR,10,300,0.001,10,0.0007554163893787152,0.2426004340878376,0.003113829504135206,6.140833538126209e-05,3.424342949621568e-05,4.847595036071511e-05,1.5762405503626424e-05,1.070423470549713,0.00203021244232308,0.0,True,8.989729507556513e-20,0.004534066570817136,0.009249893484350876,True,True,,,,,
FISHR,10,300,0.0005,10,0.0003777081946893576,0.2426004340878376,0.001556914752067603,3.0705951003146876e-05,1.712908822548762e-05,2.4235140034715195e-05,7.880847103507558e-06,1.070423470549713,0.00203021244232308,0.0,True,8.989729507556513e-20,0.004534066570817136,0.009249893484350876,True,True,,,,,
FISHR,10,300,0.00025,10,0.0001888540973446788,0.2426004340878376,0.0007784573760338015,1.535500104189934e-05,8.569981806561842e-06,1.2116307173646312e-05,3.940376797436487e-06,1.070423470549713,0.00203021244232308,0.0,True,8.989729507556513e-20,0.004534066570817136,0.009249893484350876,True,True,,,,,
FISHR,10,300,0.001,11,0.0006911765419214367,0.2219699379826514,0.003113829504135206,5.443274811166265e-05,2.980645948633454e-05,4.270633219533024e-05,1.5832505496582408e-05,1.1787760373386307,0.0020613640029852483,0.0,True,1.2126482928820847e-19,0.004978711670517773,0.00940668285881955,True,True,,,,,
FISHR,10,300,0.0005,11,0.00034558827096071835,0.2219699379826514,0.001556914752067603,2.7218690520258705e-05,1.4910993802183269e-05,2.1350829813138715e-05,7.915898165038545e-06,1.1787760373386307,0.0020613640029852483,0.0,True,1.2126482928820847e-19,0.004978711670517773,0.00940668285881955,True,True,,,,,
FISHR,10,300,0.00025,11,0.00017279413548035918,0.2219699379826514,0.0007784573760338015,1.3611066824755296e-05,7.460176633932655e-06,1.0674355174202315e-05,3.957909336184919e-06,1.1787760373386307,0.0020613640029852483,0.0,True,1.2126482928820847e-19,0.004978711670517773,0.00940668285881955,True,True,,,,,
FISHR,10,300,0.001,delta_C,,,,0.00015665535229929625,9.129697152593926e-05,0.00012334881365108562,3.1477492992266825e-05,,,,True,,,,True,True,-0.9649392334083235,0.9999592533575526,0.8828374975724084,True,"10,00"
FISHR,10,300,0.001,delta_K,,,,1.3645370641382597e-05,7.806862129762255e-06,1.064950750150006e-05,3.440499034018799e-06,,,,True,,,,True,True,-0.8407147105871778,0.8828374975724084,0.9946580095064111,True,"01,00"
FISHR,10,300,0.001,delta_interaction,,,,2.291964759093341e-05,1.306703882370957e-05,1.787040234335953e-05,5.933924684279147e-06,,,,True,,,,True,True,0.8259414978960158,-0.8694408141173195,-0.9955031320193117,True,"11,10,01,00"
FISHR,10,300,0.0005,delta_C,,,,7.833535642484735e-05,4.5667904739408705e-05,6.166945846101885e-05,1.5740026557945857e-05,,,,True,,,,True,True,-0.9647656394464408,0.9998370653001212,0.8817189779172894,True,"10,00"
FISHR,10,300,0.0005,delta_K,,,,6.824839805325157e-06,3.908844503034373e-06,5.3234694407222684e-06,1.720478460529182e-06,,,,True,,,,True,True,-0.8391241734009227,0.8817189779172894,0.9789820760349889,True,"01,00"
FISHR,10,300,0.0005,delta_interaction,,,,1.146178402049649e-05,6.539202288451131e-06,8.933472256642132e-06,2.9672208888165437e-06,,,,True,,,,True,True,0.82505936482072,-0.8688055576609561,-0.9860968211634183,True,"11,10,01,00"
FISHR,10,300,0.00025,delta_C,,,,3.916786354400197e-05,2.2837936983403455e-05,3.083181550175053e-05,7.870789147834484e-06,,,,True,,,,True,True,-0.964062442190354,0.9993485857780908,0.8768026534160865,True,"10,00"
FISHR,10,300,0.00025,delta_K,,,,3.4124392638694242e-06,1.954295757908922e-06,2.6618564393169143e-06,8.602267821243271e-07,,,,True,,,,True,True,-0.8322212067310663,0.8768026534160865,0.9209157433671197,True,"01,00"
FISHR,10,300,0.00025,delta_interaction,,,,5.731155528979226e-06,3.2702607972510015e-06,4.4665979506355145e-06,1.4835904969670847e-06,,,,True,,,,True,True,0.8209567327231667,-0.865886544935746,-0.9501239169829565,True,"11,10,01,00"
FISHR,11,300,0.001,00,0.0005527081842258702,0.5369771580416735,0.0010292955220694568,0.00011515869674859175,6.46625694815185e-05,8.518259775608616e-05,4.2710684663287005e-05,1.0575959814968894,0.002061057907534713,0.0,True,2.186329704098502e-19,0.0020728900860179605,0.0030515075925317153,True,True,,,,,
FISHR,11,300,0.0005,00,0.0002763540921129351,0.5369771580416735,0.0005146477610347284,5.757398675217103e-05,3.2330644134499513e-05,4.258454708212568e-05,2.135532135552485e-05,1.0575959814968894,0.002061057907534713,0.0,True,2.186329704098502e-19,0.0020728900860179605,0.0030515075925317153,True,True,,,,,
FISHR,11,300,0.00025,00,0.00013817704605646755,0.5369771580416735,0.0002573238805173642,2.8785780323625102e-05,1.6165463809899177e-05,2.1290547890770267e-05,1.0677616736035254e-05,1.0575959814968894,0.002061057907534713,0.0,True,2.186329704098502e-19,0.0020728900860179605,0.0030515075925317153,True,True,,,,,
FISHR,11,300,0.001,01,0.00046171337315918486,0.44857221590829693,0.0010292955220694568,0.00010525396663293232,5.8432774927276576e-05,7.724712630870106e-05,4.119332207181473e-05,1.3715314742735403,0.002005272418163117,0.0,True,8.914393011821488e-20,0.0017697606623963823,0.0024098780478149567,True,True,,,,,
FISHR,11,300,0.0005,01,0.00023085668657959243,0.44857221590829693,0.0005146477610347284,5.262279463076855e-05,2.9215880193331273e-05,3.8618297624924314e-05,2.0596551843299485e-05,1.3715314742735403,0.002005272418163117,0.0,True,8.914393011821488e-20,0.0017697606623963823,0.0024098780478149567,True,True,,,,,
FISHR,11,300,0.00025,01,0.00011542834328979621,0.44857221590829693,0.0002573238805173642,2.6310671159378884e-05,1.4607974011881027e-05,1.930814821293346e-05,1.029824862355613e-05,1.3715314742735403,0.002005272418163117,0.0,True,8.914393011821488e-20,0.0017697606623963823,0.0024098780478149567,True,True,,,,,
FISHR,11,300,0.001,10,0.001000000000000002,0.9715382789089022,0.0010292955220694568,0.00014606753009759966,8.310754638564505e-05,0.00011335238338182276,3.975042470504347e-05,1.0575959814968894,0.002061057907534713,0.0,True,2.2515149095489274e-19,0.0020952319100700444,0.0029732837866046835,True,True,,,,,
FISHR,11,300,0.0005,10,0.000500000000000001,0.9715382789089022,0.0005146477610347284,7.302944476785541e-05,4.1552637213875806e-05,5.6671384379247256e-05,1.9875420403424883e-05,1.0575959814968894,0.002061057907534713,0.0,True,2.2515149095489274e-19,0.0020952319100700444,0.0029732837866046835,True,True,,,,,
FISHR,11,300,0.00025,10,0.0002500000000000005,0.9715382789089022,0.0002573238805173642,3.651423705386975e-05,2.077666155299289e-05,2.8334861241122865e-05,9.937579221565627e-06,1.0575959814968894,0.002061057907534713,0.0,True,2.2515149095489274e-19,0.0020952319100700444,0.0029732837866046835,True,True,,,,,
FISHR,11,300,0.001,11,0.0007850452462606241,0.7627015074176597,0.0010292955220694568,0.0001133588689510208,6.415934359936587e-05,8.789424108327298e-05,3.1755537834348086e-05,1.3715314742735403,0.002005272418163117,0.0,True,2.299940125025061e-19,0.0018636325839145563,0.002497891859994933,True,True,,,,,
FISHR,11,300,0.0005,11,0.0003925226231303121,0.7627015074176597,0.0005146477610347284,5.667780781649438e-05,3.2079470822992134e-05,4.394501918805387e-05,1.5878184378632428e-05,1.3715314742735403,0.002005272418163117,0.0,True,2.299940125025061e-19,0.0018636325839145563,0.002497891859994933,True,True,,,,,
FISHR,11,300,0.00025,11,0.00019626131156515604,0.7627015074176597,0.0002573238805173642,2.8338646218958267e-05,1.6039849266053248e-05,2.1972099131148584e-05,7.939078335458601e-06,1.3715314742735403,0.002005272418163117,0.0,True,2.299940125025061e-19,0.0018636325839145563,0.002497891859994933,True,True,,,,,
FISHR,11,300,0.001,delta_C,,,,0.0002258116726923877,0.00013026802635339379,0.0001730097942393538,6.394344322432127e-05,,,,True,,,,True,True,-0.8251570843829806,0.9999803890466138,0.9552383619582105,True,"10,00"
FISHR,11,300,0.001,delta_K,,,,1.691004225087768e-05,9.72257976422549e-06,1.3132647241036998e-05,4.353682130935267e-06,,,,True,,,,True,True,-0.6336367026512117,0.9552383619582105,0.9965150665911852,True,"01,00"
FISHR,11,300,0.001,delta_interaction,,,,5.1469490813799025e-05,2.965109431094629e-05,3.993162228032127e-05,1.3243361841196495e-05,,,,True,,,,True,True,0.6822399631893094,-0.972238996737757,-0.9960930655094201,True,"11,10,01,00"
FISHR,11,300,0.0005,delta_C,,,,0.00011290014755054492,6.513440590609861e-05,8.6497923751351e-05,3.196969926195554e-05,,,,True,,,,True,True,-0.8250825493730959,0.9999215528969118,0.9544561997761393,True,"10,00"
FISHR,11,300,0.0005,delta_K,,,,8.454479931273494e-06,4.861274903710082e-06,6.565607559310524e-06,2.176932382043438e-06,,,,True,,,,True,True,-0.6325713986197902,0.9544561997761393,0.9862027537445678,True,"01,00"
FISHR,11,300,0.0005,delta_interaction,,,,2.5731834974072297e-05,1.4824301803631547e-05,1.9962874557509426e-05,6.6220122748964486e-06,,,,True,,,,True,True,0.681960854545982,-0.9720038881237993,-0.9926679973837496,True,"11,10,01,00"
FISHR,11,300,0.00025,delta_C,,,,5.6449074683364196e-05,3.2568615075627905e-05,4.3247021243418714e-05,1.5983694761690828e-05,,,,True,,,,True,True,-0.8247060389299924,0.9996862743161664,0.9514346176181399,True,"10,00"
FISHR,11,300,0.00025,delta_K,,,,4.2271953284093125e-06,2.4308718281173943e-06,3.282572497724492e-06,1.0884669480390764e-06,,,,True,,,,True,True,-0.6286069233478115,0.9514346176181399,0.9470035273529975,True,"01,00"
FISHR,11,300,0.00025,delta_interaction,,,,1.2865714252821707e-05,7.412785221652778e-06,9.980822839682405e-06,3.3106485672417447e-06,,,,True,,,,True,True,0.6805654834305358,-0.9709904996905901,-0.9792237178183115,True,"11,10,01,00"
FISHR,12,300,0.001,00,0.001,0.5897251381200653,0.0016957052283506433,0.0002590380643264918,0.00016267650427775475,0.00017902211261991007,9.267230934367377e-05,1.0912377815674057,0.001998234733616465,0.0,True,7.72612920566918e-20,0.00180520407160245,0.0037329151727885698,True,True,,,,,
FISHR,12,300,0.0005,00,0.0005,0.5897251381200653,0.0008478526141753217,0.00012951167995383533,8.133405962563232e-05,8.950399099999595e-05,4.633661170555525e-05,1.0912377815674057,0.001998234733616465,0.0,True,7.72612920566918e-20,0.00180520407160245,0.0037329151727885698,True,True,,,,,
FISHR,12,300,0.00025,00,0.00025,0.5897251381200653,0.00042392630708766084,6.47513952373867e-05,4.066397338411205e-05,4.474822047110488e-05,2.316853941175149e-05,1.0912377815674057,0.001998234733616465,0.0,True,7.72612920566918e-20,0.00180520407160245,0.0037329151727885698,True,True,,,,,
FISHR,12,300,0.001,01,0.0009018908646889032,0.5318677147478832,0.0016957052283506433,0.0002366672946101992,0.0001482040028800932,0.0001638071685487772,8.493640797950352e-05,1.1607047799547057,0.001995805625321753,0.0,True,2.3649062806000715e-19,0.00190141621151924,0.0037902128358312435,True,True,,,,,
FISHR,12,300,0.0005,01,0.0004509454323444516,0.5318677147478832,0.0008478526141753217,0.00011832687797378035,7.409793907418211e-05,8.189709065570091e-05,4.2468953579204146e-05,1.1607047799547057,0.001995805625321753,0.0,True,2.3649062806000715e-19,0.00190141621151924,0.0037902128358312435,True,True,,,,,
FISHR,12,300,0.00025,01,0.0002254727161722258,0.5318677147478832,0.00042392630708766084,5.9159448604456114e-05,3.7046520942389185e-05,4.094492973391008e-05,2.1234603229953975e-05,1.1607047799547057,0.001995805625321753,0.0,True,2.3649062806000715e-19,0.00190141621151924,0.0037902128358312435,True,True,,,,,
FISHR,12,300,0.001,10,0.000655334221961494,0.3864670645610506,0.0016957052283506433,0.00019004908388539627,0.00010928421289993022,0.0001334077493753022,7.986230339238697e-05,1.0912377815674057,0.001998234733616465,0.0,True,3.8332335417084355e-20,0.0018125461663144832,0.002099646834242827,True,True,,,,,
FISHR,12,300,0.0005,10,0.000327667110980747,0.3864670645610506,0.0008478526141753217,9.502477122923281e-05,5.464556649363223e-05,6.670312359437042e-05,3.992821699640746e-05,1.0912377815674057,0.001998234733616465,0.0,True,3.8332335417084355e-20,0.0018125461663144832,0.002099646834242827,True,True,,,,,
FISHR,12,300,0.00025,10,0.0001638335554903735,0.3864670645610506,0.00042392630708766084,4.751215244365968e-05,2.7322394129793418e-05,3.3351535398701115e-05,1.9964130218844348e-05,1.0912377815674057,0.001998234733616465,0.0,True,3.8332335417084355e-20,0.0018125461663144832,0.002099646834242827,True,True,,,,,
FISHR,12,300,0.001,11,0.0006105770806311405,0.36007265320814263,0.0016957052283506433,0.00017794560910663974,0.00010176526273285454,0.00012501965941698714,7.535619324585474e-05,1.1607047799547057,0.001995805625321753,0.0,True,8.886986367485461e-20,0.001757692404732663,0.0019163548247640718,True,True,,,,,
FISHR,12,300,0.0005,11,0.00030528854031557025,0.36007265320814263,0.0008478526141753217,8.897323611977785e-05,5.088627307054777e-05,6.2509194689651e-05,3.767525099938553e-05,1.1607047799547057,0.001995805625321753,0.0,True,8.886986367485461e-20,0.001757692404732663,0.0019163548247640718,True,True,,,,,
FISHR,12,300,0.00025,11,0.00015264427015778512,0.36007265320814263,0.00042392630708766084,4.448619360455867e-05,2.5442417103144566e-05,3.125456800456374e-05,1.8837643489035216e-05,1.1607047799547057,0.001995805625321753,0.0,True,8.886986367485461e-20,0.001757692404732663,0.0019163548247640718,True,True,,,,,
FISHR,12,300,0.001,delta_C,,,,0.00011928983290648661,7.747678539948323e-05,8.427156135031014e-05,3.355169007070766e-05,,,,True,,,,True,True,-0.7315497883238052,0.999929731186403,0.7589973937638667,True,"10,00"
FISHR,12,300,0.001,delta_K,,,,2.2793732539373758e-05,1.4664718785299329e-05,1.5567688708467204e-05,7.883358059916973e-06,,,,True,,,,True,True,-0.9828951028578077,0.7589973937638667,0.9980789706100751,True,"01,00"
FISHR,12,300,0.001,delta_interaction,,,,1.1730922330269044e-05,7.669895980460319e-06,8.048342678861446e-06,3.7431824015589884e-06,,,,True,,,,True,True,0.8801602246991876,-0.8877688777906924,-0.9237863015231246,True,"11,10,01,00"
FISHR,12,300,0.0005,delta_C,,,,5.9634643702711866e-05,3.873092492506502e-05,4.212932562745538e-05,1.677277872548852e-05,,,,True,,,,True,True,-0.7314408793984134,0.9997188871880236,0.7581595878965908,True,"10,00"
FISHR,12,300,0.0005,delta_K,,,,1.139622307494627e-05,7.332246841023024e-06,7.783109139273914e-06,3.941480529242366e-06,,,,True,,,,True,True,-0.982399841338153,0.7581595878965908,0.9923590570989117,True,"01,00"
FISHR,12,300,0.0005,delta_interaction,,,,5.864932430514824e-06,3.835117572343637e-06,4.023262502086261e-06,1.8715406648299548e-06,,,,True,,,,True,True,0.8793089919489594,-0.8859198113825133,-0.9135774550098914,True,"11,10,01,00"
FISHR,12,300,0.00025,delta_C,,,,2.981432065667933e-05,1.9363309234922395e-05,2.106244941308193e-05,8.386250438272748e-06,,,,True,,,,True,True,-0.7310910416731589,0.998876270298606,0.7547630156057461,True,"10,00"
FISHR,12,300,0.00025,delta_K,,,,5.697628423439508e-06,3.6655072566710885e-06,3.891387466079124e-06,1.9708195736088337e-06,,,,True,,,,True,True,-0.9804111478291507,0.7547630156057461,0.9701162206937433,True,"01,00"
FISHR,12,300,0.00025,delta_interaction,,,,2.9317347606174507e-06,1.9165250456145854e-06,2.0115550310728003e-06,9.357600189740812e-07,,,,True,,,,True,True,0.8758287347046911,-0.8783653903194933,-0.8748539561680789,True,"11,10,01,00"
FISHR,13,300,0.001,00,0.0005748951489516608,0.3676659797620948,0.0015636343327812365,6.847566257129617e-05,4.132225321359516e-05,4.943820803199469e-05,2.317868288999079e-05,1.0744367122137455,0.0020052917522538384,0.0,True,2.394093336518154e-19,0.0040951505621592025,0.005120104843552045,True,True,,,,,
FISHR,13,300,0.0005,00,0.0002874475744758304,0.3676659797620948,0.0007818171663906183,3.423751163625387e-05,2.0660981174994492e-05,2.4718684419746564e-05,1.1589551349647754e-05,1.0744367122137455,0.0020052917522538384,0.0,True,2.394093336518154e-19,0.0040951505621592025,0.005120104843552045,True,True,,,,,
FISHR,13,300,0.00025,00,0.0001437237872379152,0.3676659797620948,0.00039090858319530913,1.7118734776924195e-05,1.0330345520543401e-05,1.2359331907108092e-05,5.794994098254368e-06,1.0744367122137455,0.0020052917522538384,0.0,True,2.394093336518154e-19,0.0040951505621592025,0.005120104843552045,True,True,,,,,
FISHR,13,300,0.001,01,0.0005666680278095993,0.3624044419654449,0.0015636343327812365,6.773901072590706e-05,4.0870933792701976e-05,4.885857938653896e-05,2.3042993845557318e-05,1.120506484366824,0.0019910397601780715,0.0,True,9.403210283973017e-20,0.0040652136934094885,0.00491816543472272,True,True,,,,,
FISHR,13,300,0.0005,01,0.00028333401390479967,0.3624044419654449,0.0007818171663906183,3.3869200250202695e-05,2.0435331006200148e-05,2.4428875201886414e-05,1.1521719864066475e-05,1.120506484366824,0.0019910397601780715,0.0,True,9.403210283973017e-20,0.0040652136934094885,0.00491816543472272,True,True,,,,,
FISHR,13,300,0.00025,01,0.00014166700695239983,0.3624044419654449,0.00039090858319530913,1.693462792214431e-05,1.0217511186834602e-05,1.2214501758284376e-05,5.761079309057227e-06,1.120506484366824,0.0019910397601780715,0.0,True,9.403210283973017e-20,0.0040652136934094885,0.00491816543472272,True,True,,,,,
FISHR,13,300,0.001,10,0.000999999999999995,0.6395357143516412,0.0015636343327812365,0.00011418048542332153,6.776640893353307e-05,8.327898417388875e-05,3.885238559887528e-05,1.0744367122137455,0.0020052917522538384,0.0,True,1.5332934166833742e-19,0.0042173496279016166,0.008044372910294579,True,True,,,,,
FISHR,13,300,0.0005,10,0.0004999999999999975,0.6395357143516412,0.0007818171663906183,5.7090916930316076e-05,3.388283687917444e-05,4.163859739058094e-05,1.943073257261836e-05,1.0744367122137455,0.0020052917522538384,0.0,True,1.5332934166833742e-19,0.0042173496279016166,0.008044372910294579,True,True,,,,,
FISHR,13,300,0.00025,10,0.00024999999999999876,0.6395357143516412,0.00039090858319530913,2.854444235800785e-05,1.6941452914001062e-05,2.0817825255576485e-05,9.715478079878497e-06,1.0744367122137455,0.0020052917522538384,0.0,True,1.5332934166833742e-19,0.0042173496279016166,0.008044372910294579,True,True,,,,,
FISHR,13,300,0.001,11,0.000960450264054118,0.6142422457210678,0.0015636343327812365,0.00011026376921788958,6.558371422370177e-05,8.033407187616658e-05,3.7460807873759904e-05,1.120506484366824,0.0019910397601780715,0.0,True,1.8233060524550676e-19,0.004083170808824662,0.008050880126552936,True,True,,,,,
