B_R_norm,C_O_operator_norm,C_operator_norm,E_norm,H_R_norm,K_operator_norm,PiO_norm,g_norm,information_floor,lambda,method,pi_operator_norm,pi_reconstruction_relative_error,rank_C_O,rank_K,reconstructed_pi_operator_norm,representation_method,seed,setting,source_factorization_residual,total_B_relative_error,total_H_relative_error,total_regret
4.745803579891273,0.9275561833564564,2.8275750181142496,3.40817717364972,2.8513252616122164,3.029100902502866,0.9672951283791977,0.004269510871921751,0.0,0.1,IRMV1,46.15394482618049,1.0472651199132196e-11,2,9,46.15394482590108,IRMv1,6,cleanroom_cpu_source_target_coupled,2.0829850711182902e-10,1.3145512101322452e-12,2.762377745645172e-10,5.808605599383378
4.745781037086281,0.1428262315818125,0.2703757445349121,3.408029990550626,2.851325261613122,0.01564551813134869,0.9673370493322954,0.005049669844136984,0.0,0.1,VREX,46.15189899176869,1.2467796671961209e-12,1,9,46.151898991778694,IRMv1,6,cleanroom_cpu_source_target_coupled,2.6013217049661115e-12,1.2940810176280556e-12,2.0050838284241286e-12,5.808419959450674
4.651528493482509,6.139062318780985e-14,7.757919228897727e-13,3.6943187949642615,3.779379891353759,1.000000000001038,0.9945364926149988,0.6030520148109295,0.0,0.0,L2,298.93765705537305,2.6853931017743593e-12,0,9,298.93765705546616,ERM,7,cleanroom_cpu_source_target_coupled,7.956354747282704e-12,9.659114925518872e-13,1.0762307844351232e-12,6.8239956794130965
4.5872541029156535,1.1858200523949943e-16,7.511572993685796e-14,3.6516845819055086,3.779379891356115,1.0000000000010005,0.7129557917563485,0.5516248910912492,0.0,0.1,L2,14.437150312754897,7.319521103194443e-13,0,9,14.43715031275482,ERM,7,cleanroom_cpu_source_target_coupled,1.1825381567017112e-12,1.040275794830441e-12,1.4915567841473775e-12,6.7263211459662475
4.651192149425848,0.9435949141789469,2.6991716324082176,3.69365753416522,3.7793798913549295,3.6594253805310113,0.9930025286455025,0.003094352212155861,0.0,0.1,IRMV1,298.93330328742616,2.623039637356532e-12,2,9,298.9333032871636,ERM,7,cleanroom_cpu_source_target_coupled,2.2408647126403394e-10,9.316496262256641e-13,4.3662920313856987e-10,6.822234658426993
4.651188518211581,0.1328177760986504,0.24580152709785089,3.6935276282459797,3.7793798913537495,0.010637012732159973,0.9931910303662174,0.004695817507090079,0.0,0.1,VREX,298.9271091012047,1.978625813261743e-12,1,9,298.92710910145263,ERM,7,cleanroom_cpu_source_target_coupled,6.531883625544662e-12,1.0829200609387384e-12,1.1218863001484344e-12,6.822114020643149
4.7631395723354935,1.7501795271849586e-13,3.538155541877297e-12,3.3386653144203833,2.5838188756494005,1.0000000000010998,0.9572843091925094,0.6846530935837675,0.0,0.0,L2,46.214195336168046,1.0695277214821011e-12,0,9,46.21419533615868,IRMv1,7,cleanroom_cpu_source_target_coupled,2.0769477967131036e-12,9.863062659625818e-13,1.5718387595629171e-12,5.5733430408568765
4.668585852853032,6.033920826141068e-14,2.081668171172168e-12,3.2933446525144126,2.583818875648503,1.0000000000012006,0.8496205780258637,0.6160920276590908,0.0,0.1,L2,11.509977238690466,9.022517096053523e-13,0,9,11.509977238690487,IRMv1,7,cleanroom_cpu_source_target_coupled,6.82206227560089e-13,7.77105399976663e-13,1.2969007911964265e-12,5.540137430253691
4.762886634831132,0.8975722424536206,2.740338834375321,3.3380383262794946,2.5838188756494627,2.71592046352717,0.9562173221582099,0.0038008360543908114,0.0,0.1,IRMV1,46.216480155937376,1.0915950949501435e-11,2,9,46.21648015566235,IRMv1,7,cleanroom_cpu_source_target_coupled,1.8147826783363142e-10,1.177236630950561e-12,2.663979332798261e-10,5.572080335414298
4.7628239419198986,0.12321695126978398,0.25000621668674344,3.3379202660123446,2.5838188756485905,0.011258124739511013,0.9562703420960156,0.004356377089987884,0.0,0.1,VREX,46.21358462537673,9.419224909619766e-13,1,9,46.213584625369734,IRMv1,7,cleanroom_cpu_source_target_coupled,1.649883656250366e-12,8.556369456091602e-13,1.4445465192299868e-12,5.57193432950824
