E00_operator_norm,E0K_operator_norm,EC0_operator_norm,ECK_operator_norm,Pi00_norm,Pi0K_norm,PiC0_norm,PiCK_norm,common_base_kind,filtering_norm,interaction_norm,lambda,method,representation_method,seed,sensing_norm,setting,symmetric_identity_residual
3.709135093758559,3.6780869364435294,3.7448336142934457,3.7085265622290415,458.8417034306123,458.7769996052166,458.87213072173,458.8044272358084,ERM_source_solution,0.2057448870950018,0.022760704051747592,0.1,IRMV1,ERM,8,2.8128619496498626,cleanroom_cpu_source_target_coupled,1.2835781558255493e-17
3.709135093758559,3.7083791620151945,3.7091437304999646,3.70838777860314,458.8417034306123,458.81742544045136,458.8486419138343,458.8243635149456,ERM_source_solution,0.06914870961447436,0.00041429554497803445,0.1,VREX,ERM,8,2.5232960655821506,cleanroom_cpu_source_target_coupled,3.610979242047263e-18
3.367904765367969,3.367904765367969,3.367904765367969,3.367904765367969,65.49955289165966,65.49955289165966,65.49955289165966,65.49955289165966,ERM_source_solution,0.0,0.0,0.0,L2,IRMv1,8,0.0,cleanroom_cpu_source_target_coupled,0.0
3.367904765367969,3.3111338749220964,3.3679047653678653,3.3111338749220014,65.49955289165966,22.291273045763464,65.49955289165966,22.29127304576347,ERM_source_solution,44.076323146577,1.1199488450497865e-13,0.1,L2,IRMv1,8,4.694210918668785e-13,cleanroom_cpu_source_target_coupled,3.18482427370418e-17
3.367904765367969,3.3343467185090794,3.4066219320882527,3.36728574731567,65.49955289165966,65.48936067382834,65.50976950185641,65.49808423100419,ERM_source_solution,0.15578227798328267,0.02176204324732859,0.1,IRMV1,IRMv1,8,0.4760288166267956,cleanroom_cpu_source_target_coupled,8.058912016080792e-18
3.367904765367969,3.367164880079713,3.3679174709282846,3.367177561650744,65.49955289165966,65.49796058464135,65.5006635436099,65.4990711975292,ERM_source_solution,0.004822291676069242,3.9010408548750366e-05,0.1,VREX,IRMv1,8,0.3814332424379841,cleanroom_cpu_source_target_coupled,7.678744936589638e-19
3.722335995347058,3.722335995347058,3.722335995347058,3.722335995347058,482.8486269772116,482.8486269772116,482.8486269772116,482.8486269772116,ERM_source_solution,0.0,0.0,0.0,L2,ERM,9,0.0,cleanroom_cpu_source_target_coupled,0.0
3.722335995347058,3.677881866077227,3.722335995347058,3.677881866077227,482.8486269772116,33.07530969503748,482.8486269772116,33.07530969503749,ERM_source_solution,454.50443929518303,2.3802764089296142e-12,0.1,L2,ERM,9,1.4568714219075918e-12,cleanroom_cpu_source_target_coupled,8.961123984789735e-16
3.722335995347058,3.6911352968948288,3.758212741848236,3.7217113397633454,482.8486269772116,482.79108658509074,482.8665258609821,482.8077274583589,ERM_source_solution,0.1628964339343589,0.018363239703863478,0.1,IRMV1,ERM,9,2.8408735267181298,cleanroom_cpu_source_target_coupled,7.951719382041272e-18
3.722335995347058,3.7215504324948445,3.722344667916364,3.721559083971964,482.8486269772116,482.82427461175183,482.8558992703587,482.83154653993,ERM_source_solution,0.05651341947188104,0.0003201978884279554,0.1,VREX,ERM,9,2.650006238977685,cleanroom_cpu_source_target_coupled,4.726899217800107e-19
3.3643945489727827,3.3643945489727827,3.3643945489727827,3.3643945489727827,73.08157076112491,73.08157076112491,73.08157076112491,73.08157076112491,ERM_source_solution,0.0,0.0,0.0,L2,IRMv1,9,0.0,cleanroom_cpu_source_target_coupled,0.0
3.3643945489727827,3.332166852678344,3.3643945489727827,3.332166852678345,73.08157076112491,22.716932900435413,73.08157076112505,22.716932900435474,ERM_source_solution,51.550884656025886,4.0726968149204773e-13,0.1,L2,IRMv1,9,4.2686589806886485e-13,cleanroom_cpu_source_target_coupled,5.887846720064156e-17
3.3643945489727827,3.3310269255574485,3.4028773101909646,3.363739676616907,73.08157076112491,73.07424561774236,73.0883709785764,73.08014550231724,ERM_source_solution,0.13315733056756518,0.01870868513896332,0.1,IRMV1,IRMv1,9,0.5076479410562237,cleanroom_cpu_source_target_coupled,6.508826038821075e-18
