method,shift_id,lambda,relevance_squared,control_score_c,curvature_ratio,blind_fraction,steering,steering_class,local_vulnerability,actual_target_risk_change,exposure_posthoc,intervention_family_posthoc
CORAL,S2-variance-1.0,0.0001,0.014405712038344811,0.0,1.0,1.0,0.0,neutral,0.0016973928265634217,0.0,S2,variance
CORAL,U-emergent-0.25,0.0001,0.006397681385761115,0.0,1.0,1.0,0.0,neutral,0.0011311658928522476,0.0,U,emergent
CORAL,U-emergent-0.5,0.0001,0.02559072554304446,0.0,1.0,1.0,0.0,neutral,0.002262331785704495,0.0,U,emergent
CORAL,U-emergent-1.0,0.0001,0.10236290217217783,0.0,1.0,1.0,0.0,neutral,0.00452466357140899,0.0,U,emergent
CORAL,S1-relation--1-0.25,0.001,0.0006917238640540102,0.0,1.0,1.0,0.0,neutral,0.00037194727154638734,0.0,S1,relation
CORAL,S1-mean--1-0.25,0.001,0.0023513876484882934,0.0,1.0,1.0,0.0,neutral,0.0006857678395037626,0.0,S1,mean
CORAL,S1-relation-+1-0.25,0.001,0.000607596385055951,0.0,1.0,1.0,0.0,neutral,0.0003485961517446659,0.0,S1,relation
CORAL,S1-mean-+1-0.25,0.001,0.002351387648488293,0.0,1.0,1.0,0.0,neutral,0.0006857678395037625,0.0,S1,mean
CORAL,S1-variance-0.25,0.001,0.002455110819924973,0.0,1.0,1.0,0.0,neutral,0.0007007297367637506,0.0,S1,variance
CORAL,S1-relation--1-0.5,0.001,0.0029678852251444803,0.0,1.0,1.0,0.0,neutral,0.0007704395141923185,0.0,S1,relation
CORAL,S1-mean--1-0.5,0.001,0.009712567316798997,0.0,1.0,1.0,0.0,neutral,0.0013937408164216897,0.0,S1,mean
CORAL,S1-relation-+1-0.5,0.001,0.002294865393160023,0.0,1.0,1.0,0.0,neutral,0.0006774755188433041,0.0,S1,relation
CORAL,S1-mean-+1-0.5,0.001,0.009712567316799004,0.0,1.0,1.0,0.0,neutral,0.0013937408164216899,0.0,S1,mean
CORAL,S1-variance-0.5,0.001,0.009820443279699921,0.0,1.0,1.0,0.0,neutral,0.0014014594735275035,0.0,S1,variance
CORAL,S1-relation--1-1.0,0.001,0.013741337539464145,0.0,1.0,1.0,0.0,neutral,0.0016577899468547964,0.0,S1,relation
CORAL,S1-mean--1-1.0,0.001,0.04376253683272921,0.0,1.0,1.0,0.0,neutral,0.0029584636834928085,0.0,S1,mean
CORAL,S1-relation-+1-1.0,0.001,0.008357178883588494,0.0,1.0,1.0,0.0,neutral,0.0012928401976724335,0.0,S1,relation
CORAL,S1-mean-+1-1.0,0.001,0.043762536832729265,0.0,1.0,1.0,0.0,neutral,0.0029584636834928102,0.0,S1,mean
CORAL,S1-variance-1.0,0.001,0.03928177311879963,0.0,1.0,1.0,0.0,neutral,0.0028029189470550045,0.0,S1,variance
CORAL,S2-relation--1-0.25,0.001,0.0005652361647570547,0.0,1.0,1.0,0.0,neutral,0.000336224973717615,0.0,S2,relation
CORAL,S2-mean--1-0.25,0.001,0.0008779851951268903,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-relation-+1-0.25,0.001,0.0004927389512466441,0.0,1.0,1.0,0.0,neutral,0.0003139232234947405,0.0,S2,relation
CORAL,S2-mean-+1-0.25,0.001,0.000877985195126891,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-variance-0.25,0.001,0.0009003570023965495,0.0,1.0,1.0,0.0,neutral,0.00042434820664085515,0.0,S2,variance
CORAL,S2-relation--1-0.5,0.001,0.00241794384608098,0.0,1.0,1.0,0.0,neutral,0.0006954054710858954,0.0,S2,relation
CORAL,S2-mean--1-0.5,0.001,0.0036245322994010055,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-relation-+1-0.5,0.001,0.0018379661379977136,0.0,1.0,0.9999999999999999,0.0,neutral,0.0006062946706013031,0.0,S2,relation
CORAL,S2-mean-+1-0.5,0.001,0.003624532299401007,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-variance-0.5,0.001,0.003601428009586209,0.0,1.0,1.0,0.0,neutral,0.0008486964132817115,0.0,S2,variance
CORAL,S2-relation--1-1.0,0.001,0.011023806961001728,0.0,1.0,1.0,0.0,neutral,0.0014848438948927747,0.0,S2,relation
CORAL,S2-mean--1-1.0,0.001,0.01629959349989912,0.0,1.0,1.0,0.0,neutral,0.0018055244944280933,0.0,S2,mean
CORAL,S2-relation-+1-1.0,0.001,0.006383985296335569,0.0,1.0,1.0,0.0,neutral,0.0011299544500850969,0.0,S2,relation
CORAL,S2-mean-+1-1.0,0.001,0.016299593499899127,0.0,1.0,1.0,0.0,neutral,0.0018055244944280935,0.0,S2,mean
CORAL,S2-variance-1.0,0.001,0.014405712038344811,0.0,1.0,1.0,0.0,neutral,0.0016973928265634217,0.0,S2,variance
CORAL,U-emergent-0.25,0.001,0.006397681385761115,0.0,1.0,1.0,0.0,neutral,0.0011311658928522476,0.0,U,emergent
CORAL,U-emergent-0.5,0.001,0.02559072554304446,0.0,1.0,1.0,0.0,neutral,0.002262331785704495,0.0,U,emergent
CORAL,U-emergent-1.0,0.001,0.10236290217217783,0.0,1.0,1.0,0.0,neutral,0.00452466357140899,0.0,U,emergent
CORAL,S1-relation--1-0.25,0.01,0.0006917238640540102,0.0,1.0,1.0,0.0,neutral,0.00037194727154638734,0.0,S1,relation
CORAL,S1-mean--1-0.25,0.01,0.0023513876484882934,0.0,1.0,1.0,0.0,neutral,0.0006857678395037626,0.0,S1,mean
CORAL,S1-relation-+1-0.25,0.01,0.000607596385055951,0.0,1.0,1.0,0.0,neutral,0.0003485961517446659,0.0,S1,relation
CORAL,S1-mean-+1-0.25,0.01,0.002351387648488293,0.0,1.0,1.0,0.0,neutral,0.0006857678395037625,0.0,S1,mean
CORAL,S1-variance-0.25,0.01,0.002455110819924973,0.0,1.0,1.0,0.0,neutral,0.0007007297367637506,0.0,S1,variance
CORAL,S1-relation--1-0.5,0.01,0.0029678852251444803,0.0,1.0,1.0,0.0,neutral,0.0007704395141923185,0.0,S1,relation
CORAL,S1-mean--1-0.5,0.01,0.009712567316798997,0.0,1.0,1.0,0.0,neutral,0.0013937408164216897,0.0,S1,mean
CORAL,S1-relation-+1-0.5,0.01,0.002294865393160023,0.0,1.0,1.0,0.0,neutral,0.0006774755188433041,0.0,S1,relation
CORAL,S1-mean-+1-0.5,0.01,0.009712567316799004,0.0,1.0,1.0,0.0,neutral,0.0013937408164216899,0.0,S1,mean
CORAL,S1-variance-0.5,0.01,0.009820443279699921,0.0,1.0,1.0,0.0,neutral,0.0014014594735275035,0.0,S1,variance
CORAL,S1-relation--1-1.0,0.01,0.013741337539464145,0.0,1.0,1.0,0.0,neutral,0.0016577899468547964,0.0,S1,relation
CORAL,S1-mean--1-1.0,0.01,0.04376253683272921,0.0,1.0,1.0,0.0,neutral,0.0029584636834928085,0.0,S1,mean
CORAL,S1-relation-+1-1.0,0.01,0.008357178883588494,0.0,1.0,1.0,0.0,neutral,0.0012928401976724335,0.0,S1,relation
CORAL,S1-mean-+1-1.0,0.01,0.043762536832729265,0.0,1.0,1.0,0.0,neutral,0.0029584636834928102,0.0,S1,mean
CORAL,S1-variance-1.0,0.01,0.03928177311879963,0.0,1.0,1.0,0.0,neutral,0.0028029189470550045,0.0,S1,variance
CORAL,S2-relation--1-0.25,0.01,0.0005652361647570547,0.0,1.0,1.0,0.0,neutral,0.000336224973717615,0.0,S2,relation
CORAL,S2-mean--1-0.25,0.01,0.0008779851951268903,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-relation-+1-0.25,0.01,0.0004927389512466441,0.0,1.0,1.0,0.0,neutral,0.0003139232234947405,0.0,S2,relation
CORAL,S2-mean-+1-0.25,0.01,0.000877985195126891,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-variance-0.25,0.01,0.0009003570023965495,0.0,1.0,1.0,0.0,neutral,0.00042434820664085515,0.0,S2,variance
CORAL,S2-relation--1-0.5,0.01,0.00241794384608098,0.0,1.0,1.0,0.0,neutral,0.0006954054710858954,0.0,S2,relation
CORAL,S2-mean--1-0.5,0.01,0.0036245322994010055,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-relation-+1-0.5,0.01,0.0018379661379977136,0.0,1.0,0.9999999999999999,0.0,neutral,0.0006062946706013031,0.0,S2,relation
CORAL,S2-mean-+1-0.5,0.01,0.003624532299401007,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-variance-0.5,0.01,0.003601428009586209,0.0,1.0,1.0,0.0,neutral,0.0008486964132817115,0.0,S2,variance
CORAL,S2-relation--1-1.0,0.01,0.011023806961001728,0.0,1.0,1.0,0.0,neutral,0.0014848438948927747,0.0,S2,relation
CORAL,S2-mean--1-1.0,0.01,0.01629959349989912,0.0,1.0,1.0,0.0,neutral,0.0018055244944280933,0.0,S2,mean
CORAL,S2-relation-+1-1.0,0.01,0.006383985296335569,0.0,1.0,1.0,0.0,neutral,0.0011299544500850969,0.0,S2,relation
CORAL,S2-mean-+1-1.0,0.01,0.016299593499899127,0.0,1.0,1.0,0.0,neutral,0.0018055244944280935,0.0,S2,mean
CORAL,S2-variance-1.0,0.01,0.014405712038344811,0.0,1.0,1.0,0.0,neutral,0.0016973928265634217,0.0,S2,variance
CORAL,U-emergent-0.25,0.01,0.006397681385761115,0.0,1.0,1.0,0.0,neutral,0.0011311658928522476,0.0,U,emergent
CORAL,U-emergent-0.5,0.01,0.02559072554304446,0.0,1.0,1.0,0.0,neutral,0.002262331785704495,0.0,U,emergent
CORAL,U-emergent-1.0,0.01,0.10236290217217783,0.0,1.0,1.0,0.0,neutral,0.00452466357140899,0.0,U,emergent
CORAL,S1-relation--1-0.25,0.1,0.0006917238640540102,0.0,1.0,1.0,0.0,neutral,0.00037194727154638734,0.0,S1,relation
CORAL,S1-mean--1-0.25,0.1,0.0023513876484882934,0.0,1.0,1.0,0.0,neutral,0.0006857678395037626,0.0,S1,mean
CORAL,S1-relation-+1-0.25,0.1,0.000607596385055951,0.0,1.0,1.0,0.0,neutral,0.0003485961517446659,0.0,S1,relation
CORAL,S1-mean-+1-0.25,0.1,0.002351387648488293,0.0,1.0,1.0,0.0,neutral,0.0006857678395037625,0.0,S1,mean
CORAL,S1-variance-0.25,0.1,0.002455110819924973,0.0,1.0,1.0,0.0,neutral,0.0007007297367637506,0.0,S1,variance
CORAL,S1-relation--1-0.5,0.1,0.0029678852251444803,0.0,1.0,1.0,0.0,neutral,0.0007704395141923185,0.0,S1,relation
CORAL,S1-mean--1-0.5,0.1,0.009712567316798997,0.0,1.0,1.0,0.0,neutral,0.0013937408164216897,0.0,S1,mean
CORAL,S1-relation-+1-0.5,0.1,0.002294865393160023,0.0,1.0,1.0,0.0,neutral,0.0006774755188433041,0.0,S1,relation
CORAL,S1-mean-+1-0.5,0.1,0.009712567316799004,0.0,1.0,1.0,0.0,neutral,0.0013937408164216899,0.0,S1,mean
CORAL,S1-variance-0.5,0.1,0.009820443279699921,0.0,1.0,1.0,0.0,neutral,0.0014014594735275035,0.0,S1,variance
CORAL,S1-relation--1-1.0,0.1,0.013741337539464145,0.0,1.0,1.0,0.0,neutral,0.0016577899468547964,0.0,S1,relation
CORAL,S1-mean--1-1.0,0.1,0.04376253683272921,0.0,1.0,1.0,0.0,neutral,0.0029584636834928085,0.0,S1,mean
CORAL,S1-relation-+1-1.0,0.1,0.008357178883588494,0.0,1.0,1.0,0.0,neutral,0.0012928401976724335,0.0,S1,relation
CORAL,S1-mean-+1-1.0,0.1,0.043762536832729265,0.0,1.0,1.0,0.0,neutral,0.0029584636834928102,0.0,S1,mean
CORAL,S1-variance-1.0,0.1,0.03928177311879963,0.0,1.0,1.0,0.0,neutral,0.0028029189470550045,0.0,S1,variance
CORAL,S2-relation--1-0.25,0.1,0.0005652361647570547,0.0,1.0,1.0,0.0,neutral,0.000336224973717615,0.0,S2,relation
CORAL,S2-mean--1-0.25,0.1,0.0008779851951268903,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-relation-+1-0.25,0.1,0.0004927389512466441,0.0,1.0,1.0,0.0,neutral,0.0003139232234947405,0.0,S2,relation
CORAL,S2-mean-+1-0.25,0.1,0.000877985195126891,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-variance-0.25,0.1,0.0009003570023965495,0.0,1.0,1.0,0.0,neutral,0.00042434820664085515,0.0,S2,variance
CORAL,S2-relation--1-0.5,0.1,0.00241794384608098,0.0,1.0,1.0,0.0,neutral,0.0006954054710858954,0.0,S2,relation
CORAL,S2-mean--1-0.5,0.1,0.0036245322994010055,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-relation-+1-0.5,0.1,0.0018379661379977136,0.0,1.0,0.9999999999999999,0.0,neutral,0.0006062946706013031,0.0,S2,relation
CORAL,S2-mean-+1-0.5,0.1,0.003624532299401007,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-variance-0.5,0.1,0.003601428009586209,0.0,1.0,1.0,0.0,neutral,0.0008486964132817115,0.0,S2,variance
CORAL,S2-relation--1-1.0,0.1,0.011023806961001728,0.0,1.0,1.0,0.0,neutral,0.0014848438948927747,0.0,S2,relation
CORAL,S2-mean--1-1.0,0.1,0.01629959349989912,0.0,1.0,1.0,0.0,neutral,0.0018055244944280933,0.0,S2,mean
CORAL,S2-relation-+1-1.0,0.1,0.006383985296335569,0.0,1.0,1.0,0.0,neutral,0.0011299544500850969,0.0,S2,relation
CORAL,S2-mean-+1-1.0,0.1,0.016299593499899127,0.0,1.0,1.0,0.0,neutral,0.0018055244944280935,0.0,S2,mean
CORAL,S2-variance-1.0,0.1,0.014405712038344811,0.0,1.0,1.0,0.0,neutral,0.0016973928265634217,0.0,S2,variance
CORAL,U-emergent-0.25,0.1,0.006397681385761115,0.0,1.0,1.0,0.0,neutral,0.0011311658928522476,0.0,U,emergent
CORAL,U-emergent-0.5,0.1,0.02559072554304446,0.0,1.0,1.0,0.0,neutral,0.002262331785704495,0.0,U,emergent
CORAL,U-emergent-1.0,0.1,0.10236290217217783,0.0,1.0,1.0,0.0,neutral,0.00452466357140899,0.0,U,emergent
CORAL,S1-relation--1-0.25,1.0,0.0006917238640540102,0.0,1.0,1.0,0.0,neutral,0.00037194727154638734,0.0,S1,relation
CORAL,S1-mean--1-0.25,1.0,0.0023513876484882934,0.0,1.0,1.0,0.0,neutral,0.0006857678395037626,0.0,S1,mean
CORAL,S1-relation-+1-0.25,1.0,0.000607596385055951,0.0,1.0,1.0,0.0,neutral,0.0003485961517446659,0.0,S1,relation
CORAL,S1-mean-+1-0.25,1.0,0.002351387648488293,0.0,1.0,1.0,0.0,neutral,0.0006857678395037625,0.0,S1,mean
CORAL,S1-variance-0.25,1.0,0.002455110819924973,0.0,1.0,1.0,0.0,neutral,0.0007007297367637506,0.0,S1,variance
CORAL,S1-relation--1-0.5,1.0,0.0029678852251444803,0.0,1.0,1.0,0.0,neutral,0.0007704395141923185,0.0,S1,relation
CORAL,S1-mean--1-0.5,1.0,0.009712567316798997,0.0,1.0,1.0,0.0,neutral,0.0013937408164216897,0.0,S1,mean
CORAL,S1-relation-+1-0.5,1.0,0.002294865393160023,0.0,1.0,1.0,0.0,neutral,0.0006774755188433041,0.0,S1,relation
CORAL,S1-mean-+1-0.5,1.0,0.009712567316799004,0.0,1.0,1.0,0.0,neutral,0.0013937408164216899,0.0,S1,mean
CORAL,S1-variance-0.5,1.0,0.009820443279699921,0.0,1.0,1.0,0.0,neutral,0.0014014594735275035,0.0,S1,variance
CORAL,S1-relation--1-1.0,1.0,0.013741337539464145,0.0,1.0,1.0,0.0,neutral,0.0016577899468547964,0.0,S1,relation
CORAL,S1-mean--1-1.0,1.0,0.04376253683272921,0.0,1.0,1.0,0.0,neutral,0.0029584636834928085,0.0,S1,mean
CORAL,S1-relation-+1-1.0,1.0,0.008357178883588494,0.0,1.0,1.0,0.0,neutral,0.0012928401976724335,0.0,S1,relation
CORAL,S1-mean-+1-1.0,1.0,0.043762536832729265,0.0,1.0,1.0,0.0,neutral,0.0029584636834928102,0.0,S1,mean
CORAL,S1-variance-1.0,1.0,0.03928177311879963,0.0,1.0,1.0,0.0,neutral,0.0028029189470550045,0.0,S1,variance
CORAL,S2-relation--1-0.25,1.0,0.0005652361647570547,0.0,1.0,1.0,0.0,neutral,0.000336224973717615,0.0,S2,relation
CORAL,S2-mean--1-0.25,1.0,0.0008779851951268903,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-relation-+1-0.25,1.0,0.0004927389512466441,0.0,1.0,1.0,0.0,neutral,0.0003139232234947405,0.0,S2,relation
CORAL,S2-mean-+1-0.25,1.0,0.000877985195126891,0.0,1.0,1.0,0.0,neutral,0.0004190430037900382,0.0,S2,mean
CORAL,S2-variance-0.25,1.0,0.0009003570023965495,0.0,1.0,1.0,0.0,neutral,0.00042434820664085515,0.0,S2,variance
CORAL,S2-relation--1-0.5,1.0,0.00241794384608098,0.0,1.0,1.0,0.0,neutral,0.0006954054710858954,0.0,S2,relation
CORAL,S2-mean--1-0.5,1.0,0.0036245322994010055,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-relation-+1-0.5,1.0,0.0018379661379977136,0.0,1.0,0.9999999999999999,0.0,neutral,0.0006062946706013031,0.0,S2,relation
CORAL,S2-mean-+1-0.5,1.0,0.003624532299401007,0.0,1.0,1.0,0.0,neutral,0.0008514143878747884,0.0,S2,mean
CORAL,S2-variance-0.5,1.0,0.003601428009586209,0.0,1.0,1.0,0.0,neutral,0.0008486964132817115,0.0,S2,variance
CORAL,S2-relation--1-1.0,1.0,0.011023806961001728,0.0,1.0,1.0,0.0,neutral,0.0014848438948927747,0.0,S2,relation
CORAL,S2-mean--1-1.0,1.0,0.01629959349989912,0.0,1.0,1.0,0.0,neutral,0.0018055244944280933,0.0,S2,mean
CORAL,S2-relation-+1-1.0,1.0,0.006383985296335569,0.0,1.0,1.0,0.0,neutral,0.0011299544500850969,0.0,S2,relation
CORAL,S2-mean-+1-1.0,1.0,0.016299593499899127,0.0,1.0,1.0,0.0,neutral,0.0018055244944280935,0.0,S2,mean
CORAL,S2-variance-1.0,1.0,0.014405712038344811,0.0,1.0,1.0,0.0,neutral,0.0016973928265634217,0.0,S2,variance
CORAL,U-emergent-0.25,1.0,0.006397681385761115,0.0,1.0,1.0,0.0,neutral,0.0011311658928522476,0.0,U,emergent
CORAL,U-emergent-0.5,1.0,0.02559072554304446,0.0,1.0,1.0,0.0,neutral,0.002262331785704495,0.0,U,emergent
CORAL,U-emergent-1.0,1.0,0.10236290217217783,0.0,1.0,1.0,0.0,neutral,0.00452466357140899,0.0,U,emergent
IRMV1,S1-relation--1-0.25,0.0,0.0006917238640540102,0.9655542471919096,1.0,1.6120897643007807e-30,0.0,neutral,0.00037194727154638734,0.0,S1,relation
IRMV1,S1-mean--1-0.25,0.0,0.0023513876484882934,0.004707872975857558,1.0,0.9891193070949961,0.0,neutral,0.0006857678395037626,0.0,S1,mean
IRMV1,S1-relation-+1-0.25,0.0,0.000607596385055951,1.2902186760300827,1.0,1.3509378103040718e-30,0.0,neutral,0.0003485961517446659,0.0,S1,relation
IRMV1,S1-mean-+1-0.25,0.0,0.002351387648488293,0.004707872975857506,1.0,0.9891193070949967,0.0,neutral,0.0006857678395037625,0.0,S1,mean
IRMV1,S1-variance-0.25,0.0,0.002455110819924973,0.43268135742464636,1.0,2.100667474336656e-30,0.0,neutral,0.0007007297367637506,0.0,S1,variance
IRMV1,S1-relation--1-0.5,0.0,0.0029678852251444803,0.8267438388769845,1.0,1.7357589906687993e-30,0.0,neutral,0.0007704395141923185,0.0,S1,relation
IRMV1,S1-mean--1-0.5,0.0,0.009712567316798997,0.018236223655405708,1.0,0.9578529942589865,0.0,neutral,0.0013937408164216897,0.0,S1,mean
IRMV1,S1-relation-+1-0.5,0.0,0.002294865393160023,1.4737087167691745,1.0,1.2198402900518295e-30,0.0,neutral,0.0006774755188433041,0.0,S1,relation
IRMV1,S1-mean-+1-0.5,0.0,0.009712567316799004,0.018236223655405916,1.0,0.9578529942589871,0.0,neutral,0.0013937408164216899,0.0,S1,mean
IRMV1,S1-variance-0.5,0.0,0.009820443279699921,0.4326813574246465,1.0,2.106221120226652e-30,0.0,neutral,0.0014014594735275035,0.0,S1,variance
IRMV1,S1-relation--1-1.0,0.0,0.013741337539464145,0.5956318687486916,1.0,1.9273159838268845e-30,0.0,neutral,0.0016577899468547964,0.0,S1,relation
IRMV1,S1-mean--1-1.0,0.0,0.04376253683272921,0.06475695886984897,1.0,0.8503356852366183,0.0,neutral,0.0029584636834928085,0.0,S1,mean
IRMV1,S1-relation-+1-1.0,0.0,0.008357178883588494,1.867979284616106,1.0,8.968311596373925e-31,0.0,neutral,0.0012928401976724335,0.0,S1,relation
IRMV1,S1-mean-+1-1.0,0.0,0.043762536832729265,0.06475695886984928,1.0,0.8503356852366198,0.0,neutral,0.0029584636834928102,0.0,S1,mean
IRMV1,S1-variance-1.0,0.0,0.03928177311879963,0.4326813574246466,1.0,2.076949175785209e-30,0.0,neutral,0.0028029189470550045,0.0,S1,variance
IRMV1,S2-relation--1-0.25,0.0,0.0005652361647570547,0.45902343615116686,1.0,4.891860710841424e-30,0.0,neutral,0.000336224973717615,0.0,S2,relation
IRMV1,S2-mean--1-0.25,0.0,0.0008779851951268903,0.0017757568527043664,1.0,0.9893134569619969,0.0,neutral,0.0004190430037900382,0.0,S2,mean
IRMV1,S2-relation-+1-0.25,0.0,0.0004927389512466441,0.5798343639366993,1.0,4.6606682457927444e-30,0.0,neutral,0.0003139232234947405,0.0,S2,relation
IRMV1,S2-mean-+1-0.25,0.0,0.000877985195126891,0.0017757568527044713,1.0,0.9893134569619952,0.0,neutral,0.0004190430037900382,0.0,S2,mean
IRMV1,S2-variance-0.25,0.0,0.0009003570023965495,0.16616756666673768,1.0,5.4484232276975914e-30,0.0,neutral,0.00042434820664085515,0.0,S2,variance
IRMV1,S2-relation--1-0.5,0.0,0.00241794384608098,0.40833071045031005,1.0,5.0183592913835286e-30,0.0,neutral,0.0006954054710858954,0.0,S2,relation
IRMV1,S2-mean--1-0.5,0.0,0.0036245322994010055,0.006882380833862683,1.0,0.9585816837068707,0.0,neutral,0.0008514143878747884,0.0,S2,mean
IRMV1,S2-relation-+1-0.5,0.0,0.0018379661379977136,0.6514392959369281,1.0,4.534268394325602e-30,0.0,neutral,0.0006062946706013031,0.0,S2,relation
IRMV1,S2-mean-+1-0.5,0.0,0.003624532299401007,0.0068823808338627415,1.0,0.958581683706869,0.0,neutral,0.0008514143878747884,0.0,S2,mean
IRMV1,S2-variance-0.5,0.0,0.003601428009586209,0.16616756666673768,1.0,5.414739084440524e-30,0.0,neutral,0.0008486964132817115,0.0,S2,variance
IRMV1,S2-relation--1-1.0,0.0,0.011023806961001728,0.3230457933465263,1.0,5.1797896921310764e-30,0.0,neutral,0.0014848438948927747,0.0,S2,relation
IRMV1,S2-mean--1-1.0,0.0,0.01629959349989912,0.024486904294164925,1.0,0.8526372818392699,0.0,neutral,0.0018055244944280933,0.0,S2,mean
IRMV1,S2-relation-+1-1.0,0.0,0.006383985296335569,0.8209943051679331,1.0,4.209516833801005e-30,0.0,neutral,0.0011299544500850969,0.0,S2,relation
IRMV1,S2-mean-+1-1.0,0.0,0.016299593499899127,0.024486904294165127,1.0,0.8526372818392662,0.0,neutral,0.0018055244944280935,0.0,S2,mean
IRMV1,S2-variance-1.0,0.0,0.014405712038344811,0.16616756666673765,1.0,5.448423227697584e-30,0.0,neutral,0.0016973928265634217,0.0,S2,variance
IRMV1,U-emergent-0.25,0.0,0.006397681385761115,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.0011311658928522476,0.0,U,emergent
IRMV1,U-emergent-0.5,0.0,0.02559072554304446,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.002262331785704495,0.0,U,emergent
IRMV1,U-emergent-1.0,0.0,0.10236290217217783,-1.9274705288631195e-18,1.0,1.0,0.0,neutral,0.00452466357140899,0.0,U,emergent
IRMV1,S1-relation--1-0.25,1e-05,0.0006917238640540102,0.9655542471919096,0.9999903447456631,1.6120897643007807e-30,2.599353224231152e-10,harmful,0.00037194547910010306,2.6041024892009546e-10,S1,relation
IRMV1,S1-mean--1-0.25,1e-05,0.0023513876484882934,0.004707872975857558,0.9999999529226691,0.9891193070949961,-1.1776317897276195e-10,helpful,0.0006857677886389847,-1.5501877559387367e-10,S1,mean
IRMV1,S1-relation-+1-0.25,1e-05,0.000607596385055951,1.2902186760300827,0.9999870981986124,1.3509378103040718e-30,-3.3684188828287995e-10,helpful,0.0003485939034226975,-3.3753011496884255e-10,S1,relation
IRMV1,S1-mean-+1-0.25,1e-05,0.002351387648488293,0.004707872975857506,0.9999999529226687,0.9891193070949967,-1.1776317897276182e-10,helpful,0.0006857677886389844,-8.11639644382467e-11,S1,mean
IRMV1,S1-variance-0.25,1e-05,0.002455110819924973,0.43268135742464636,0.9999956733149634,2.100667474336656e-30,-1.1535984878964414e-09,helpful,0.0007007281853634644,-1.1568181967902547e-09,S1,variance
IRMV1,S1-relation--1-0.5,1e-05,0.0029678852251444803,0.8267438388769845,0.9999917328081722,1.7357589906687993e-30,4.4296407898646807e-10,harmful,0.0007704363378812812,4.436983003230921e-10,S1,relation
IRMV1,S1-mean--1-0.5,1e-05,0.009712567316798997,0.018236223655405708,0.9999998176431809,0.9578529942589865,-4.710527158910451e-10,helpful,0.0013937406187728616,-5.462220675767071e-10,S1,mean
IRMV1,S1-relation-+1-0.5,1e-05,0.002294865393160023,1.4737087167691745,0.9999852633531602,1.2198402900518295e-30,-7.505903424255198e-10,helpful,0.0006774705243563481,-7.521817613209691e-10,S1,relation
IRMV1,S1-mean-+1-0.5,1e-05,0.009712567316799004,0.018236223655405916,0.9999998176431808,0.9578529942589871,-4.710527158910489e-10,helpful,0.0013937406187728618,-3.985120011762433e-10,S1,mean
IRMV1,S1-variance-0.5,1e-05,0.009820443279699921,0.4326813574246465,0.9999956733149632,2.106221120226652e-30,-2.307196975792886e-09,helpful,0.001401456370726931,-2.313636837669719e-09,S1,variance
IRMV1,S1-relation--1-1.0,1e-05,0.013741337539464145,0.5956318687486916,0.9999940438586549,1.9273159838268845e-30,5.783018945338881e-10,harmful,0.0016577850321358241,5.789105861353505e-10,S1,relation
IRMV1,S1-mean--1-1.0,1e-05,0.04376253683272921,0.06475695886984897,0.9999993524496488,0.8503356852366183,-1.8842108635641853e-09,helpful,0.0029584625758186955,-2.0371800912855065e-09,S1,mean
IRMV1,S1-relation-+1-1.0,1e-05,0.008357178883588494,1.867979284616106,0.999981320765567,8.968311596373925e-31,-1.8088069482900923e-09,helpful,0.0012928281006860665,-1.8128489820412597e-09,S1,relation
IRMV1,S1-mean-+1-1.0,1e-05,0.043762536832729265,0.06475695886984928,0.9999993524496489,0.8503356852366198,-1.8842108635641924e-09,helpful,0.0029584625758186964,-1.7417600695068813e-09,S1,mean
IRMV1,S1-variance-1.0,1e-05,0.03928177311879963,0.4326813574246466,0.9999956733149632,2.076949175785209e-30,-4.61439395158577e-09,helpful,0.00280291274145386,-4.627274119428648e-09,S1,variance
