C_operator_norm,E_frobenius_norm,E_operator_norm,K_operator_norm,R_info,benchmark,dim_ker_O_S,family_config,family_constant_feature,feature_source,g_norm,lambda,method,missing_feature_reason,parameter_displacement_from_erm,pi_frobenius_norm,pi_operator_norm,primary_feature_leakage_pass,rank_A_irr,rank_O_S,regularizer_value,rho_slack,seed,slack_margin,source_objective,source_risk,training_run_id,uses_target_outcome_for_feature_construction,uses_target_outcome_for_threshold_selection,uses_target_samples_for_selection,uses_target_samples_for_training,z0_norm
18423.269283691297,10.641673555916853,10.332333836687388,1301.1121344681676,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.8452743677657489,0.001,IRMV1,unavailable_frozen_artifact:rank_O_S,0.002607920768057129,4.0274659918105185,7544.547696150312,True,0,nan,0.10909110045895647,inf,1,106.75712251275516,2.929480328062663,2.9293712369622043,cmnist|irrelevant_source_diversity|IRMV1|0.001|1,False,False,False,False,0.00035705448082928816
16704.829110037397,10.153473195275897,9.687383148911355,909.8014650324498,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.862085235509126,0.001,IRMV1,unavailable_frozen_artifact:rank_O_S,0.0036366834279526502,4.13604532854728,12536.294151258246,True,0,nan,0.15748428008821896,inf,2,93.84539227381163,2.9605248322666786,2.9603673479865904,cmnist|irrelevant_source_diversity|IRMV1|0.001|2,False,False,False,False,0.00038946545397537284
11896.97071711309,9.569375976163759,9.149939130808752,1065.9601096905867,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,1.0164148782434466,0.001,IRMV1,unavailable_frozen_artifact:rank_O_S,0.0034203086049537017,4.316921323744102,7747.762918231106,True,0,nan,0.1435434799876925,inf,3,83.72138609750517,3.373479562294662,3.3733360188146744,cmnist|irrelevant_source_diversity|IRMV1|0.001|3,False,False,False,False,0.0004034468105031354
8968.513685271671,12.022005947861299,11.710749284545571,1229.5752827135766,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.7040922058526096,0.001,IRMV1,unavailable_frozen_artifact:rank_O_S,0.0018562521031067886,4.803234237182082,3798.6807495031735,True,0,nan,0.11597724279632932,inf,4,137.1416488054847,3.8242722034656276,3.824156226222831,cmnist|irrelevant_source_diversity|IRMV1|0.001|4,False,False,False,False,0.00026258487407840493
17980.352449015292,15.080340358181703,14.851821125911709,901.0925025805429,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.537757553865387,0.01,IRMV1,unavailable_frozen_artifact:rank_O_S,0.017103805269594183,3.9738152383044385,8785.571680553268,True,0,nan,0.07175726974770111,inf,0,220.57659075607737,3.1134169604042317,3.112699387706755,cmnist|irrelevant_source_diversity|IRMV1|0.01|0,False,False,False,False,0.0034110635187411106
18434.37911844175,10.639377802823045,10.329511214593058,1299.6478965646709,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.70000627325507,0.01,IRMV1,unavailable_frozen_artifact:rank_O_S,0.026319586602258863,4.024009088404448,7550.181856626105,True,0,nan,0.10799856930510385,inf,1,106.69880193240371,2.9304571837450797,2.9293771980520287,cmnist|irrelevant_source_diversity|IRMV1|0.01|1,False,False,False,False,0.003471263104937664
16724.124768830065,10.152339226119752,9.685847778679994,908.5515414262735,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.680313129778149,0.01,IRMV1,unavailable_frozen_artifact:rank_O_S,0.03688956770424728,4.133487494543242,12549.754830667043,True,0,nan,0.1562321024749393,inf,2,93.81564719176014,2.961936461713019,2.9603741406882698,cmnist|irrelevant_source_diversity|IRMV1|0.01|2,False,False,False,False,0.0037063576056520623
11906.251743140276,9.56816054831748,9.14815614959525,1064.3992804771062,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.837707184766049,0.01,IRMV1,unavailable_frozen_artifact:rank_O_S,0.034424424609313796,4.314590830824181,7753.910812354485,True,0,nan,0.14217522172768537,inf,3,83.6887609373774,3.374765214095223,3.373343461877946,cmnist|irrelevant_source_diversity|IRMV1|0.01|3,False,False,False,False,0.0038792906422990287
8980.764793422812,12.02394373541614,11.712553820393342,1228.3368821577355,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.5252526907966022,0.01,IRMV1,unavailable_frozen_artifact:rank_O_S,0.018999375221748202,4.806193086554891,3803.1840540704593,True,0,nan,0.11543070348992007,inf,4,137.1839169956107,3.825313477185884,3.8241591701509847,cmnist|irrelevant_source_diversity|IRMV1|0.01|4,False,False,False,False,0.002440657109355729
18078.091486991172,15.085223631796467,14.83586073866393,895.4978097204189,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.4407151808019529,0.1,IRMV1,unavailable_frozen_artifact:rank_O_S,0.1654045091487074,4.0162883608228075,8903.902428044887,True,0,nan,0.06220531198254145,inf,0,220.1027638570298,3.119433998820158,3.113213467621904,cmnist|irrelevant_source_diversity|IRMV1|0.1|0,False,False,False,False,0.03224585530882689
18582.475158433077,10.662256391651727,10.322363562983492,1290.828771726659,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.5526412893047835,0.1,IRMV1,unavailable_frozen_artifact:rank_O_S,0.2592866447838253,4.078217860053766,7661.20136524829,True,0,nan,0.09785645888855957,inf,1,106.55118952640916,2.939713635618279,2.929927989729423,cmnist|irrelevant_source_diversity|IRMV1|0.1|1,False,False,False,False,0.03337114056074869
16972.414331357977,10.194394361701223,9.693236865104332,901.78856997647,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.5073841443032661,0.1,IRMV1,unavailable_frozen_artifact:rank_O_S,0.369706873011807,4.208986036964019,12812.228569583229,True,0,nan,0.14461615721555462,inf,2,93.95884092301773,2.975470279921594,2.9610086642000386,cmnist|irrelevant_source_diversity|IRMV1|0.1|2,False,False,False,False,0.03581597562920432
12037.443170870072,9.616996089429554,9.156539822528348,1054.966819734404,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.6597282785086458,0.1,IRMV1,unavailable_frozen_artifact:rank_O_S,0.34016024872490214,4.3939625701325005,7895.294289351827,True,0,nan,0.12948017744817503,inf,3,83.84222152154746,3.3869829910237805,3.374034973278963,cmnist|irrelevant_source_diversity|IRMV1|0.1|3,False,False,False,False,0.03739079696813577
9128.285254891796,12.072471062154188,11.74865914482149,1222.5689557782737,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.34990397025343256,0.1,IRMV1,unavailable_frozen_artifact:rank_O_S,0.1935398802127323,4.873042360595821,3876.25428460877,True,0,nan,0.11046206696435594,inf,4,138.03099170119768,3.8354774624287105,3.824431255732275,cmnist|irrelevant_source_diversity|IRMV1|0.1|4,False,False,False,False,0.023454806963496225
4.0357915252418696e-11,15.106449076879315,14.91147437431354,1.0000000000150306,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,14.438350379232046,0.001,L2,unavailable_frozen_artifact:rank_O_S,3.371961025157685,3.941394912282862,4913.449833028501,True,0,nan,104.2329808367351,inf,0,222.3520680158092,3.2366591361102772,3.132426155273542,cmnist|irrelevant_source_diversity|L2|0.001|0,False,False,False,False,0.1986584266721884
1.9229626863835637e-11,10.636504340378083,10.36238398917405,1.0000000000154463,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,13.770600833291486,0.001,L2,unavailable_frozen_artifact:rank_O_S,2.7223144918300592,3.9539609357953918,4440.78813515777,True,0,nan,94.81472365492408,inf,1,107.37900193909061,3.0386551293220982,2.9438404056671743,cmnist|irrelevant_source_diversity|L2|0.001|1,False,False,False,False,0.1701130944338808
4.3000645344437934e-11,10.140505293537004,9.709937402538895,1.0000000000154763,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,13.317155161361406,0.001,L2,unavailable_frozen_artifact:rank_O_S,4.052345623314528,4.062781987121055,5765.4660312314745,True,0,nan,88.67331079588737,inf,2,94.28288436122376,3.0697178768525046,2.9810445660566174,cmnist|irrelevant_source_diversity|L2|0.001|2,False,False,False,False,0.20335827453880156
3.14018491736755e-11,9.561651116260315,9.174220211187057,1.0000000000101166,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,11.621912566679537,0.001,L2,unavailable_frozen_artifact:rank_O_S,2.33422920156811,4.25991174667521,4255.591826158451,True,0,nan,67.53442585377188,inf,3,84.16631648335311,3.4511776073900062,3.3836431815362342,cmnist|irrelevant_source_diversity|L2|0.001|3,False,False,False,False,0.14357746415245126
