bank,checkpoint,condition_number_eps1e12,cumulative_explained_spectral_mass,effective_rank,frobenius_norm,method,nuclear_norm,numerical_rank_1e2,numerical_rank_1e3,numerical_rank_1e4,seed,singular_values,spectral_norm,stable_rank,top1_spectral_mass,top5_spectral_mass,variant
source_balanced,100,23407788261448.285,"[0.28121670132097076, 0.46247723265609697, 0.5122584203377717, 0.5441428569268129, 0.5731224406400259, 0.5982104383006549, 0.6210319425813967, 0.6430195209711214, 0.6638680380660608, 0.6825520277813362, 0.6991724801291369, 0.714992765651802, 0.7301867316293306, 0.7450094591248075, 0.7586054994729471, 0.7720141324658348, 0.7841834863178903, 0.7957875434904355, 0.8070893685414701, 0.8175244415886831, 0.8273881823106854, 0.8369556272050052, 0.8459630813993191, 0.8547885301673848, 0.8635395737182328, 0.871666640435083, 0.8790431953935826, 0.8860554315290522, 0.8927382724080126, 0.8991899846315904, 0.9055189454204431, 0.9113018864208211, 0.9167187922162172, 0.9220755232190626, 0.9273260980545304, 0.9321375492168521, 0.936626757040894, 0.9410453309295522, 0.9452155895799016, 0.9491518553277761, 0.9530610090475442, 0.9567335065917937, 0.9602532037340084, 0.9635497880519444, 0.9667690608782725, 0.9699533358791511, 0.9730060690487394, 0.9758180761188964, 0.9784183212424877, 0.9809787699384527, 0.9832328558978228, 0.985407933881274, 0.9874637404646175, 0.9894244108766334, 0.9911614390868891, 0.9928207580107992, 0.9944583539733359, 0.9959841354195249, 0.9973536474105932, 0.9985446257806736, 0.999572377747358, 0.9999174498927031, 1.0000000000000004, 1.0000000000000004]",19.805789798654338,29.02863705192394,VREX,83.23754653082096,47,62,63,13,"[23.407788261448285, 15.087681911208897, 4.143663926012935, 2.6539822741893233, 2.41218944777239, 2.0882633726417303, 1.8996060244715745, 1.8301920793147777, 1.7353794117886387, 1.5552094633066162, 1.3834456756633606, 1.3168417523237073, 1.264708450042239, 1.2338074696184438, 1.1317010411131823, 1.1161017126601986, 1.0129471575104882, 0.9658932488460413, 0.9407361885686947, 0.868589878319912, 0.8210335773156217, 0.7963706395720013, 0.749758387623445, 0.7346087024872426, 0.728415394756947, 0.6764770940029103, 0.6140063365952609, 0.5836813316112567, 0.5562632786205381, 0.5370246964135167, 0.526807168153865, 0.48135782060396054, 0.450889948197362, 0.44588114610243806, 0.43704496718080355, 0.4004933900045267, 0.3736706451402136, 0.3677912496570577, 0.34712209845400976, 0.3276451033463805, 0.32538836464532483, 0.30568968522379325, 0.29297095464949086, 0.27439959055697255, 0.26796437167690074, 0.26505123855255747, 0.25410201924978837, 0.23406456934718292, 0.21643802446647162, 0.21312546747015843, 0.1876245849275406, 0.18104815485568357, 0.17112029613942165, 0.1632013946517771, 0.1445859664765179, 0.1381176361384352, 0.13630947013033595, 0.12700230412302238, 0.11399481808106492, 0.09913411749676948, 0.08554755214903036, 0.028722958754662936, 0.00687126839727677, 3.3837766437486604e-18]",23.407788261448285,1.5379156986196731,0.28121670132097076,0.5731224406400259,VREX_LAMBDA10000_ANNEAL100_RESCALE
source_balanced,200,13968685779009.389,"[0.25454067867204283, 0.37145240377203004, 0.4391876644050059, 0.4796364954521355, 0.5147270350701271, 0.5427084625949389, 0.5701058315894886, 0.5966593624402393, 0.6213656242600717, 0.644195612403484, 0.6659808548980112, 0.6856786420302594, 0.7030297437834341, 0.7194934176066813, 0.7344207465770642, 0.7491119140772645, 0.7633102072516295, 0.7762884860951936, 0.7888803291524681, 0.8004635728883309, 0.8114620163657951, 0.8221404538066939, 0.832607881093419, 0.8422592289990679, 0.8517926064237158, 0.8607495941822552, 0.8692249349809588, 0.8772024709657258, 0.8847042326915404, 0.8921516050341357, 0.8992484632179764, 0.9059451302514727, 0.912428652806094, 0.9185277307904548, 0.9245639939333109, 0.9302084776356396, 0.9355526789889645, 0.9406323466170659, 0.9456310777682848, 0.9503594912780678, 0.954719130770746, 0.9587523700893191, 0.9626242913511598, 0.9664548384963864, 0.9701500427368057, 0.9736627353445507, 0.9768687089562544, 0.9797757030760249, 0.9825499780870645, 0.9852012950378919, 0.9875728337278974, 0.9896102917739602, 0.99156499234815, 0.9931595212078305, 0.9943935793709009, 0.9955533041267323, 0.9966501830389295, 0.9976133363812304, 0.9985003171249418, 0.9992839226192693, 0.9996510072943364, 0.9999310196323673, 1.0000000000000007, 1.0000000000000007]",23.833338437624473,16.75072948522443,VREX,54.87800948706916,50,62,63,13,"[13.96868577900939, 6.415882759186719, 3.717176275625551, 2.219751333945237, 1.9256989660625154, 1.5355650451683611, 1.5035130756036343, 1.45720491794268, 1.3558304705387747, 1.2528643059238582, 1.1955307442927625, 1.0809753491177843, 0.9521939266218208, 0.9034936482641704, 0.8191821008532806, 0.806222029452114, 0.7791740675229882, 0.7122221095029434, 0.691015282756791, 0.6356653596277149, 0.6035726854992729, 0.5860113911887195, 0.5744315739461061, 0.5296467619292046, 0.5231727767536368, 0.49154165918868314, 0.4651098327574007, 0.43779129545547923, 0.4116817511589868, 0.4086969700706817, 0.3894614507411921, 0.3674997569959596, 0.35580281226213384, 0.334705259488129, 0.3312581060201007, 0.3097580301660053, 0.2932791325685742, 0.27876204828610235, 0.27432041553989955, 0.2594859214486573, 0.2392483374393942, 0.22133614558827497, 0.21248333174047399, 0.21021280257640731, 0.20278545336239398, 0.19276957825298582, 0.17593745027836769, 0.15953005088361571, 0.15224669037556632, 0.14549899678073241, 0.13014532272907348, 0.11181164198133747, 0.10727007665476415, 0.08750456988895254, 0.0677226555805719, 0.06364338615290221, 0.06019453134972622, 0.05285593825628914, 0.04867573766824265, 0.04300270975182736, 0.02014487628088605, 0.015366519742952358, 0.0037855052694002185, 2.690416072356024e-18]",13.96868577900939,1.43799161562901,0.25454067867204283,0.5147270350701271,VREX_LAMBDA10000_ANNEAL100_RESCALE
source_balanced,300,13307674941939.584,"[0.2596195589234712, 0.38978254256096534, 0.4495660071054576, 0.4899162925578832, 0.5243252194611954, 0.5530480173040131, 0.581107104132315, 0.607578693006793, 0.6314089334654779, 0.6539811751452261, 0.6758996883990884, 0.694980327595612, 0.7125025868645573, 0.7285186516425648, 0.743646511721658, 0.7576735969620653, 0.7712416428124158, 0.7842407579867561, 0.7966575791092182, 0.8088127961505444, 0.8198715883192927, 0.8304004943239923, 0.8404122974208723, 0.849640396483846, 0.8585802249468693, 0.8669277506714913, 0.8749545518264638, 0.8827528783049172, 0.8901249748609875, 0.8971145962465579, 0.9040890605766357, 0.9107665895663258, 0.9172034120585785, 0.9233490144459848, 0.9291940093879074, 0.9348498041204537, 0.9401987681552622, 0.9455048076188223, 0.9504534319745418, 0.9548875209918304, 0.9590899833146033, 0.9632430352343899, 0.9671532253283996, 0.9709905986343284, 0.9744935801161712, 0.9774044797580042, 0.9801738825540639, 0.9827177789655385, 0.985200195863955, 0.9874482513846412, 0.9894024487962888, 0.9912259673238665, 0.9929206208872232, 0.9945729389634488, 0.9959010204935911, 0.9969972492379038, 0.9978278491839724, 0.9985997572579455, 0.999268561539876, 0.9997053318972242, 0.9998789580731978, 1.0, 1.0, 1.0]",22.83212548301441,16.036153140867718,VREX,51.258368195064705,47,60,62,13,"[13.307674941939585, 6.671942140658856, 3.0644028375981804, 2.0682897884963953, 1.7637454444070426, 1.4722837474195634, 1.4382630038623887, 1.3568904492363714, 1.221499239608199, 1.1570162750085207, 1.1235072226548783, 0.9780424293325913, 0.8981624172169798, 0.8209573454271158, 0.7754294219375799, 0.7190054999563573, 0.6954758898847895, 0.6663134318163837, 0.6364659889074203, 0.6230565905952236, 0.5668556407784013, 0.5396945406801203, 0.5131886894363663, 0.47301729951044125, 0.4582410189583609, 0.42788054711044976, 0.4114407290301476, 0.3997294899378912, 0.3778816396406181, 0.35827658652566163, 0.35749966059447796, 0.34227923958675155, 0.32994101731416164, 0.31501354995414227, 0.29960490283135655, 0.2899068088365649, 0.2741791679583674, 0.27197892448070765, 0.2536584092845359, 0.22728416745787092, 0.2154113610665776, 0.2128786644376426, 0.20042996355144266, 0.19669749381720342, 0.17955711457679216, 0.14920796561995645, 0.14195506820087309, 0.13039597890946486, 0.12724463939268757, 0.11523165760227969, 0.10016897045207504, 0.0934705840970997, 0.08686517631361705, 0.08469512832652971, 0.06807529206510043, 0.05619089660199213, 0.04257519785838241, 0.039566748268456284, 0.03428181613363108, 0.02238813579364511, 0.008899794456358884, 0.006204411651071566, 1.8116308325406752e-17, 9.738747908812801e-19]",13.307674941939585,1.4520983160880023,0.2596195589234712,0.5243252194611954,VREX_LAMBDA10000_ANNEAL100_RESCALE
source_balanced,400,13002296660429.828,"[0.26008687586283885, 0.3969528231181293, 0.45485644572059797, 0.49524705674238845, 0.5287515709135819, 0.5581733533307807, 0.5857282655773464, 0.6114061101777419, 0.6354007174013874, 0.6575740973707841, 0.6792420250586375, 0.698056934217502, 0.7148433424703211, 0.730737124140938, 0.7462169762793026, 0.7602287022435795, 0.7738614751530486, 0.78650720051563, 0.7989739100761548, 0.8108602123735511, 0.821704665468724, 0.8320238175926977, 0.8419263454677984, 0.8510233164814628, 0.8599589009272265, 0.8688139076431866, 0.8768119328142104, 0.8845264794440876, 0.8918606030943861, 0.8989232787231598, 0.9058247583559249, 0.9123296296634614, 0.9187467190244283, 0.9250200374936124, 0.9309396428125082, 0.9366854994202224, 0.9422243463490821, 0.9472955565903858, 0.9520349445857578, 0.9565744421662519, 0.9609825457311343, 0.96502157327593, 0.9689449424763578, 0.972657596130758, 0.9762482884634075, 0.9793905015819233, 0.9819442920777461, 0.984419587666873, 0.9865244499563832, 0.9884880251894143, 0.9903786884572229, 0.992028818109421, 0.9934403051421898, 0.9947337600195874, 0.9959081613930115, 0.9970271274838366, 0.9979936028230149, 0.9987554594529438, 0.999145914657352, 0.9994850087426045, 0.9997612544546797, 0.9999999999999997, 0.9999999999999997, 0.9999999999999997]",22.471472204966876,15.771204081257238,VREX,49.99212904263115,46,61,62,13,"[13.002296660429828, 6.842220096728429, 2.8947253731784275, 2.019212638312068, 1.6749619959569677, 1.470857543264814, 1.3775287287886873, 1.2836901207996052, 1.1995415006517312, 1.1084944727413737, 1.0832258370575678, 0.9405973665953372, 0.8391882875372207, 0.7945639842528905, 0.7738707656619725, 0.7004760125161148, 0.6815313424990657, 0.6321867341638379, 0.6232373530867631, 0.5942215582911592, 0.5421372985306441, 0.5158763845922361, 0.49504845138028647, 0.4547769488121842, 0.4467088906839493, 0.44268063841764227, 0.39983830643603924, 0.3856666106262155, 0.36664845594033507, 0.35307819141990143, 0.34501966038628124, 0.32519236581207406, 0.32080395941154993, 0.31361654643697423, 0.29593367298368634, 0.28724760499330515, 0.2768987504149369, 0.2535205967855664, 0.23693209624773556, 0.2269391488327755, 0.22037048224888375, 0.20191958622616904, 0.1961375793496735, 0.18560346058137256, 0.17950635444620186, 0.1570859237002906, 0.12766942401501863, 0.1237452965102853, 0.10522654719416114, 0.09816330643460351, 0.09451828206045283, 0.08249349450976211, 0.07056324188418207, 0.06466256314167787, 0.05871082500806395, 0.055939497206856155, 0.04831615987272249, 0.03808683495538789, 0.01951968696414405, 0.016952035267533815, 0.013810111285535623, 0.01193539810998937, 1.0090800880418432e-17, 7.284306707190725e-19]",13.002296660429828,1.4712604543486865,0.26008687586283885,0.5287515709135818,VREX_LAMBDA10000_ANNEAL100_RESCALE
source_balanced,500,12836059042037.98,"[0.2596864293996718, 0.39635167294981677, 0.45451911950363433, 0.4953571354727548, 0.5286558746265773, 0.5586820754566103, 0.5861732267963534, 0.6116692740015467, 0.6355190708980932, 0.6580737791643929, 0.679520073006935, 0.6985781141997078, 0.7150897525536711, 0.7310621797164878, 0.7468026731873842, 0.7609948000791216, 0.77472800070276, 0.7872810007073127, 0.799668745589143, 0.8115683983299348, 0.8225907033609469, 0.8329071640501581, 0.8427769919424949, 0.8518039560428607, 0.8607469873084769, 0.8694267528777506, 0.8773593139975098, 0.8851026016834243, 0.8923017063722694, 0.8992986988569903, 0.9060642052932233, 0.9126080497146559, 0.9190108393370864, 0.9252130512628585, 0.9312172318498526, 0.9370269405121818, 0.9425855618483858, 0.9475128095023997, 0.9520113455437149, 0.9564272319371904, 0.9607751874972491, 0.9649161657684593, 0.9686970186604963, 0.9722548275950791, 0.9757830032393777, 0.9787969638768123, 0.9817145932061367, 0.9843203497315096, 0.9867504534681643, 0.9887328990712485, 0.9905760236618699, 0.9924054294819691, 0.9940063203732378, 0.9952471761108044, 0.9964501619552296, 0.9975223812897768, 0.9985452648762535, 0.9990220054770216, 0.9993672039966407, 0.9996774974694148, 0.9999799444076569, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002]",22.452855604991388,15.579486803934303,VREX,49.42907132926294,48,61,61,13,"[12.83605904203798, 6.7552360716712085, 2.875162864749739, 2.0185852042832333, 1.6459257528088123, 1.484167222574479, 1.3588620804957239, 1.2602459359197538, 1.1788733119878347, 1.1148582837056435, 1.0600703880913442, 0.9420212775136044, 0.8161549499610453, 0.7895022415323192, 0.7780379745307378, 0.7015036524456334, 0.6788193532049018, 0.6204831326212694, 0.6123147253727075, 0.5881887841180568, 0.5448223015907889, 0.5099330712725567, 0.48785642689786407, 0.44619445240367694, 0.442045730327968, 0.42903275144491, 0.3920991294123125, 0.3827435193500722, 0.3558450591717538, 0.3458548406175884, 0.334412700215146, 0.3234561526745946, 0.3164839449533779, 0.30656957567819426, 0.2967810705083121, 0.28716850387250603, 0.27475749051958914, 0.24354927574719495, 0.22235845886342992, 0.2182731635250184, 0.2149154055146063, 0.20468471034057803, 0.18688404728594504, 0.1758591916033826, 0.17439444558420647, 0.14897727533134364, 0.14421570823152902, 0.12880012515934805, 0.12011777093660929, 0.09799044512123287, 0.0911039368585423, 0.09042583077185243, 0.07913055005488637, 0.06133434676150331, 0.05946247311219067, 0.05299880596794715, 0.05056018575749158, 0.023564845160918876, 0.01706284224900925, 0.015337518198756337, 0.01494967128368505, 0.000991329304490091, 3.960020399075197e-17, 1.9025547944865947e-18]",12.83605904203798,1.4731361373759568,0.2596864293996718,0.5286558746265773,VREX_LAMBDA10000_ANNEAL100_RESCALE
source_balanced,0,265.9206100894757,"[0.1808817757906716, 0.23172109409154895, 0.27868280704500303, 0.31774262961897093, 0.35347171806825545, 0.3851599605174462, 0.4164448852537584, 0.44334572482323414, 0.46949954671287986, 0.49399540499829403, 0.5176914859990551, 0.5411643982476902, 0.5630778745466776, 0.5834279809767877, 0.6020816429128611, 0.6203070919015375, 0.6381250932856797, 0.6554095812062369, 0.67168626432198, 0.6878132933591636, 0.7035176115902243, 0.7182901698244782, 0.7326167200109788, 0.746165969133609, 0.7592852602153553, 0.7715377687685129, 0.7832153118383528, 0.7944094560781562, 0.8053763398953796, 0.8159590785477066, 0.8261458706176752, 0.8356850370020006, 0.8448015959318577, 0.853525471929111, 0.8620533719150957, 0.8703914612703474, 0.8785832340520083, 0.8862827801111344, 0.8936575788489652, 0.900655506687955, 0.9075999313969316, 0.9141028176301047, 0.9204872016543127, 0.9267073593950084, 0.9325708344595719, 0.9382195104484582, 0.9438098257558135, 0.9490825449494634, 0.9541424349322216, 0.9589230607608576, 0.9636133115092342, 0.9681295143219177, 0.9725090271450598, 0.9764806913069235, 0.980281505225332, 0.9838729900056226, 0.9873070958003041, 0.9901246257518734, 0.9925966052466726, 0.9946497816698606, 0.9966410242642506, 0.9982493631106051, 0.9993197903098601, 0.9999999999999996]",36.9415098674255,14.448033681644304,CORAL,63.969562282992655,61,64,64,13,"[11.57092802229968, 3.2521689384728627, 3.0041202216920038, 2.4986397529080833, 2.285574148871059, 2.0270829989920798, 2.00128294143826, 1.7208349323043737, 1.6730485383079865, 1.5669893322641641, 1.5158279294410268, 1.501551922052289, 1.401795486944951, 1.301787400746464, 1.1932665890255396, 1.16587399421664, 1.1398097493013308, 1.1056811265637214, 1.041212294333059, 1.0316389884337502, 1.004598363193771, 0.9449940840452455, 0.9164631444557657, 0.8667395356378775, 0.8392353079624799, 0.7837876090141137, 0.7470073187184538, 0.7160845071529033, 0.7015467573962211, 0.6769731593446613, 0.6516446297837535, 0.6102162981499323, 0.5831822842700682, 0.5580625289554004, 0.5455260292965827, 0.5333839263319355, 0.5240241191645818, 0.4925365911800317, 0.4717626471842052, 0.4476543807481458, 0.4442318089404311, 0.4159867859121795, 0.40840625147512066, 0.39790076800346963, 0.3750839333373729, 0.3613433304875061, 0.35761002323543134, 0.33729353885891616, 0.32367894739713926, 0.3058145416966142, 0.30003328737112966, 0.2888995171085831, 0.28015551830915175, 0.25406561796947086, 0.2431364026796996, 0.2297457093412212, 0.21967824451926174, 0.18023615772111282, 0.15813144625483905, 0.13134079708110158, 0.1273789171623783, 0.10288473200403186, 0.06847475939215311, 0.043512716138874495]",11.57092802229968,1.5591256153024817,0.1808817757906716,0.3534717180682555,CORAL_GAMMA1_SOURCE_ONLY
source_balanced,100,25762213043175.957,"[0.29420405594355625, 0.4994284781916071, 0.5453638089778313, 0.5748923022877691, 0.6025583575792083, 0.6261059552336277, 0.647410706721073, 0.6674109857153661, 0.6871276817551887, 0.7039833876251524, 0.7202409131391809, 0.735094216529537, 0.7490052133963853, 0.7624621362448667, 0.7752119553744709, 0.7871028269707875, 0.7984411683484783, 0.8095922785009619, 0.8201175660678865, 0.8298153953138985, 0.8393357027620412, 0.8484524687173008, 0.8570635624614775, 0.8654266256808887, 0.8735079701496441, 0.8810316710170536, 0.8879186630601251, 0.8944169359941567, 0.9003877211292063, 0.9062946874118805, 0.9119966801723933, 0.9173875347608162, 0.9225564248591052, 0.9275864692296508, 0.9324156160549665, 0.9369436440307741, 0.9411885675317698, 0.9452345198039608, 0.9490961957527632, 0.9528470547734337, 0.9563514390630845, 0.9597942984858893, 0.9630501864271124, 0.966114634850074, 0.9690813665992682, 0.9719983235385103, 0.9748132881426653, 0.9772980890105823, 0.979694558843038, 0.9819742431651596, 0.9841704443799003, 0.9862257105469072, 0.9882730125162701, 0.990004643712165, 0.9917042645322064, 0.9933010306008051, 0.9946888070000466, 0.9960370643767146, 0.997226783100211, 0.9983224660494173, 0.9992977914095049, 1.0, 1.0, 1.0]",17.83092784089052,32.41823283852841,CORAL,87.56579837267267,45,62,62,13,"[25.762213043175958, 17.97064037972106, 4.022363913808534, 2.5856860914268296, 2.4226002194173795, 2.0619641883677047, 1.8655675731295427, 1.7513403978114614, 1.7265082299983845, 1.4759833416383237, 1.423603201200002, 1.3006413698480537, 1.2181275468053132, 1.178366192866742, 1.1164480911909664, 1.0412336646784013, 0.9928509149594071, 0.9764558632438443, 0.9216552088997143, 0.8491981604088866, 0.8336533224499169, 0.7983168894491164, 0.7540372985707545, 0.7323183076488688, 0.7076493803311543, 0.6588188731718865, 0.6030649566378046, 0.5690264575120108, 0.5228365672623003, 0.5172482185028192, 0.49929954838951107, 0.4720544859462427, 0.45261798815727117, 0.44045985115680214, 0.4228680972176221, 0.39650038475539223, 0.3717101153956096, 0.35428704089212987, 0.3381507375134311, 0.32844696472835033, 0.3068642081279233, 0.3014767340427789, 0.2851044269851579, 0.268340872728509, 0.2597842341757508, 0.2554256632034427, 0.24649462295364863, 0.21758357179626278, 0.20984879415500587, 0.19962237770423907, 0.1923121127558038, 0.17997102278229962, 0.17927363145720815, 0.15163166815556292, 0.14882865403773776, 0.13982209561124273, 0.12152174836233622, 0.11806123359977647, 0.10417866986188208, 0.09594435221057544, 0.08540514382918053, 0.06148945585084722, 2.5017079495630046e-17, 7.827551450691577e-18]",25.762213043175958,1.5834791148582474,0.29420405594355625,0.6025583575792084,CORAL_GAMMA1_SOURCE_ONLY
source_balanced,200,23196973749700.844,"[0.32147969810970406, 0.5554778483253573, 0.5996710446176313, 0.6289003946939763, 0.6550038618682185, 0.6782722296777839, 0.6977385979645119, 0.7166232735973481, 0.7342158133268575, 0.7508558491268725, 0.7659354771731661, 0.7800815519490051, 0.7927490268722314, 0.8046694659669513, 0.8161339553603716, 0.8272639017043015, 0.8373432850603286, 0.8471667797246459, 0.8563608804350835, 0.8649526738596383, 0.8730489867982761, 0.8804945065138959, 0.8877385450127467, 0.8946971928090138, 0.9011532837944729, 0.907118501474959, 0.9128242157782397, 0.9181704707628415, 0.9232804833409353, 0.9281171246448954, 0.9328324103400706, 0.9374023059884279, 0.9417341709374225, 0.9458115893013687, 0.949671151757519, 0.9534749771102021, 0.9569666960038415, 0.9603071967151083, 0.9635104499123264, 0.9665079085881072, 0.9692941049093533, 0.9720141004657366, 0.9746147063802009, 0.9771073325222558, 0.9793222982363842, 0.9813292820069566, 0.9833226129557971, 0.9852132454139051, 0.9867889397686552, 0.9883257431449348, 0.9897717886435755, 0.9911344293188357, 0.9924322745329108, 0.993691170124582, 0.9948581623772514, 0.9958912916616232, 0.996867302014884, 0.9975927193347113, 0.9982902392981735, 0.9989150359148111, 0.9995122342177425, 1.0000000000000004, 1.0000000000000004, 1.0000000000000004]",14.494293619252959,29.34760232842942,CORAL,72.15688544595105,38,62,62,13,"[23.19697374970084, 16.884577719675335, 3.188843402352044, 2.109098865118428, 1.8835448906339392, 1.678972950549066, 1.4046325065141292, 1.362659376322506, 1.2694228739655455, 1.2006931570382098, 1.0880989935039604, 1.0207366971100695, 0.9140455369246939, 0.8601417582231449, 0.8272418478573448, 0.803102263358533, 0.7272969101866716, 0.7088327791720522, 0.663417671741578, 0.6199570539108725, 0.584204725247867, 0.5372455132055484, 0.5227072561276395, 0.5021143518939671, 0.46585141766640387, 0.430431528830993, 0.41170657336915045, 0.3857691084887598, 0.36872259222487486, 0.34899697251300116, 0.34024032975168605, 0.3297494367984662, 0.31257388289193305, 0.2942138098024785, 0.2784940060199364, 0.27447219022996117, 0.25195156021780324, 0.24104012715499223, 0.23113677400603527, 0.21628728229729008, 0.2010432487820848, 0.19626640777544221, 0.1876516230600626, 0.1798601389918433, 0.15982502730106962, 0.1448176980250738, 0.1438325529313596, 0.13642214970009076, 0.11369719705353526, 0.11089094517515978, 0.1043421393950517, 0.09832390710873831, 0.09364846843860053, 0.09083798499662514, 0.0842065262921826, 0.07454739142326659, 0.07042586725431178, 0.052343854447280735, 0.05033086809980595, 0.04508337789373556, 0.04309196953313336, 0.035195659674842346, 1.1722809883833707e-17, 2.670885087246936e-18]",23.19697374970084,1.6005991764387972,0.32147969810970406,0.6550038618682185,CORAL_GAMMA1_SOURCE_ONLY
source_balanced,300,22182371328403.703,"[0.36114353902255225, 0.6018283403556307, 0.64900165314004, 0.6789187084944677, 0.7055342625794844, 0.727526995801279, 0.7457481928215357, 0.7630327557511569, 0.7787893023998327, 0.7941152343085662, 0.8086676274660791, 0.8215353788517734, 0.8332738583970279, 0.8437069927960302, 0.8533602751461483, 0.8625771930950922, 0.8709403234355743, 0.8792212626673663, 0.8870845007900519, 0.8943172104950204, 0.901236234151571, 0.9076164268621588, 0.9134568136157327, 0.919032828256493, 0.9243712712740729, 0.9295447701443351, 0.9342132816129713, 0.9386186021673382, 0.9426211661345508, 0.9465053734316572, 0.9502502435074252, 0.9538122535680894, 0.9571861633523547, 0.9603831145918849, 0.9634740626232338, 0.9664770777526943, 0.9693753406988962, 0.9719959298335497, 0.9745199832110566, 0.976714203662144, 0.9788415646545531, 0.9808214223961271, 0.9827064096823078, 0.9844906711298358, 0.9861005433780999, 0.9876141340853415, 0.9890147470062055, 0.9902467643362156, 0.9914561403983837, 0.9926191110059639, 0.9937091063513184, 0.9947234314434023, 0.9956341135578686, 0.9964473415001127, 0.9971848470952392, 0.9979000020706732, 0.9983767614646698, 0.9988159084780344, 0.9991563198755347, 0.9994668432001556, 0.999728900098158, 0.9999724676032362, 1.0, 1.0]",11.891357237619166,27.140274309609286,CORAL,61.42258944585046,31,58,62,13,"[22.182371328403704, 14.783483738137761, 2.897507023957463, 1.8375830084637912, 1.634796251437806, 1.3508506234744075, 1.119193103787182, 1.0616626125770892, 0.9678078958860051, 0.9413584235051976, 0.8938456703685169, 0.7903706104547705, 0.7210078098266817, 0.6408301308232992, 0.5929295985961796, 0.5661269671340701, 0.5136851213855674, 0.5086367306604039, 0.4829804469246726, 0.4442517587893016, 0.42498434942242724, 0.39188795744784694, 0.35873167776975157, 0.3424932580234734, 0.32790099374887927, 0.3177696971066855, 0.2867520632612848, 0.2705861957882394, 0.24584784328885453, 0.23857807013274152, 0.23001961719194844, 0.21878788155817255, 0.20723427550626614, 0.19636502346405926, 0.18985403192800274, 0.18445296539653233, 0.17801881505067743, 0.16096337052407927, 0.15503389434602385, 0.1347747019208279, 0.13066802083985982, 0.12160798922189003, 0.11578080018972398, 0.10959395835557009, 0.09888252216539754, 0.09296866059995164, 0.08602927241078547, 0.07567369465138214, 0.07428300935218721, 0.07143266616698636, 0.06695033659559882, 0.062302473695693715, 0.05593645363254275, 0.04995056602235458, 0.0452995033834755, 0.043926670446238915, 0.029283796521904954, 0.026973546708262082, 0.020908949511351718, 0.019073146681549958, 0.016096213257451898, 0.01496054686677203, 0.0016911111028809884, 1.117559729752495e-21]",22.182371328403704,1.4969680235956915,0.36114353902255225,0.7055342625794844,CORAL_GAMMA1_SOURCE_ONLY
source_balanced,400,65164.391560354554,"[0.38129114771015654, 0.6326721457289552, 0.6844482041513318, 0.7159446197730883, 0.7419547193309568, 0.7623529703701802, 0.7810842412584913, 0.7975864703579401, 0.8130445751907563, 0.8273903291289606, 0.8396594290062369, 0.851312571438625, 0.8615966054618353, 0.8708491437282398, 0.8793344952029031, 0.8873490998079238, 0.8950182866597317, 0.9020888655862997, 0.9088209914692859, 0.9153560682947107, 0.9212061242295783, 0.9265424837144377, 0.9315357393587836, 0.9363604251900364, 0.9409951358610734, 0.9451627722926832, 0.9490827950032639, 0.9527159670795494, 0.9561084887829275, 0.9593306032694461, 0.9623659393909904, 0.9653748502284628, 0.9680212378918752, 0.9705412883955181, 0.9730313692527999, 0.9753457552513651, 0.9775086223811614, 0.9795401672547823, 0.9814018501945205, 0.9831836696061593, 0.9849541727407095, 0.9865878926345802, 0.9880085174059973, 0.9893779658940173, 0.9906648366425543, 0.9917609488016783, 0.9928194313997445, 0.9938150441978113, 0.9946969366196393, 0.9955459707566113, 0.9962947240863258, 0.996962691351746, 0.9975505449549407, 0.9980825316385673, 0.998596790091693, 0.9990358627547089, 0.9992593646284386, 0.9994743788062113, 0.9996401327509066, 0.999797314290706, 0.9999098739040193, 0.9999754924333581, 0.9999941487806673, 1.0000000000000002]",10.29357066050494,23.79443214848924,CORAL,51.25721621542899,27,56,62,13,"[19.543922799208566, 12.885090167899891, 2.6538966213384385, 1.614418585535393, 1.333205296822497, 1.0455575639340737, 0.960112801911931, 0.8458583249869921, 0.7923394216964319, 0.7353234113838791, 0.6288799051782479, 0.5973076412461092, 0.5271309554945152, 0.4742593544626304, 0.4349354952007214, 0.4108063211207157, 0.3931011686596452, 0.3624181928073529, 0.3450700319737063, 0.3349698458252407, 0.29985758192585654, 0.2735269319186948, 0.2559403841811512, 0.2472999648240405, 0.23756236696130137, 0.21362144168232383, 0.20092945164562329, 0.18622628666202698, 0.17389121846558483, 0.16515661890634775, 0.15558287986849675, 0.15422839336927258, 0.13564646465337643, 0.12917077353902234, 0.12763461289559322, 0.11862898353442329, 0.1108625481172158, 0.10413133483853211, 0.09542468496673491, 0.09133110283921635, 0.09075106197773139, 0.08373993383557819, 0.07281727106951637, 0.0701941172463352, 0.06596141219907625, 0.056183657936579895, 0.05425487138934654, 0.0510323404573599, 0.04520335054438795, 0.043519126333054, 0.03837901131319466, 0.034238142548470185, 0.030131739241966743, 0.02726815646637756, 0.026359456722477668, 0.02250564242249037, 0.01145608386631253, 0.01102102819948029, 0.008496085781805806, 0.008056688170572854, 0.005769492436727631, 0.003363423146056582, 0.0009562724278142828, 0.00029991721446684876]",19.543922799208566,1.4822696379244031,0.38129114771015654,0.7419547193309569,CORAL_GAMMA1_SOURCE_ONLY
