K,basis_index,clean_task_bank_response_norm,control_parameter_hash,counterfactual_bank_response_norm,finite,method,minus_optimizer_hash,minus_parameter_hash,opaque_direction_id,plus_optimizer_hash,plus_parameter_hash,replay_match,replay_optimizer_hash,replay_parameter_hash,seed,source_bank_response_norm,target_only_learner_update
5,-1,0.21194598078727722,472b3a4b924486529a1cf7fff9701827542e0951bd3179ecf6b2b701375a3957,4.523897171020508,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,3.7367358207702637,False
20,-1,1.099387764930725,16a4a0984eeb942aa871504a920a8dbdf8139a0532775149f494e51a186fafaf,3.7160048484802246,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,3.084421396255493,False
1,-1,0.7622240781784058,d211fb61630ec53d2b25b6da8247985f20cf24eeba78dbcf4aa76ee0707e4d27,6.733742713928223,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,5.335539817810059,False
5,-1,4.304755210876465,472b3a4b924486529a1cf7fff9701827542e0951bd3179ecf6b2b701375a3957,40.620540618896484,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,31.980388641357422,False
20,-1,3.9988882541656494,16a4a0984eeb942aa871504a920a8dbdf8139a0532775149f494e51a186fafaf,30.899866104125977,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,24.268476486206055,False
1,-1,0.7622240781784058,d211fb61630ec53d2b25b6da8247985f20cf24eeba78dbcf4aa76ee0707e4d27,6.733742713928223,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,5.335539817810059,False
5,-1,4.304755210876465,472b3a4b924486529a1cf7fff9701827542e0951bd3179ecf6b2b701375a3957,40.620540618896484,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,31.980388641357422,False
20,-1,3.9988882541656494,16a4a0984eeb942aa871504a920a8dbdf8139a0532775149f494e51a186fafaf,30.899866104125977,True,IRMv1,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,24.268476486206055,False
1,0,0.013428687117993832,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.10269804298877716,True,VREX,f82111962789f827287691edbd3ff055e81064c893a31fc5f7b00f9069573918,71644e0558a47eb8cd3ed05df8ef9f9d85622516240643986e9d41505cee67a3,u000,203b079008aedfc10ac6433276e00b0254853f21ce33e3b8f70f9cef79b123a8,4b0733a014605be59ff31faea3859ecc22fb196c880e0416b4e8c0fb93d67fb7,True,203b079008aedfc10ac6433276e00b0254853f21ce33e3b8f70f9cef79b123a8,4b0733a014605be59ff31faea3859ecc22fb196c880e0416b4e8c0fb93d67fb7,12,0.08026641607284546,False
5,0,0.14923198521137238,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,1.2174311876296997,True,VREX,01c53ba57d304b70bdd929e63ae65e2a00953edf76f2003bcbdaf6cc902f746c,b12e7f492772a31a077f7dbc249513b5a9a86cd2ef73bb7db35a44be5fc84d38,u000,0fecdcb6c6e74ea849ab7341b930ef1dabe418f73b74e01de795254fd621ec40,6f058afa70005f4713844daf4c23904957e6aa40b34a0d205d421edc8a92d356,True,0fecdcb6c6e74ea849ab7341b930ef1dabe418f73b74e01de795254fd621ec40,6f058afa70005f4713844daf4c23904957e6aa40b34a0d205d421edc8a92d356,12,0.9542534351348877,False
20,0,0.8223709464073181,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,4.6356377601623535,True,VREX,7d2d926df370b152644f60e7adee4a45cb69f6c7c9314619ebf15cea98c04029,2e02f6e142c9556ee0967c5bd7c741f3704bcb40ccaf1c9b45c481aa899170f1,u000,5e693f871ccfc9604090787609ac85b28e33ed925c2ba6cea07ec056fb805596,36ec719f6815cf10c48896b1d4f1361fc2578fe511b54de69b46fd7da815a418,True,5e693f871ccfc9604090787609ac85b28e33ed925c2ba6cea07ec056fb805596,36ec719f6815cf10c48896b1d4f1361fc2578fe511b54de69b46fd7da815a418,12,3.619643449783325,False
1,1,0.015056191012263298,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.11359750479459763,True,VREX,0506b3846f7c83f31f9ccbbe8af5111895241e11ee265afe120acb104e72c6e0,f4a4fc5192dc0f404889fd8a1018e2b6adae25a3024b6879a0c68c55e3af63db,u001,a3f93c37fdbfc40dac575eb3055a9c66e4782ffcbd36cbd33d6fe7942b32ba81,c32625e32f5ef383d00520864aced8be01dd79deab735ff8da5d164a308813cf,True,a3f93c37fdbfc40dac575eb3055a9c66e4782ffcbd36cbd33d6fe7942b32ba81,c32625e32f5ef383d00520864aced8be01dd79deab735ff8da5d164a308813cf,12,0.08888176083564758,False
5,1,0.17187196016311646,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,1.3952199220657349,True,VREX,c4c00d62fbb70f39e292fa233369a9835c7bfc315acd34608fa97d8ceaa3b2a6,36bc36ea44f5e585ac25aab373d3eda033a428cf6a79d12be32c903062409c4d,u001,d1691df308676fa661d332af291d84069b9528e4831f8345f05def8256a3681a,5e4385645b4bca2fa0464f2bb120bfd6c2c12eb53cfe1b03222a98553b3481aa,True,d1691df308676fa661d332af291d84069b9528e4831f8345f05def8256a3681a,5e4385645b4bca2fa0464f2bb120bfd6c2c12eb53cfe1b03222a98553b3481aa,12,1.0894131660461426,False
20,1,0.8045804500579834,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,4.868053436279297,True,VREX,3a757dbe03262db94d22bbf03e07c42c7d6814fb094b7a8c8f251583c26d8c82,fba4b9aacab631cb6c8080f60f2c5ea765655546483a15ccd148e511904dd2e1,u001,07d7307cd0691bbc5fb1fc1d636890dc88b1e7c245913e2c128da1607ecbab6e,c2d00bb849464dfb9076eaab141498efe31262cce2113bd6c51c3fe8a7a3aea8,True,07d7307cd0691bbc5fb1fc1d636890dc88b1e7c245913e2c128da1607ecbab6e,c2d00bb849464dfb9076eaab141498efe31262cce2113bd6c51c3fe8a7a3aea8,12,3.8091881275177,False
1,2,0.0,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.0,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
5,2,0.0,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.0,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
20,2,0.0,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.0,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
1,3,0.002524572191759944,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.01505549531430006,True,VREX,b4ef7aa41bb54b9ee4133648d7c455bca29985d612f35258ea755014e084dfb4,44040ad81542000d07634d61cbccb98f18b0417f48ad889bb0a8dea39174140b,u003,bd0ac2d1d9dd0f30ac65c71083a3251e82c71600fa693f3c2169f6362d2bae99,871fbb4af2a5f4d422aff28dd868f0d906ac21e445ef5a7e6df5db11fc7868c5,True,bd0ac2d1d9dd0f30ac65c71083a3251e82c71600fa693f3c2169f6362d2bae99,871fbb4af2a5f4d422aff28dd868f0d906ac21e445ef5a7e6df5db11fc7868c5,12,0.0119966184720397,False
5,3,0.06442137807607651,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.180212140083313,True,VREX,0d0a4b1b6d846678939c6da54336193fe89bbf1999726142e5a889b69b93ad19,f5f863ebc3f2d4ba2febdea517aa1a5b37292fb0c2e511055eb572a3267c9987,u003,d77915b3e71effd91f2c36c578c0ffec819d1d1a3eb334777abc9c2b250902e9,912962670f839ad7d1ec63d2c8e9628191ded0c81deee9004a7818cfccf5e447,True,d77915b3e71effd91f2c36c578c0ffec819d1d1a3eb334777abc9c2b250902e9,912962670f839ad7d1ec63d2c8e9628191ded0c81deee9004a7818cfccf5e447,12,0.138589009642601,False
20,3,0.27749261260032654,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.830384373664856,True,VREX,3c6a56d81843451544dcade18a5ea172466164bd16558b76b0bebc21c83a32cb,ff373381e3aaa5a9afaf33c41fdfa8cacdc5b07a4403930a50ecaf33b971c271,u003,433c345f1c0a0ac6ba25063d6d1eba2c3644984a51318ce45c85d59f011a9ccc,24907474207201ce3a931d0436bfb7e2b44d45a92e84886508c1dd9f81922492,True,433c345f1c0a0ac6ba25063d6d1eba2c3644984a51318ce45c85d59f011a9ccc,24907474207201ce3a931d0436bfb7e2b44d45a92e84886508c1dd9f81922492,12,0.6226053237915039,False
1,4,0.0,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.0,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
5,4,0.0,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.0,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
20,4,0.0,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.0,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
1,-1,0.0012295468477532268,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.007865356281399727,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.006250080652534962,False
5,-1,0.020102830603718758,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.1284198760986328,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.09770600497722626,False
20,-1,0.06063615158200264,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.2753877341747284,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.23214247822761536,False
1,-1,0.02013719454407692,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.15293598175048828,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.1195976659655571,False
5,-1,0.22672899067401886,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,1.847237467765808,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,1.4449477195739746,False
20,-1,1.1488981246948242,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,6.716490268707275,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,5.249556541442871,False
1,-1,0.0008694209973327816,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.005561646539717913,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.004419474862515926,False
5,-1,0.014214848168194294,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.09080657362937927,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.06908857822418213,False
20,-1,0.042876236140728,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.19472850859165192,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.16414952278137207,False
1,-1,0.0008694209973327816,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.005561646539717913,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.004419474862515926,False
5,-1,0.014214848168194294,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.09080657362937927,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.06908857822418213,False
20,-1,0.042876236140728,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.19472850859165192,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.16414952278137207,False
1,-1,0.0017851419979706407,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.010645842179656029,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.008482890203595161,False
5,-1,0.04555279389023781,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.12742921710014343,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.09799721837043762,False
20,-1,0.1962169110774994,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.587170422077179,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.44024842977523804,False
1,-1,0.0017851419979706407,89586de86c1c56a8bfeb51c3ba0efe42a1848919a17a676b316c1666e237f2fa,0.010645842179656029,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.008482890203595161,False
5,-1,0.04555279389023781,09af556eff0bcec6d4837d9ad93b7ae1bec527f630f43e6bf9218880e074ccca,0.12742921710014343,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.09799721837043762,False
20,-1,0.1962169110774994,f63e497297404b82acf930ca92e5b8ceb48d7913ef6fe270ed6fc3617703c3e8,0.587170422077179,True,VREX,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.44024842977523804,False
1,0,1.3785415887832642,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,20.573427200317383,True,CORAL,d392da3e75f071e39daf29ada6629c222c3794ea0f43096d490681d6918f1efc,b6249b3a9464b0bf11b7b23235f27ce888c97b8ac691c200aab449f601db52ed,u000,117be932637feacf83ccc6543b905f4ee68735c6c91c979249bd292703f53dbc,3410be18893f8f8743ea530ddb9da028ee91246b230e84534d6e929053e7fe80,True,117be932637feacf83ccc6543b905f4ee68735c6c91c979249bd292703f53dbc,3410be18893f8f8743ea530ddb9da028ee91246b230e84534d6e929053e7fe80,12,14.345952987670898,False
5,0,7.994613170623779,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,167.5125732421875,True,CORAL,d6a1e7bc481385ef533939dee9ddaff9e2d3ae5b354d215653d167f326bd2a08,912f3e15a5cdc2693a57c67092492751f240f2299eeb47be6281053f0f5b12c7,u000,383a23f21237725457b900131fe70153ca822ed653949c0cb291177d71c9106b,165b66057abe8fe3e68fe47ef3f64d911345eaf0216ebf8fbb02102484d7338d,True,383a23f21237725457b900131fe70153ca822ed653949c0cb291177d71c9106b,165b66057abe8fe3e68fe47ef3f64d911345eaf0216ebf8fbb02102484d7338d,12,120.19847869873047,False
20,0,13.68979549407959,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,140.5777587890625,True,CORAL,79ccc9b77d5f1370746730a2662b260026ec11786cb5cd890bc97bec297f836e,a4d0fa5d14e16959fbc81c41781e64b62c1e96cf6efe8936b16ccf125dfae43b,u000,22393a8e252af20a94450da1a1e248493bc3e8296fe95584b65c4250d3a77452,ac40c2439d4f3b9882603bffd6f65642b0f77668e6b425f91003c65026f15845,True,22393a8e252af20a94450da1a1e248493bc3e8296fe95584b65c4250d3a77452,ac40c2439d4f3b9882603bffd6f65642b0f77668e6b425f91003c65026f15845,12,101.37921142578125,False
1,1,1.1699974536895752,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,20.95867919921875,True,CORAL,61bf777f1deaa5db798fe554681c33105060d86915867f88f16bd274195de459,4606a7173ac23f4491f81292f1205d10586968e6da3d0532d54fae3287650f3d,u001,e1a461fbe6c384841891ed675f221f687102ac96e406e7475bc42fca085fd7aa,17ff61879a368865f03e82a2dbb6894b31f26616da22645b6afa35dea3ecf91d,True,e1a461fbe6c384841891ed675f221f687102ac96e406e7475bc42fca085fd7aa,17ff61879a368865f03e82a2dbb6894b31f26616da22645b6afa35dea3ecf91d,12,14.630451202392578,False
5,1,7.40916109085083,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,168.4414520263672,True,CORAL,095819dda7949c569df378d773aaceedd8d8225872b4acdf424832cf46d137e8,e615aa173549a31f27c9d41673b9ebeff31240538c66d118c1b3ac4421f234de,u001,9e6eac65ee39ee0acab50e8a45cea3fc4566ee492eb446f275663a78fddcf5da,351880b97b640debdbeee0ab42f3d7432dcb640ab3939cebe9342ade2c586b19,True,9e6eac65ee39ee0acab50e8a45cea3fc4566ee492eb446f275663a78fddcf5da,351880b97b640debdbeee0ab42f3d7432dcb640ab3939cebe9342ade2c586b19,12,120.81966400146484,False
20,1,15.56109619140625,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,139.70095825195312,True,CORAL,6ecfa81c0b5d2feb75add09365e2a32d4c967007d1830e265454c29728efd1cb,8033a1fdf689ee3fd0e562cab51b4d8007d5d0fa6670345aab1cf9dec3835308,u001,9b5e3dc33e49f07e6647af202e46b0253a2367930faba2b48a73871c27f6ec9f,4d1e5c1d8b9be5a2be0ed060f765535eaa8fa639329e52e89079d4993fa5e79a,True,9b5e3dc33e49f07e6647af202e46b0253a2367930faba2b48a73871c27f6ec9f,4d1e5c1d8b9be5a2be0ed060f765535eaa8fa639329e52e89079d4993fa5e79a,12,101.98014068603516,False
1,2,0.0,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
5,2,0.0,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
20,2,0.0,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
1,3,2.3001039028167725,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,7.42359733581543,True,CORAL,f07b9267c9a03bf50cd7f9bc4e336407edda57c938b139ca8e799023031fc5d4,44398e42f02d21dac9030fbeb66b42d13f974cb4cdda942955122b422eddbe6f,u003,e7be7567da038975825fc032df22ff90183d493aaf36133b03c2d5b92d67ff7d,8b3dd419a51eedd929e9d7a2128773477c871ae067131ab2587041d1d6fce1a2,True,e7be7567da038975825fc032df22ff90183d493aaf36133b03c2d5b92d67ff7d,8b3dd419a51eedd929e9d7a2128773477c871ae067131ab2587041d1d6fce1a2,12,3.6582112312316895,False
5,3,16.43488883972168,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,57.64011001586914,True,CORAL,27dae5c0a07647d20a43ec0aba5b853bc68d53a13f130f9c50bd0a982b05b2d6,e5f0bd35355c955052a11861a7a5452948da29e793360c4e4ed9322d3466a1ca,u003,baa3b6415c00397b03e36696616f2d5b5794046a5520e701f371e5d6e413de84,f33c0d448438cd0482996c5f363db43e23e3a9bc07d5681d53351a09a18dead9,True,baa3b6415c00397b03e36696616f2d5b5794046a5520e701f371e5d6e413de84,f33c0d448438cd0482996c5f363db43e23e3a9bc07d5681d53351a09a18dead9,12,23.37186050415039,False
20,3,71.67610931396484,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,128.0378875732422,True,CORAL,9804e831009f8650359e70566529d8d343874bf288372759ad00cdb77f8efdda,41bd474956b29f1d26342f234ff36d0cfd9c3922783918817f919139cf337c7e,u003,13c080684305c3d2e1749f8a4020e852b4be0841152a910d9baca21497b5a7e4,2fd63fa55dd6a2d683ef19d0af1ab7438e7293f8cf7169b024daa96c28763cc7,True,13c080684305c3d2e1749f8a4020e852b4be0841152a910d9baca21497b5a7e4,2fd63fa55dd6a2d683ef19d0af1ab7438e7293f8cf7169b024daa96c28763cc7,12,81.98786926269531,False
1,4,0.0,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
5,4,0.0,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
20,4,0.0,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,0.0,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.0,False
1,-1,1.7951544523239136,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,29.363880157470703,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,20.487369537353516,False
5,-1,10.824576377868652,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,237.5340576171875,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,170.4170684814453,False
20,-1,20.58113670349121,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,198.0926971435547,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,143.7519989013672,False
1,-1,0.21608342230319977,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,0.542880117893219,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,0.3524504005908966,False
5,-1,1.279866337776184,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,3.2477922439575195,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,1.7569687366485596,False
20,-1,2.4443740844726562,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,6.144111156463623,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,3.6132218837738037,False
1,-1,1.269365906715393,64ab6c29330b70def9cbd5fda5ad20d973ee62e2631ad2f0a586bc402b14feea,20.763399124145508,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,14.486757278442383,False
5,-1,7.654131889343262,e2c30c5ee7af3006f7f2c0d4a3844ec105ea3443de9e5cb72b1363c534820e8c,167.96194458007812,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,120.50306701660156,False
20,-1,14.553062438964844,a14726f6eee7f177a3be74c8c373fff6f99b1f92265309827daaa1d2f00ec132,140.07269287109375,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,12,101.64801788330078,False
