K,basis_index,clean_task_bank_response_norm,control_algorithm_state_hash,control_optimizer_hash,control_parameter_hash,counterfactual_bank_response_norm,finite,method,minus_algorithm_state_hash,minus_optimizer_hash,minus_parameter_hash,opaque_direction_id,plus_algorithm_state_hash,plus_optimizer_hash,plus_parameter_hash,replay_algorithm_state_hash,replay_match,replay_optimizer_hash,replay_parameter_hash,seed,source_bank_response_norm,target_only_learner_update
20,-1,53.68853759765625,d99990a387f0c79b99717c795fff13727d4d82b4edb09141f14944ceff616951,3719a127fb0592d187270e1a020a0cbe27e62a4bbfa038683a9f51a5f1f7411c,759fbfe08170afaba57dbbf525f1d8e7d6a79b000c822d50fd24d2d17bcaf730,90.79898071289062,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,55.32426071166992,False
1,-1,0.9725745916366577,d99990a387f0c79b99717c795fff13727d4d82b4edb09141f14944ceff616951,6f6a04813aa0fed242e19fe4f89308dd391c6ece418342c9864ef17096d15555,a77d5848289b942386b0bbdcdea4eb0f770ca1107b07edb733eba331dee56f73,4.3045549392700195,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,2.348186492919922,False
5,-1,11.266522407531738,d99990a387f0c79b99717c795fff13727d4d82b4edb09141f14944ceff616951,05f3a1b597f2905b8c044b4d19fdf1c352ae15117c45ecf4882f241e1f884809,5c7b72a0c4ac1fdb333d8176b3ed214370c98ca9f9ec99ee28f31ff63f06c983,39.03153610229492,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,17.865615844726562,False
20,-1,53.68853759765625,d99990a387f0c79b99717c795fff13727d4d82b4edb09141f14944ceff616951,3719a127fb0592d187270e1a020a0cbe27e62a4bbfa038683a9f51a5f1f7411c,759fbfe08170afaba57dbbf525f1d8e7d6a79b000c822d50fd24d2d17bcaf730,90.79898071289062,True,CORAL,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,55.32426071166992,False
1,0,0.059038642793893814,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.2478441298007965,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,8ad6646da50fa323b8845f2952909cbfc0e508f07f6c7007be3992beca986806,389fddf883e2e19a63591de2e34388daeb28e36f405afa1b5839c491cc0cd0ef,u000,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,5b87402ae43bd001b7d210f5348382ac41745a5420773f7625841ee4b7ee730b,28bd419d6c40fbfb1021f4c3581535b2d8422c3645bd1b3c47531d8f2a0af856,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,5b87402ae43bd001b7d210f5348382ac41745a5420773f7625841ee4b7ee730b,28bd419d6c40fbfb1021f4c3581535b2d8422c3645bd1b3c47531d8f2a0af856,10,0.1957290768623352,False
5,0,0.7101733684539795,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,3.7214574813842773,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,fe5180668ec2820a7ef0a4d73d27b3fd1d10e949a3ecb17d12a557e8bd2c3138,4be8a941f34cc92c5b60930b19c4ae2bb8b0e38417a07f26edb317000e303e46,u000,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,c82024fbcd3305ab920d5233b55951d3e9b56fce97864edbfc4a72c89bedfacf,9867ecd1035d646c568c6b1ed972fbc96b60f986b70b4c54ad0d32072c268131,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,c82024fbcd3305ab920d5233b55951d3e9b56fce97864edbfc4a72c89bedfacf,9867ecd1035d646c568c6b1ed972fbc96b60f986b70b4c54ad0d32072c268131,10,2.956688404083252,False
20,0,4.257869720458984,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,24.30400276184082,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,261cb8f73bbcd1f3e895a5f273acf15c40205de5bab2ee303896b0b29ecc52a8,6e88b3f0762f2d41729748af3a1f8345e828b3d390ab7eaf0e2cfdefe85879ea,u000,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,70af2e895f3b61c88dd9ca54578de700ec3b45ff10deef5bf52bdf83c526990f,b1f3ded4f9426fae4bc19d8fd2621b72bb18af1cf473d4e74ad6454a58202ea7,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,70af2e895f3b61c88dd9ca54578de700ec3b45ff10deef5bf52bdf83c526990f,b1f3ded4f9426fae4bc19d8fd2621b72bb18af1cf473d4e74ad6454a58202ea7,10,19.302196502685547,False
1,1,0.0541585274040699,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.21860173344612122,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,89eb9a0349fd95de39ff42e9de06c0f18b26afef3220453e98221bac6489687d,a49a16a6134167d6f1a6c33d4c61fc3b2c7bb8e5a197c6720cc71918e6586dce,u001,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,5f0eb9324d51efc63af0c75f9137381fe7fd827652ce5a4f8454b3f850af92eb,006e06ec9bb166d93f977352b64ed46030f23e970aa1f7f7c7747c1a4e534b86,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,5f0eb9324d51efc63af0c75f9137381fe7fd827652ce5a4f8454b3f850af92eb,006e06ec9bb166d93f977352b64ed46030f23e970aa1f7f7c7747c1a4e534b86,10,0.17227323353290558,False
5,1,0.6304163336753845,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,3.2573635578155518,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,5da86a50bc1118cf4257cb6dfc522da227fa067f1a2e82af17c9e8ea7c3466b3,a815389e94aad708bddae0e03c19e272b6281c03b9b4f6c353381fd43268a60e,u001,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,59ebdea2d6fc9786b1338f5043d6afa38a027234eeed28bc6816463310e0db2d,539bfb24aa7cb691fcd2d3a3c59e8689bd63f3a88283b354b422d9c241562b49,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,59ebdea2d6fc9786b1338f5043d6afa38a027234eeed28bc6816463310e0db2d,539bfb24aa7cb691fcd2d3a3c59e8689bd63f3a88283b354b422d9c241562b49,10,2.5861895084381104,False
20,1,3.936675786972046,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,22.250993728637695,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,29c58022d5fff09b3365f1c87ef0931931f2d6c78603bc13b1fbd04e158c6f80,384a53ca3ac356995cc344fc622541aba0e346621a15cee88e0e8fdfce202a86,u001,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,612f9f1c771c79fc3c02e833c4967e2280a7e1da8a0aced0df778fba9f8d99d9,0182014646e14f22996ef1b30f899591dc6097886de9fa20588dbddf96bf92be,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,612f9f1c771c79fc3c02e833c4967e2280a7e1da8a0aced0df778fba9f8d99d9,0182014646e14f22996ef1b30f899591dc6097886de9fa20588dbddf96bf92be,10,17.73313331604004,False
1,2,0.0,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.0,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0,False
5,2,0.0,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.0,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0,False
20,2,0.0,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,0.0,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u002,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0,False
1,3,0.03264254331588745,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.12541794776916504,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,94474c6c223c933e2706710ce9dbfd604735d72a4eebfd7303e6b98742ae9e77,5237e9d57c5779295daab5a493b7cc6ce1afa45a7aba059d94d7493cda9fa3d5,u003,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,5aea4f6ada98be61a68c1bff7c515eab7506520a2dd566b0446787eac9c2ed12,a5744bd5cc11949f5ab9a68e7fda39627201a414bc3240eb8b24229bae07d8f1,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,5aea4f6ada98be61a68c1bff7c515eab7506520a2dd566b0446787eac9c2ed12,a5744bd5cc11949f5ab9a68e7fda39627201a414bc3240eb8b24229bae07d8f1,10,0.10105568170547485,False
5,3,0.18740998208522797,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.8032571077346802,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,b6a856900761045f1050ac3d7217a0e6c1abc0ddec28b9e9249404e0fea656a3,347ec50973555b344a1a61cbd735a74a814f753a55053d5267c083ebd2e93784,u003,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,da6e86f0db1e3c1781961ea49e7456bfb2255aefdfb94defa15181833b698a0b,41a6df284dbecbeb8417564533d58b66a7623d84f9f52d4f889f6ba615785080,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,da6e86f0db1e3c1781961ea49e7456bfb2255aefdfb94defa15181833b698a0b,41a6df284dbecbeb8417564533d58b66a7623d84f9f52d4f889f6ba615785080,10,0.6548749208450317,False
20,3,0.23151150345802307,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,0.8632014393806458,True,FISHR,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,d4ac63941e010de1636b34084d9fab1ecdee6473c299443f0adcb5c97f7540b8,732876f8476973322855ab597cf18b0098ab7fc56e44f779f19f81d2a17bcc70,u003,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,b901d2ace5b7a63395503328a520274067338d35ff5f1fff7e3147539b78d391,47bd38c42abb30589c5d24924d5a2373868d054cc5fa393eeed044b4c70ec33a,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,True,b901d2ace5b7a63395503328a520274067338d35ff5f1fff7e3147539b78d391,47bd38c42abb30589c5d24924d5a2373868d054cc5fa393eeed044b4c70ec33a,10,0.763003408908844,False
1,4,0.0,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.0,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0,False
5,4,0.0,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.0,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0,False
20,4,0.0,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,0.0,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u004,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0,False
1,-1,0.003560128854587674,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.021023007109761238,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.016913430765271187,False
5,-1,0.056982092559337616,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.3295120596885681,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.26319432258605957,False
20,-1,0.25429368019104004,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,1.505354881286621,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u005,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,1.1583504676818848,False
1,-1,0.0800376906991005,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.32980528473854065,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.26019585132598877,False
5,-1,0.9479050636291504,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,4.9346818923950195,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,3.919325113296509,False
20,-1,5.793289661407471,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,32.91694641113281,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u006,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,26.18581771850586,False
1,-1,0.0025173912290483713,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.014865510165691376,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.011959601193666458,False
5,-1,0.04029242694377899,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.23300021886825562,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.18610648810863495,False
20,-1,0.17981278896331787,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,1.0644466876983643,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u007,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.8190775513648987,False
1,-1,0.0025173912290483713,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.014865510165691376,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.011959601193666458,False
5,-1,0.04029242694377899,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.23300021886825562,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.18610648810863495,False
20,-1,0.17981278896331787,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,1.0644466876983643,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u008,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.8190775513648987,False
1,-1,0.023081764578819275,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.08868388086557388,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0714571550488472,False
5,-1,0.13251885771751404,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.5679885149002075,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.4630664885044098,False
20,-1,0.16370335221290588,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,0.6103755831718445,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u009,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.5395249128341675,False
1,-1,0.023081764578819275,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,ffa08c65c492acf81533f737ad424f9db44c65d91958ca405d0b6ae80ebbcd99,41809a6dfcd0c9ee66ef1682d2aa9c7f2a9d7de69f1996a3fcc436e1e543f2b4,0.08868388086557388,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.0714571550488472,False
5,-1,0.13251885771751404,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,6e50b3560afcbfb829819838f11cc91a179c4f8ae9097564b4b316e8ebcc2f15,67d8582d9aaa9f6bf04a7185182909a3b18971594aa8e8d62da076f3095f0eba,0.5679885149002075,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.4630664885044098,False
20,-1,0.16370335221290588,a7d0cb3e426987cd68e0c37e7a0260d217f5659529e9c994ed6abdc083ba5430,48023cbadd95de73448597ce7b68934a159972ea79c7255adb8c0b59e9b77e31,8d54bdb4ad414ab23bc79954ec36f6018358d5ef967e77d5209ac3934c19a6bd,0.6103755831718445,True,FISHR,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,u010,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,LINEAR_COMBINATION,True,LINEAR_COMBINATION,LINEAR_COMBINATION,10,0.5395249128341675,False
