E_operator_norm,PiO_operator_norm,R_operator_norm,adaptive_regret,audit_mode,coordinate_audit_passes,decomposition_residual,dim_world,full_minimax_condition,full_observation_recoverable_residual,information_floor,kernel_dimension,kind,lambda,method,seed,setting,slack_ratio,snapshot_passes,spectral_gap_min,static_tax_holds,static_tax_lower_bound,support_compatible,total_excess,total_regret,z0_norm,zero_observation_E_norm
3.5312292655722737,0.9991767660361451,0.0,6.23479006301705,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,VREX,2,source_only_common_projection_irmv1,inf,True,-12.469580126034113,True,8.382676439512244e-08,False,6.23592323982084,6.23592323982084,0.00040945516090317493,0.0
3.5350199446707813,0.9951293848386034,0.0,6.248183004610107,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.0,L2,3,source_only_common_projection_irmv1,inf,True,-12.496366009220221,True,0.0,False,6.248183004610105,6.248183004610105,0.0,0.0
3.5350697217506677,0.975306774765221,0.0,6.248358968819171,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,L2,3,source_only_common_projection_irmv1,inf,True,-12.49671793763835,True,0.0003720917268883909,False,6.2602666161298135,6.2602666161298135,0.027279726057583165,0.0
3.528101594157686,0.9455579443429771,0.0,6.223750429349003,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,L2,3,source_only_common_projection_irmv1,inf,True,-12.447500858698023,True,0.001762474988646061,False,6.2660519423945376,6.2660519423945376,0.059371289166499676,0.0
3.4880519075012977,0.8676364196569345,0.0,6.0832530547117205,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,L2,3,source_only_common_projection_irmv1,inf,True,-12.16650610942345,True,0.0049517536946211554,False,6.236739279819716,6.236739279819716,0.09951636744396528,0.0
3.535011933752057,0.9951145423329274,0.0,6.248154685884728,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,IRMV1,3,source_only_common_projection_irmv1,inf,True,-12.496309371769454,True,8.571552736592564e-12,False,6.248163676760631,6.248163676760631,4.140423344681692e-06,0.0
3.534940715766388,0.9949822219418876,0.0,6.247902931991492,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,IRMV1,3,source_only_common_projection_irmv1,inf,True,-12.495805863982977,True,8.543490584686029e-10,False,6.247992448789095,6.247992448789095,4.133640183829751e-05,0.0
3.5343030363406456,0.993771048982022,0.0,6.245648976343353,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,IRMV1,3,source_only_common_projection_irmv1,inf,True,-12.491297952686706,True,8.313416991201945e-08,False,6.246510054898103,6.246510054898103,0.00040776014987249415,0.0
3.535011456230893,0.9951163331885721,0.0,6.248152997841829,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,VREX,3,source_only_common_projection_irmv1,inf,True,-12.496305995683654,True,8.375127359088425e-12,False,6.248164477024265,6.248164477024265,4.092707504596053e-06,0.0
3.53493518150634,0.9949994950258807,0.0,6.247883368725631,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,VREX,3,source_only_common_projection_irmv1,inf,True,-12.495766737451271,True,8.37339213351555e-10,False,6.247998145835008,6.247998145835008,4.092283502768485e-05,0.0
3.534184387579521,0.993892952066124,0.0,6.245229642705417,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,VREX,3,source_only_common_projection_irmv1,inf,True,-12.49045928541083,True,8.356073782002522e-08,False,6.246375952365469,6.246375952365469,0.00040880493592916715,0.0
3.454224903260558,1.0012445775963987,0.0,5.965834841152705,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.0,L2,4,source_only_common_projection_irmv1,inf,True,-11.931669682305408,True,0.0,False,5.965834841152704,5.965834841152704,0.0,0.0
3.449475458605383,0.9876783548165249,0.0,5.949440469760409,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,L2,4,source_only_common_projection_irmv1,inf,True,-11.89888093952083,True,0.0006107475948533149,False,5.961456212864417,5.961456212864417,0.034949895417678,0.0
3.4422644925867094,0.95932175195761,0.0,5.924592418461618,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,L2,4,source_only_common_projection_irmv1,inf,True,-11.849184836923245,True,0.0018220593906226492,False,5.960999021850848,5.960999021850848,0.060366536932685635,0.0
3.4274807636562503,0.8950657046743402,0.0,5.873812192616817,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,L2,4,source_only_common_projection_irmv1,inf,True,-11.747624385233628,True,0.004919748422294708,False,5.992855935091936,5.992855935091936,0.0991942379606266,0.0
3.4542162936659118,1.001229108357996,0.0,5.965805101713534,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,IRMV1,4,source_only_common_projection_irmv1,inf,True,-11.931610203427068,True,8.758432651897784e-12,False,5.965814040373018,5.965814040373018,4.185315436594423e-06,0.0
3.454139722987323,1.0010911646806484,0.0,5.96554061295947,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,IRMV1,4,source_only_common_projection_irmv1,inf,True,-11.931081225918934,True,8.731445747776767e-10,False,5.965629616384083,5.965629616384083,4.1788624643021613e-05,0.0
