seed,method,tangent,K,central_source_logit_response_norm,control_source_logit_drift_norm,plus_parameter_hash,minus_parameter_hash,control_parameter_hash,plus_optimizer_hash,minus_optimizer_hash,control_optimizer_hash,replay_match,finite
12,IRMv1,source_env1_color,20,0.6497288317576952,1.075913513580956,b41a755500fed07fcac40dc5094a5102858dcc2b3bc5a38001892f96ea0f9970,db2e2e93d7b3d6cadd664bfea597c73f74eb595baf8a406a6ea7b408c31e6c10,45f347216ecb14c977dca1ae050ce30743d06a9360d0db9f0ca381ff23ef9cd2,ad7698bba304fb4d813aa33d994a55c7c608c5b7b77e097d699c4a0338d131f1,69176fae6d21a5b37e13f37a3e434111a5f3d9aab7650bbb0fdcf373b5506028,cb581742c6832655ea8d77b1c65dd3400bce3cf01c94799ec900f4731e988ae9,True,True
12,IRMv1,shared_label_noise,1,4.883983557811527,0.14638372277091788,9df69971b651357166d799eeced909d9fa72cfd7750fe18f10dae74e59c43e48,ccadeca6798160d154933ca53210f14ef8df8421c54cbbc51658d4f9683c023e,0612305e66d8b5fc679cf3e577e57687f352a92d1be19d1a672b8549dbdb641c,7903f80d14e0af2bcf43a680380b21ef3adc60d58ee3035328e5f6dc9d26854b,a65c1c7c3e5a0b36eb98bb7fc1bd25c11bd81427973718a5171698e708259de9,6c37b066e8880ba7364f80b4d014dc1a5767eed8cd93a252f89f994ec634a0b9,True,True
12,IRMv1,shared_label_noise,5,33.61842505843429,0.9443638012592089,ec5af55867434abcb869d8815b09f97af159cbfc76b2b358256889465e888ca7,b14c9f5f2c84ef8816e9b1d27ed9f1f364b0ad54538e9b642da20d85233b3a0d,27e6cdba7160c440bfbc44992f9d087afe67a99a52dfc80f54733534d8a978b5,bb90bb9dca1c658d12d55102e248503f4339072ddd005aec39b27a46a57e0375,e50f64e4c52d9579e4bc1276cd1f9ab0c7b0914a8c41f30f971aa1288de7a02c,96df3df208f00989748b2d579cbda73178427ea38d2b16d9a6f6222179f3f279,True,True
12,IRMv1,shared_label_noise,20,26.965404386713804,1.075913513580956,c36b6aeb91159bc651f3d1311ff11df367e887922bf86d99f1d88f0a2d65ca6b,5621024c6ffd7cee5bd00812631da88bd32341c025e71b5b1d17909fccbb5a0b,45f347216ecb14c977dca1ae050ce30743d06a9360d0db9f0ca381ff23ef9cd2,fc53cfe8e378c1bee25755c0e6a48a1e9cf8fc21fa3cc5ca333c30cc5b36dc2f,c9fe4c60e6db4f7396b08c3af87a316f2049285733b25dbe589327c3f490f7a7,cb581742c6832655ea8d77b1c65dd3400bce3cf01c94799ec900f4731e988ae9,True,True
13,ERM,source_env0_color,1,10.07039975778391,0.3473429582281818,6f358ff0ce2ada444f681ea0e7941bc5eb1fe2f8b43cd7c1ab38985e2c8e432f,e38a07c57c31ac648761c4f6cc87036625db121514ef72dec386f9566d6dfe86,ee1667049f15e0e126371ce9caabb935d4d43f28dd13111185645f3e4acf2c85,f6d4095ec14e56b30b1168e9668d4677cff1a7433abfdfe412811c14d4ed70ba,71221e7f944231bf396f4fe1174d7905f4ef9409a30e935f66223b518c73f3db,5b9d3e36cc82c0b73119d3dc3d157989cc1f7a78018cc8d82fa8a106268978eb,True,True
13,ERM,source_env0_color,5,87.12607607999655,1.4262595786041445,2eb40e42bf2fd4ab4787ab7ad4251655f3d1fd3bf9cece9908a77943c060e52a,732d3e769da8853e5af92567cd4709c7e70b4dacfe6150a21603be54c1a41d37,57a92829cb048bce6f70a4b663dfacee591ce0549c1f5e17b79fb44fee51c9d4,e1f6245c5d481de4c33b13a643e07822adadec50f48e8e2912934004a8f18676,99d94fb123d9573129a8a86428be90d0a732864c6159f1f03f2c422edc96ee5b,e3f61da6feccda2019757b5dcfb5fb4576d1998920cb271efd2ab15904995f84,True,True
13,ERM,source_env0_color,20,73.8854759347593,2.588598247637629,538b283aafa0c879bbb84ea815dedac8dda671b1464ac7d6aeb45a11072830aa,51f5c904a8eadf50ed0f4d831cbfccbd85af7d4822733c9bc6868315918c60f4,bfd7d3ffc9101425a5deace78b9ce1bd124cf34ddde4deccf8dd49ebe5592b0e,217ca4e50f56523c6ba8ee180d112dbbba3b9d3cab9aa1611b4472b45d15f91f,5756c46116d35e3e23ec3f8448a629c818136863ecedb26375ba33d36a0979c0,838dda53f0aabdef56c0617fd99caa45a879b8b0bdbefa05fff84ce1f0605562,True,True
13,ERM,source_env1_color,1,10.14730063380773,0.3473429582281818,b81ab00b05c8ff38824747efd3229455f55fe933d5dfee693d897020f8391160,b898339801b06573b163f5aca4abba699ee6a477b3b06e175c8fd6c678c29753,ee1667049f15e0e126371ce9caabb935d4d43f28dd13111185645f3e4acf2c85,9e353172f8700202418a4f63927b4648700485824468908a5ea3a86508cf3a1f,5b7db84588dbdfd70693142ee71c2ec92545dcc9a4c56d5e9494478aab658d97,5b9d3e36cc82c0b73119d3dc3d157989cc1f7a78018cc8d82fa8a106268978eb,True,True
13,ERM,source_env1_color,5,85.26625258734796,1.4262595786041445,0647614879b541cdb9f3ca69ee086a380ffc9749625e6030d358c99e02b522d0,25196fe5cf622e791d9bb5821f9e9c49cbc241f6ca6de0fdd0af1c001845b36e,57a92829cb048bce6f70a4b663dfacee591ce0549c1f5e17b79fb44fee51c9d4,3c01bde4fed977474b999e5a1fcda48f3158f7fc31bb21ff827a650fd7c1e12b,c4ac9a34d103ca88063b02a7a00ed1f26828be3087e2f5fde20920e5711b168e,e3f61da6feccda2019757b5dcfb5fb4576d1998920cb271efd2ab15904995f84,True,True
13,ERM,source_env1_color,20,73.99923264536129,2.588598247637629,dc7d8d1b4fa2ed4b5c6739c2200c1634926d926336a52c8e911c88409ac049ad,a41cfd3b975431446f5c3c987a560be72a5f76d0f934c07e56dfc70d0a401bd7,bfd7d3ffc9101425a5deace78b9ce1bd124cf34ddde4deccf8dd49ebe5592b0e,e470d4bfe778dd69077d4b4526304c1573a0ece865b17ec15e0a4e058279f88a,787abd48a4cb541cd5a64e1b7b1cf63ab4fb7541ae49de71f44e1e9cde2c2fad,838dda53f0aabdef56c0617fd99caa45a879b8b0bdbefa05fff84ce1f0605562,True,True
