A_irreducible_operator_norm,A_recoverable_operator_norm,A_target_posthoc_only,E_change_operator_norm,E_operator_norm,O_Pi_source_images_labels_only,PiO_operator_norm,Pi_operator_norm,audit_mode,baseline_E_operator_norm,baseline_Pi_operator_norm,baseline_total_h_condition,baseline_z0_norm,common_base_attribution_status,lambda,method,observed_total_b_norm,observed_total_h_condition,projection_dimension,representation_method,seed,setting,z0_norm
0.0,3.035148532082982,True,0.0,3.7064357161611894,True,1.0401413254587213,243.58519987296972,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.0,L2,1.2002170443633013,284655274.1294833,58,ERM,7,source_only_common_projection_erm,0.0
0.0,3.035148532082982,True,-0.015844858129848483,3.690590858031341,True,0.9899326741122129,5.027700755234684,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,L2,1.1992392362189863,3250.8029651561637,58,ERM,7,source_only_common_projection_erm,0.05182677371000047
0.0,3.035148532082982,True,-0.03126410991986672,3.6751716062413227,True,0.9111422645320157,2.7185685297477065,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,L2,1.1985744362222581,325.98363571075646,58,ERM,7,source_only_common_projection_erm,0.06767411017342008
0.0,3.035148532082982,True,-0.05646583173972486,3.6499698844214645,True,0.7113790848620454,1.170014688209284,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,L2,1.207818379712285,33.498396963404424,58,ERM,7,source_only_common_projection_erm,0.08215501184013659
0.0,3.035148532082982,True,-8.84759685160219e-06,3.706426868564338,True,1.0401217797314806,243.57726520013236,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,IRMV1,1.2008225432769484,284762472.4024108,58,ERM,7,source_only_common_projection_erm,4.024815520416164e-06
0.0,3.035148532082982,True,-8.768491620214647e-05,3.7063480312449872,True,1.0399469357276367,243.50636175238364,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,IRMV1,1.2062933703428114,285761685.9586627,58,ERM,7,source_only_common_projection_erm,4.020951575763755e-05
0.0,3.035148532082982,True,-0.0008089346125093044,3.70562678154868,True,1.038294452309185,242.84631148089682,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,IRMV1,1.263003726592325,299669806.8571142,58,ERM,7,source_only_common_projection_erm,0.0003988566159487609
0.0,3.035148532082982,True,-9.56928887196895e-06,3.7064261468723174,True,1.0401243974719925,243.58152654421522,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,VREX,1.2002164512179347,284655519.1193631,58,ERM,7,source_only_common_projection_erm,4.102268183041295e-06
0.0,3.035148532082982,True,-9.55855254307636e-05,3.7063401306357586,True,1.0399726622971703,243.5486092376624,source_only_matrix_audit_no_high_dim_common_base_fd,3.7064357161611894,243.58519987296972,284655274.1294833,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,VREX,1.2002117862390826,284657724.9255747,58,ERM,7,source_only_common_projection_erm,4.101767994211831e-05
0.0,2.7416027817992252,True,0.0,3.4753564361091365,True,0.9852886206532001,9.153012350595787,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.0,L2,1.070086230173284,31468.171022061902,58,IRMv1,7,source_only_common_projection_irmv1,0.0
0.0,2.7416027817992252,True,-0.0027668026106488774,3.4725896334984876,True,0.9675133625804053,3.533351318068725,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,L2,1.071387445843984,2253.846150501957,58,IRMv1,7,source_only_common_projection_irmv1,0.026563155111458663
0.0,2.7416027817992252,True,-0.007763091235274189,3.4675933448738623,True,0.937086451489312,1.6974492243137542,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,L2,1.0744761619796277,241.80039219433877,58,IRMv1,7,source_only_common_projection_irmv1,0.055853458017342164
0.0,2.7416027817992252,True,-0.040313766759709324,3.435042669349427,True,0.8470289868350352,0.8957185737965419,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,L2,1.08189283324915,25.247033118323397,58,IRMv1,7,source_only_common_projection_irmv1,0.08961505561266744
0.0,2.7416027817992252,True,-7.90847181919574e-06,3.4753485276373173,True,0.9852744691127262,9.152828337416404,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,IRMV1,1.0705029725094783,31498.34725227892,58,IRMv1,7,source_only_common_projection_irmv1,4.0448216160799e-06
0.0,2.7416027817992252,True,-7.821992716205983e-05,3.4752782161819744,True,0.9851483349493221,9.151181222795673,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,IRMV1,1.074283704170585,31772.50333547787,58,IRMv1,7,source_only_common_projection_irmv1,4.038010973519851e-05
0.0,2.7416027817992252,True,-0.0007080225880722324,3.4746484135210642,True,0.983996173959017,9.135557127285535,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,IRMV1,1.114944804353761,34725.99660820433,58,IRMv1,7,source_only_common_projection_irmv1,0.0003981653642890621
0.0,2.7416027817992252,True,-8.378646412676716e-06,3.475348057462724,True,0.9852760548677212,9.152859438905752,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,VREX,1.0700854336072227,31468.146941029892,58,IRMv1,7,source_only_common_projection_irmv1,4.049326976523324e-06
0.0,2.7416027817992252,True,-8.366240208923514e-05,3.4752727737070472,True,0.9851635812440833,9.151489055459807,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,VREX,1.0700789162109885,31467.930238396042,58,IRMv1,7,source_only_common_projection_irmv1,4.048917616242004e-05
0.0,2.7416027817992252,True,-0.0008242666375228858,3.4745321694716136,True,0.9840998748127714,9.138359518667253,source_only_matrix_audit_no_high_dim_common_base_fd,3.4753564361091365,9.153012350595787,31468.171022061902,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,VREX,1.0700781281374856,31465.765847523417,58,IRMv1,7,source_only_common_projection_irmv1,0.00040448295258449507
0.0,3.073198670734265,True,0.0,3.7322213353220546,True,1.0342250610432107,262.94411208271845,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.0,L2,1.0484947178284005,50154178.116766684,62,ERM,8,source_only_common_projection_erm,0.0
0.0,3.073198670734265,True,-0.01506830271837245,3.717153032603682,True,0.9730025224531499,6.212895189138743,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,L2,1.0471379751277696,2970.1263344837635,62,ERM,8,source_only_common_projection_erm,0.056226924409986064
0.0,3.073198670734265,True,-0.04110145472775395,3.6911198805943006,True,0.8475784486216552,3.3147876274687285,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,L2,1.0452172670891746,297.92845379132797,62,ERM,8,source_only_common_projection_erm,0.06827767804949844
0.0,3.073198670734265,True,-0.08342632772907654,3.648795007592978,True,0.6184716229753154,1.1061292646042873,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,L2,1.047313767411785,30.693003591834856,62,ERM,8,source_only_common_projection_erm,0.08252143411120058
0.0,3.073198670734265,True,-8.352035556491444e-06,3.732212983286498,True,1.0342060102405617,262.9411818355688,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,IRMV1,1.0490974417494479,50190989.55611664,62,ERM,8,source_only_common_projection_erm,3.852809928529802e-06
0.0,3.073198670734265,True,-8.278110040560449e-05,3.732138554221649,True,1.0340355277700128,262.91505609774777,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,IRMV1,1.0545452467288168,50534210.1756607,62,ERM,8,source_only_common_projection_erm,3.8494556931264555e-05
0.0,3.073198670734265,True,-0.0007643835116879494,3.7314569518103666,True,1.032418478618303,262.6762434263956,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,IRMV1,1.111193086286088,54969446.362234406,62,ERM,8,source_only_common_projection_erm,0.00038212944468736634
0.0,3.073198670734265,True,-9.334836676089253e-06,3.7322120004853785,True,1.0342082844036624,262.94147243343525,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,VREX,1.0484945066859264,50154283.77254348,62,ERM,8,source_only_common_projection_erm,4.008938106145074e-06
0.0,3.073198670734265,True,-9.324769086438423e-05,3.73212808763119,True,1.034057887942819,262.9178620700866,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,VREX,1.0484931742871637,50155234.750523016,62,ERM,8,source_only_common_projection_erm,4.0084524757156596e-05
0.0,3.073198670734265,True,-0.0009224554619140513,3.7312988798601405,True,1.032612441689622,262.69621438836776,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,262.94411208271845,50154178.116766684,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,VREX,1.048535947716038,50164751.991117716,62,ERM,8,source_only_common_projection_erm,0.00040036044471546703
0.0,2.808954009194525,True,0.0,3.533869363813496,True,1.0032635622554205,8.45384881546146,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.0,L2,1.0399898805487777,20909.104563397024,62,IRMv1,8,source_only_common_projection_irmv1,0.0
0.0,2.808954009194525,True,0.00340491629557782,3.5372742801090737,True,0.9794958213397665,4.379981079433473,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,L2,1.0435407905941327,2247.165327168684,62,IRMv1,8,source_only_common_projection_irmv1,0.028709059425019015
0.0,2.808954009194525,True,0.0021459954296392247,3.536015359243135,True,0.9501157428796624,1.6783351092844332,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,L2,1.047138127485819,249.65867605325963,62,IRMv1,8,source_only_common_projection_irmv1,0.05779024300038073
0.0,2.808954009194525,True,-0.03812098665559427,3.4957483771579017,True,0.8690115003608775,0.8701558790689337,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,L2,1.0526533262275775,26.13490253439769,62,IRMv1,8,source_only_common_projection_irmv1,0.09270904232616332
0.0,2.808954009194525,True,-8.401021650783491e-06,3.533860962791845,True,1.0032479055368186,8.453640003277336,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,IRMV1,1.040379219639549,20931.045179769455,62,IRMv1,8,source_only_common_projection_irmv1,4.173774957649594e-06
0.0,2.808954009194525,True,-8.309863068234336e-05,3.5337862651828136,True,1.0031082699178444,8.451769669343342,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,IRMV1,1.0439158285439227,21129.48603096773,62,IRMv1,8,source_only_common_projection_irmv1,4.167217806692709e-05
0.0,2.808954009194525,True,-0.0007528595694825668,3.5331165042440134,True,1.0018252569085941,8.433939726731582,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,IRMV1,1.0823772288399762,23195.159169580817,62,IRMv1,8,source_only_common_projection_irmv1,0.0004112942968446955
0.0,2.808954009194525,True,-8.780635265992487e-06,3.53386058317823,True,1.003249986383694,8.453696474390526,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,VREX,1.0399887371346177,20909.109358691618,62,IRMv1,8,source_only_common_projection_irmv1,4.1228415472707e-06
0.0,2.808954009194525,True,-8.768328199515452e-05,3.5337816805315008,True,1.0031284356393428,8.452330802006873,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,VREX,1.0399790801321622,20909.152513622743,62,IRMv1,8,source_only_common_projection_irmv1,4.122403689808451e-05
0.0,2.808954009194525,True,-0.0008645764811237022,3.533004787332372,True,1.0019752966881421,8.439206399745332,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,8.45384881546146,20909.104563397024,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,VREX,1.0399451136329132,20909.58379393297,62,IRMv1,8,source_only_common_projection_irmv1,0.0004118031351730643
0.0,3.0670643722185598,True,0.0,3.731181660532416,True,1.0475942163625147,91.14966762480182,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.0,L2,1.1790758993765604,108144257.87952624,64,ERM,9,source_only_common_projection_erm,0.0
0.0,3.0670643722185598,True,-0.01333089729236292,3.7178507632400533,True,1.0050790446276763,5.315616218263669,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,L2,1.1788939789113764,3162.5991422498814,64,ERM,9,source_only_common_projection_erm,0.06038931979947057
0.0,3.0670643722185598,True,-0.029545690815157677,3.7016359697172585,True,0.9296792052442383,2.665662710904636,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,L2,1.1779674503545179,317.1682330901686,64,ERM,9,source_only_common_projection_erm,0.07438118030965483
0.0,3.0670643722185598,True,-0.057314598571658326,3.673867061960758,True,0.7101771592013421,1.2218127207948277,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,L2,1.1838302593165337,32.61690650007644,64,ERM,9,source_only_common_projection_erm,0.08962345261277069
0.0,3.0670643722185598,True,-8.751011472796222e-06,3.7311729095209434,True,1.047574558297944,91.1460723878271,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,IRMV1,1.179685650663232,108205252.2451527,64,ERM,9,source_only_common_projection_erm,4.073676999188776e-06
0.0,3.0670643722185598,True,-8.670916408304308e-05,3.731094951368333,True,1.0473986968086668,91.11387990494154,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,IRMV1,1.185195355193098,108770361.91829735,64,ERM,9,source_only_common_projection_erm,4.069938738043616e-05
0.0,3.0670643722185598,True,-0.0007984686815980524,3.730383191850818,True,1.0457354348941972,90.80838207553818,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,IRMV1,1.2423483489817437,116019467.74948366,64,ERM,9,source_only_common_projection_erm,0.00040386293259489405
0.0,3.0670643722185598,True,-9.673426495826476e-06,3.7311719871059204,True,1.0475769588367527,91.14757554427858,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,VREX,1.1790752408343759,108144692.47704631,64,ERM,9,source_only_common_projection_erm,4.143592573344686e-06
0.0,3.0670643722185598,True,-0.0009556459720543309,3.730226014560362,True,1.0459370116554623,90.94660669767076,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,91.14966762480182,108144257.87952624,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,VREX,1.1790830872667508,108187722.81378348,64,ERM,9,source_only_common_projection_erm,0.00041379712714784096
0.0,2.7734864090306486,True,0.0,3.49543038383985,True,0.996625583579864,15.891161156361711,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.0,L2,1.3138321813772615,1786669.2349972713,64,IRMv1,9,source_only_common_projection_irmv1,0.0
0.0,2.7734864090306486,True,-0.003292965035334383,3.4921374188045156,True,0.9773271309051877,3.8329324930070015,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,L2,1.3167406323985118,2398.78113399989,64,IRMv1,9,source_only_common_projection_irmv1,0.031475121802650205
0.0,2.7734864090306486,True,-0.003484637416080627,3.4919457464237693,True,0.9554310180691888,1.494788793646961,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,L2,1.3232701974658228,241.06807637342482,64,IRMv1,9,source_only_common_projection_irmv1,0.06488547325598613
0.0,2.7734864090306486,True,-0.018939306802692624,3.4764910770371573,True,0.9024727620110108,0.7461203858698348,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,L2,1.3344892969052495,25.009711124708517,64,IRMv1,9,source_only_common_projection_irmv1,0.09745835113242983
0.0,2.7734864090306486,True,-8.12577086550803e-06,3.4954222580689844,True,0.9966104908891404,15.890824843221319,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,IRMV1,1.3143230896114986,1788614.4604291979,64,IRMv1,9,source_only_common_projection_irmv1,4.0948311607799265e-06
0.0,2.7734864090306486,True,-8.038878163096896e-05,3.495349995058219,True,0.9964758708076972,15.887808073777741,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,IRMV1,1.318764100587297,1806515.0672916633,64,IRMv1,9,source_only_common_projection_irmv1,4.0888976651693796e-05
0.0,2.7734864090306486,True,-0.000729404817581436,3.4947009790222685,True,0.9952377675311179,15.85855925699389,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,IRMV1,1.3653473188992873,2007508.1984805109,64,IRMv1,9,source_only_common_projection_irmv1,0.0004039784811983816
0.0,2.7734864090306486,True,-8.577954492938744e-06,3.495421805885357,True,0.9966124264779959,15.890837932811825,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.001,VREX,1.3138307950674721,1786666.6750868706,64,IRMv1,9,source_only_common_projection_irmv1,4.076530614165538e-06
0.0,2.7734864090306486,True,-8.56580361978665e-05,3.495344725803652,True,0.9964946337418236,15.887939105006376,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.01,VREX,1.3138191113144884,1786643.639306538,64,IRMv1,9,source_only_common_projection_irmv1,4.076106163740615e-05
0.0,2.7734864090306486,True,-0.0008444787788759456,3.494585905060974,True,0.9953780008764672,15.859955092429065,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,15.891161156361711,1786669.2349972713,0.0,NOT_RUN_HIGH_DIM_FD_COST,0.1,VREX,1.313780617456696,1786413.6193663252,64,IRMv1,9,source_only_common_projection_irmv1,0.00040718675590580987
