A_target_posthoc_only,E_change_operator_norm,E_operator_norm,O_Pi_source_images_labels_only,audit_mode,baseline_E_operator_norm,common_base_attribution_status,decomposition_residual,dim_kernel_O,head_method,lambda,method,norm_A_irr,norm_A_rec,norm_E,norm_PiO,projection_dimension,rank_A,rank_A_irr,rank_O,representation_method,seed,setting,slack_ratio,snapshot_passes,support_compatible,target_accuracy
True,-8.352035556491444e-06,3.732212983286498,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.001,IRMV1,0.0,3.0731986707342642,3.73221298449092,1.034206011264711,62,1,0,2,ERM,8,source_only_common_projection_erm,inf,True,False,0.11110000312328339
True,-8.278110040560449e-05,3.732138554221649,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.01,IRMV1,0.0,3.0731986707342642,3.732138674659235,1.0340356305534855,62,1,0,2,ERM,8,source_only_common_projection_erm,inf,True,False,0.11110000312328339
True,-0.0007643835116879494,3.7314569518103666,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.1,IRMV1,0.0,3.0731986707342642,3.731468991206333,1.0324291131938144,62,1,0,2,ERM,8,source_only_common_projection_erm,inf,True,False,0.11110000312328339
True,-9.334836676089253e-06,3.7322120004853785,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.001,VREX,0.0,3.0731986707342642,3.732212001316116,1.0342082844036624,62,1,0,2,ERM,8,source_only_common_projection_erm,inf,True,False,0.11110000312328339
True,-9.324769086438423e-05,3.73212808763119,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.01,VREX,0.0,3.0731986707342642,3.732128170666722,1.034057887942819,62,1,0,2,ERM,8,source_only_common_projection_erm,inf,True,False,0.11110000312328339
True,-0.0009224554619140513,3.7312988798601405,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.7322213353220546,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.1,VREX,0.0,3.0731986707342642,3.731307145210945,1.032612441689622,62,1,0,2,ERM,8,source_only_common_projection_erm,inf,True,False,0.11110000312328339
True,0.0,3.533869363813496,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.0,L2,0.0,2.808954009194525,3.5338693638134955,1.0032635622554205,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,0.00340491629557782,3.5372742801090737,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.001,L2,0.0,2.808954009194525,3.537274280109074,0.9794958213397665,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,0.0021459954296392247,3.536015359243135,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.01,L2,0.0,2.808954009194525,3.5360153592431347,0.9501157428796625,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,-0.03812098665559427,3.4957483771579017,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.1,L2,0.0,2.808954009194525,3.495748377157901,0.8690115003608773,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,-8.401021650783491e-06,3.533860962791845,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.001,IRMV1,0.0,2.808954009194525,3.533860964030819,1.0032479064734179,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,-8.309863068234336e-05,3.5337862651828136,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.01,IRMV1,0.0,2.808954009194525,3.5337863890699115,1.0031083640404335,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,-0.0007528595694825668,3.5331165042440134,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.1,IRMV1,0.0,2.808954009194525,3.5331288992078975,1.0018351610993133,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,-8.780635265992487e-06,3.53386058317823,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.001,VREX,0.0,2.808954009194525,3.533860583900235,1.003249986383694,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,-8.768328199515452e-05,3.5337816805315008,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.01,VREX,0.0,2.808954009194525,3.533781752702901,1.003128435639343,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,-0.0008645764811237022,3.533004787332372,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.533869363813496,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.1,VREX,0.0,2.808954009194525,3.533011975241857,1.001975296688142,62,1,0,2,IRMv1,8,source_only_common_projection_irmv1,inf,True,False,0.692799985408783
True,0.0,3.731181660532416,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.0,L2,0.0,3.0670643722185584,3.731181660532416,1.047594216362515,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-0.01333089729236292,3.7178507632400533,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.001,L2,0.0,3.0670643722185584,3.7178507632400533,1.005079044627676,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-0.029545690815157677,3.7016359697172585,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.01,L2,0.0,3.0670643722185584,3.7016359697172585,0.9296792052442383,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-0.057314598571658326,3.673867061960758,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.1,L2,0.0,3.0670643722185584,3.673867061960758,0.7101771592013422,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-8.751011472796222e-06,3.7311729095209434,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.001,IRMV1,0.0,3.0670643722185584,3.7311729108734517,1.0475745595236108,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-8.670916408304308e-05,3.731094951368333,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.01,IRMV1,0.0,3.0670643722185584,3.7310950866048143,1.0473988197725697,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-0.0007984686815980524,3.730383191850818,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.1,IRMV1,0.0,3.0670643722185584,3.7303967033386316,1.045748118284315,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-9.673426495826476e-06,3.7311719871059204,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.001,VREX,0.0,3.0670643722185584,3.7311719879978784,1.0475769588367525,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,-0.0009556459720543309,3.730226014560362,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.731181660532416,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.1,VREX,0.0,3.0670643722185584,3.7302348884745204,1.0459370116554623,64,1,0,2,ERM,9,source_only_common_projection_erm,inf,True,False,0.1023000031709671
True,0.0,3.49543038383985,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.0,L2,0.0,2.7734864090306495,3.495430383839849,0.9966255835798637,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-0.003292965035334383,3.4921374188045156,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.001,L2,0.0,2.7734864090306495,3.4921374188045156,0.9773271309051879,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-0.003484637416080627,3.4919457464237693,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.01,L2,0.0,2.7734864090306495,3.4919457464237698,0.9554310180691886,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-0.018939306802692624,3.4764910770371573,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,L2,0.1,L2,0.0,2.7734864090306495,3.476491077037157,0.9024727620110107,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-8.12577086550803e-06,3.4954222580689844,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.001,IRMV1,0.0,2.7734864090306495,3.4954222592910242,0.996610491833305,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-8.038878163096896e-05,3.495349995058219,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.01,IRMV1,0.0,2.7734864090306495,3.4953501172662316,0.9964759657022211,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-0.000729404817581436,3.4947009790222685,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,IRMV1,0.1,IRMV1,0.0,2.7734864090306495,3.494713216263579,0.9952477522131602,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-8.577954492938744e-06,3.495421805885357,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.001,VREX,0.0,2.7734864090306495,3.4954218065937432,0.9966124264779962,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-8.56580361978665e-05,3.495344725803652,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.01,VREX,0.0,2.7734864090306495,3.4953447966143014,0.9964946337418235,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
True,-0.0008444787788759456,3.494585905060974,True,source_only_matrix_audit_no_high_dim_common_base_fd,3.49543038383985,NOT_RUN_HIGH_DIM_FD_COST,0.0,0,VREX,0.1,VREX,0.0,2.7734864090306495,3.494592958106489,0.9953780008764671,64,1,0,2,IRMv1,9,source_only_common_projection_irmv1,inf,True,False,0.6935999989509583
