experiment_id,profile,seed,method,selected_beta,selected_checkpoint,source_env1_accuracy,source_env2_accuracy,mean_source_accuracy,worst_source_accuracy,target_accuracy,target_loss,counterfactual_color_response,prediction_color_response,counterfactual_prediction_consistency,target_used_for_selection,beta,checkpoint_step,checkpoint_fraction,source_loss,regularizer_magnitude,erm_gradient_norm,penalty_gradient_norm,total_update_norm,raw_gradient_disagreement,local_response_disagreement,response_vector_norm,hessian_min_eigenvalue,hessian_max_eigenvalue,damped_condition_number,damping,curvature_object,random_trace_relative_error,random_fro_relative_error,train_penalty_raw_gradient_disagreement,train_penalty_local_response_disagreement,train_penalty_response_vector_norm,train_penalty_hessian_min_eigenvalue,train_penalty_hessian_max_eigenvalue,train_penalty_damped_condition_number,train_penalty_damping,train_penalty_curvature_object,train_penalty_random_trace_relative_error,train_penalty_random_fro_relative_error
TASK3-CMNIST-LOCAL-RESPONSE,main,2,SHUFFLED_LOCAL_RESPONSE,0.001,16,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,1.2057263851165771,0.38448840379714966,4.01608419418335,0.0,False,0.001,16,1.0,0.4450775384902954,0.030443482100963593,0.6872348189353943,1.4934455156326294,0.6873020529747009,0.008577085100114346,0.04159916937351227,8.018073081970215,0.00031589739499155394,1.3415782751597936,4246.879830065274,0.00031592354996863635,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.4761175747085008e-15,1.5955410182422287e-15,0.017730597406625748,0.030443482100963593,5.354460716247559,0.00031590944712281275,1.3415782657629547,4246.717779355942,0.00031592355194416915,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,3,ERM,0.0,16,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,1.574908971786499,0.7988260388374329,9.886798858642578,0.0,False,0.0,16,1.0,0.3782837986946106,0.0,0.3093840181827545,0.0,0.3093840181827545,0.008213967084884644,0.021442290395498276,4.788091659545898,0.0005218451552947239,2.0625019873651316,3952.3256399693637,0.0005218728140673854,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.2765570783929644e-16,1.9700958207611164e-15,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,3,IRMv1,0.001,16,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,1.5750974416732788,0.798943042755127,9.889673233032227,0.0,False,0.001,16,1.0,0.3782758414745331,0.009412762708961964,0.30904752016067505,0.1609165370464325,0.3091980516910553,0.008215351961553097,0.02144555188715458,4.789478302001953,0.0005219188562808635,2.0628666576856762,3952.466236582134,0.0005219646362644253,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,8.934327576490376e-16,8.953397812680039e-16,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,3,V-REx,0.001,16,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,1.5748934745788574,0.7988162040710449,9.88656997680664,0.0,False,0.001,16,1.0,0.3782845139503479,0.0019566949922591448,0.3094013035297394,0.014610602520406246,0.30938786268234253,0.00821390375494957,0.021442923694849014,4.788323879241943,0.000521838811070289,2.0625048911899366,3952.379254735286,0.0005218718776648695,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.8296781068152725e-16,1.0745989092240557e-15,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,3,UNPRECONDITIONED_GRAD_ALIGN,0.001,16,0.8949999809265137,0.7950000166893005,0.8449999988079071,0.7950000166893005,0.1128571406006813,1.5748292207717896,0.7987649440765381,9.885665893554688,0.0,False,0.001,16,1.0,0.37828677892684937,0.008212732151150703,0.30970892310142517,0.06446851044893265,0.30968910455703735,0.008212734013795853,0.021467380225658417,4.793031215667725,0.000521644739278825,2.061298720901784,3951.5374462541954,0.000521686039300579,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.0432225810351287e-15,1.7917318937186667e-15,0.008212734013795853,0.021467380225658417,0.090624138712883,0.000521644739278825,2.061298720901784,3951.5374462541954,0.000521686039300579,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,3,LOCAL_RESPONSE,0.1,2,0.8924999833106995,0.7975000143051147,0.8449999988079071,0.7975000143051147,0.1128571406006813,0.7109919786453247,0.0010726633481681347,0.00858746562153101,0.0,False,0.1,2,0.125,0.6767256259918213,0.035981662571430206,0.23394499719142914,2.2327396869659424,0.3250490725040436,0.0009191336575895548,0.035981662571430206,13.938087463378906,8.33145143069633e-05,0.5451568027721947,6543.359309082971,8.331714450752601e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.9989896399965985e-16,2.0364800413464745e-16,0.0009191336575895548,0.035981662571430206,13.938087463378906,8.33145143069633e-05,0.5451568027721947,6543.359309082971,8.331714450752601e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,3,RANDOM_METRIC,0.01,12,0.8824999928474426,0.800000011920929,0.8412500023841858,0.800000011920929,0.12999999523162842,0.7344339489936829,0.007038405630737543,0.056541938334703445,0.036666665226221085,False,0.01,12,0.75,0.6515378355979919,8.670333862304688,0.39906778931617737,15.070117950439453,0.4630557894706726,0.0007703899755142629,0.033123649656772614,13.676614761352539,8.073084050714036e-05,0.5157200829984273,6388.142124604954,8.073915415783026e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,4.125634221509654e-16,6.455171437139658e-16,0.0007703899755142629,0.033123649656772614,324.0141296386719,8.073084050714036e-05,0.5157200829984273,6388.142124604954,8.073915415783026e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,4.125634221509654e-16,6.455171437139658e-16
TASK3-CMNIST-LOCAL-RESPONSE,main,3,SHUFFLED_LOCAL_RESPONSE,1.0,12,0.8799999952316284,0.7975000143051147,0.8387500047683716,0.7975000143051147,0.13857142627239227,0.70411217212677,0.00044244423042982817,0.003540474222972989,0.029999999329447746,False,1.0,12,0.75,0.6829394698143005,0.01660507172346115,0.23921805620193481,0.8830050230026245,0.45652899146080017,0.0011233048280701041,0.03481082618236542,8.612916946411133,0.00010980557896015347,0.7215281062906759,6570.960356691037,0.00010980898325979897,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.0334514310291024e-16,3.0773968406740923e-16,0.0002840527449734509,0.01660507172346115,8.209161758422852,0.00010979241662543915,0.7215281183943519,6571.7482187851965,0.00010980898354422275,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,4,ERM,0.0,16,0.8824999928474426,0.8025000095367432,0.8425000011920929,0.8025000095367432,0.07999999821186066,1.53397536277771,0.7773663997650146,9.25051212310791,0.0,False,0.0,16,1.0,0.45422613620758057,0.0,0.16062608361244202,0.0,0.16062608361244202,0.001528494176454842,0.0396445132791996,5.028903007507324,0.0006500877938618188,2.6108776257650335,4016.1923518902368,0.0006501280366809982,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.0494437933168644e-16,5.729618645640462e-16,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,4,IRMv1,0.001,16,0.8824999928474426,0.8025000095367432,0.8425000011920929,0.8025000095367432,0.07999999821186066,1.533921480178833,0.7773367166519165,9.249163627624512,0.0,False,0.001,16,1.0,0.4542407989501953,0.000619118451140821,0.1614246964454651,0.04515282064676285,0.16142921149730682,0.00152673595584929,0.03964504972100258,5.027873992919922,0.0006496527952895553,2.608042399971731,4014.517321993984,0.0006496918413110754,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,5.734086009140073e-16,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,4,V-REx,0.001,16,0.8824999928474426,0.8025000095367432,0.8425000011920929,0.8025000095367432,0.07999999821186066,1.5339657068252563,0.777357280254364,9.25035285949707,0.0,False,0.001,16,1.0,0.45422595739364624,0.0001325088960584253,0.16062255203723907,0.0022411197423934937,0.16062328219413757,0.0015284642577171326,0.03964599594473839,5.029159069061279,0.0006500813442812358,2.6108701849511267,4016.220751324347,0.0006501249928083835,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.148360166318943e-16,0.0,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,4,UNPRECONDITIONED_GRAD_ALIGN,0.001,16,0.8824999928474426,0.8025000095367432,0.8425000011920929,0.8025000095367432,0.07999999821186066,1.5338380336761475,0.7772566676139832,9.24786376953125,0.0,False,0.001,16,1.0,0.45423704385757446,0.001526655862107873,0.16139909625053406,0.013645293191075325,0.16139759123325348,0.0015266555128619075,0.039605963975191116,5.025800704956055,0.0006498489039887775,2.609377910373691,4015.3609467636397,0.0006499067407496499,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.230084982439415e-15,5.731926051190219e-16,0.0015266555128619075,0.039605963975191116,0.039072439074516296,0.0006498489039887775,2.609377910373691,4015.3609467636397,0.0006499067407496499,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,4,LOCAL_RESPONSE,0.001,16,0.8824999928474426,0.8025000095367432,0.8425000011920929,0.8025000095367432,0.07999999821186066,1.5286624431610107,0.7718445658683777,9.151514053344727,0.0,False,0.001,16,1.0,0.45440179109573364,0.037068966776132584,0.165192112326622,1.1711944341659546,0.16494299471378326,0.001436389284208417,0.037068966776132584,4.8499884605407715,0.0006375603357860438,2.5625127480190115,4019.2474408868406,0.0006375962398438291,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.269175316796905e-16,5.840963113597692e-16,0.001436389284208417,0.037068966776132584,4.8499884605407715,0.0006375603357860438,2.5625127480190115,4019.2474408868406,0.0006375962398438291,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,4,RANDOM_METRIC,0.01,12,0.887499988079071,0.8050000071525574,0.8462499976158142,0.8050000071525574,0.12428571283817291,0.7299759984016418,0.004992952570319176,0.04005629941821098,0.029999999329447746,False,0.01,12,0.75,0.6568583846092224,0.06197557598352432,0.29807308316230774,4.200493335723877,0.2939339578151703,6.0614665926550515e-06,0.022219981998205185,9.63358211517334,8.411975290959953e-05,0.5340028602629066,6348.126828627043,8.412392004174763e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.9798186844121292e-16,1.4543427991683858e-15,6.0614665926550515e-06,0.022219981998205185,26.623868942260742,8.411975290959953e-05,0.5340028602629066,6348.126828627043,8.412392004174763e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.9798186844121292e-16,1.4543427991683858e-15
TASK3-CMNIST-LOCAL-RESPONSE,main,4,SHUFFLED_LOCAL_RESPONSE,0.001,16,0.8824999928474426,0.8025000095367432,0.8425000011920929,0.8025000095367432,0.07999999821186066,1.5315712690353394,0.7747716903686523,9.201025009155273,0.0,False,0.001,16,1.0,0.4544052183628082,0.021527115255594254,0.16108842194080353,1.7972619533538818,0.16102364659309387,0.0015105742495507002,0.038818102329969406,5.012011528015137,0.0006398687650471288,2.5623665796702655,4004.5189258168234,0.0006399023672565818,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.0410969999606982e-15,8.738265461645889e-16,0.006431747227907181,0.021527115255594254,4.51032018661499,0.0006398566102078622,2.562366580810246,4004.594998210368,0.0006399023539922906,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
