seed,method,beta,checkpoint_step,checkpoint_fraction,source_env1_accuracy,source_env2_accuracy,mean_source_accuracy,worst_source_accuracy,target_accuracy,source_loss,regularizer_magnitude,erm_gradient_norm,penalty_gradient_norm,total_update_norm,raw_gradient_disagreement,local_response_disagreement,response_vector_norm,hessian_min_eigenvalue,hessian_max_eigenvalue,damped_condition_number,damping,curvature_object,random_trace_relative_error,random_fro_relative_error,selected_by_source_rule,target_used_for_selection,train_penalty_raw_gradient_disagreement,train_penalty_local_response_disagreement,train_penalty_response_vector_norm,train_penalty_hessian_min_eigenvalue,train_penalty_hessian_max_eigenvalue,train_penalty_damped_condition_number,train_penalty_damping,train_penalty_curvature_object,train_penalty_random_trace_relative_error,train_penalty_random_fro_relative_error
1,IRMv1,0.001,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.3860136866569519,0.013548798859119415,0.4683453440666199,0.08433421701192856,0.4683402478694916,0.07335527241230011,0.07639272511005402,6.1832661628723145,0.0006680846025948515,2.6592656025758243,3980.4324066850118,0.0006681264380952625,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,8.381089707865656e-16,True,False,,,,,,,,,,
1,IRMv1,0.01,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755632758140564,0.0003270989400334656,0.27553847432136536,0.008706028573215008,0.27545201778411865,0.009632118977606297,0.08670003712177277,16.684560775756836,8.316095040475772e-05,0.5376036594770089,6464.616588199214,8.316357290366784e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,4.005362032667031e-16,0.0,False,False,,,,,,,,,,
1,IRMv1,0.01,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454827189445496,0.002114483853802085,0.38784632086753845,0.03254839405417442,0.38752105832099915,0.010207817889750004,0.09804248809814453,18.09899139404297,9.459119022483984e-05,0.5776072787221628,6106.353851232986,9.459701826597543e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.7606274675208082e-16,0.0,False,False,,,,,,,,,,
1,IRMv1,0.01,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.5518203973770142,0.013794745318591595,0.5912211537361145,0.09723994135856628,0.5902788639068604,0.01649882271885872,0.08020739257335663,12.007318496704102,0.00018235966690760934,0.874628295593911,4796.171820367672,0.00018237021068202784,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.4612045077474457e-15,1.6679765845616158e-15,False,False,,,,,,,,,,
1,IRMv1,0.01,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.4389950931072235,0.02050883136689663,0.6330158114433289,0.11433039605617523,0.6327168941497803,0.03671348839998245,0.061260249465703964,6.761129379272461,0.0004375344585383526,1.774111831824717,4054.793393305285,0.0004375790077205183,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.044937819522081e-16,4.251131725282068e-16,False,False,,,,,,,,,,
1,IRMv1,0.01,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.3859844505786896,0.013549316674470901,0.4674437940120697,0.08426392078399658,0.4673924744129181,0.07335437089204788,0.07637591660022736,6.181337356567383,0.0006682547243008669,2.6604088423205314,3981.1298679614592,0.0006682937961974831,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.5949881650476072e-15,2.792874139486841e-16,False,False,,,,,,,,,,
1,IRMv1,0.1,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755654811859131,0.0003270294691901654,0.27553892135620117,0.008704746142029762,0.2746743857860565,0.00963219441473484,0.08670123666524887,16.684955596923828,8.316245253068301e-05,0.5376050915531497,6464.517040966281,8.316369721596487e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,2.0648350722028475e-16,False,False,,,,,,,,,,
1,IRMv1,0.1,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454940438270569,0.00211353600025177,0.38781487941741943,0.03253953903913498,0.38456282019615173,0.010207919403910637,0.09803728759288788,18.098371505737305,9.457859122322796e-05,0.577610118232842,6107.19731349714,9.459596344092526e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.521294200014226e-16,0.0,False,False,,,,,,,,,,
1,IRMv1,0.1,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.551834762096405,0.013786675408482552,0.5930145382881165,0.0978093072772026,0.5835450291633606,0.016507793217897415,0.07998549193143845,11.986703872680664,0.00018244849008423536,0.8749443685025285,4795.569248605851,0.00018245987779113367,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.825608026497728e-15,1.786360183288267e-15,False,False,,,,,,,,,,
1,IRMv1,0.1,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.4389837980270386,0.020469455048441887,0.63388592004776,0.11444243788719177,0.6309634447097778,0.036763451993465424,0.06124560534954071,6.753734111785889,0.0004381822441843228,1.7771864398221129,4055.815732858709,0.00043820296371863647,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.601505352281606e-16,1.485642259892798e-15,False,False,,,,,,,,,,
1,IRMv1,0.1,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.3856721520423889,0.013561293482780457,0.4583474099636078,0.08377655595541,0.4578968286514282,0.0733557641506195,0.07636500895023346,6.170179843902588,0.0006696656362668765,2.6706171041431714,3987.985883568426,0.00066970488733866,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.979068675852074e-16,2.646532309528802e-15,False,False,,,,,,,,,,
1,IRMv1,1.0,2,0.125,0.75,0.7149999737739563,0.7324999868869781,0.7149999737739563,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755889058113098,0.00032630510395392776,0.2755664587020874,0.00869174487888813,0.26693636178970337,0.0096330177038908,0.0866977721452713,16.688547134399414,8.316410373795253e-05,0.5376216980480708,6464.588372672179,8.316524539945334e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.007922224170052e-16,1.0323858247595374e-15,False,False,,,,,,,,,,
1,IRMv1,1.0,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6456270217895508,0.0021023957524448633,0.387958824634552,0.03247516602277756,0.3555045425891876,0.01020931638777256,0.09787548333406448,18.07290267944336,9.45771128441876e-05,0.5776481069958808,6107.694447678216,9.45835136950667e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,9.582762256402192e-16,False,False,,,,,,,,,,
1,IRMv1,1.0,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.5521814823150635,0.013683730736374855,0.6008768081665039,0.0999937653541565,0.504781186580658,0.016617892310023308,0.07851500809192657,11.648022651672363,0.0001831137464330992,0.8776825237456232,4793.1001404435,0.00018312515759934093,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.4551805848023446e-15,1.7802745308946314e-15,False,False,,,,,,,,,,
1,IRMv1,1.0,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.43936437368392944,0.020342085510492325,0.6371725797653198,0.11544924974441528,0.6155948042869568,0.037146687507629395,0.05908814072608948,6.480855941772461,0.00044118724909514577,1.7859109331007752,4047.9658846976977,0.0004412136558499752,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.039708209259078e-16,8.434424768354048e-16,False,False,,,,,,,,,,
1,IRMv1,1.0,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.3839423656463623,0.01348007470369339,0.39990630745887756,0.07318570464849472,0.39300966262817383,0.07380403578281403,0.07293007522821426,5.883284091949463,0.0006772545326196005,2.7039765530266164,3992.5558601545495,0.0006772953841948148,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.868949948455004e-16,2.6158293497606283e-15,False,False,,,,,,,,,,
1,V-REx,0.001,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755629777908325,4.834878200199455e-05,0.27553823590278625,0.0023650783114135265,0.2755392789840698,0.009632112458348274,0.08669965714216232,16.68449592590332,8.316171919452704e-05,0.5376034959747908,6464.554859878019,8.316355818692393e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.008044112192562e-16,4.1296823252025825e-16,False,False,,,,,,,,,,
1,V-REx,0.001,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454814076423645,0.00018346639990340918,0.38784658908843994,0.005082410294562578,0.38784798979759216,0.010207797400653362,0.09804186224937439,18.09903907775879,9.459356626088477e-05,0.5776068350377678,6106.195779158535,9.45971041446818e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.4085006953271079e-15,5.749971106966624e-16,False,False,,,,,,,,,,
1,V-REx,0.001,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.5518190860748291,0.0010217318776994944,0.5911698937416077,0.015833377838134766,0.5911686420440674,0.016497518867254257,0.08021268248558044,12.00767993927002,0.00018235192770401935,0.8746022733986363,4796.232671684329,0.0001823617951512543,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.6531798465024773e-16,2.1446218212263614e-15,False,False,,,,,,,,,,
1,V-REx,0.001,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.4389934539794922,0.004521179478615522,0.6329382061958313,0.04936596006155014,0.6329366564750671,0.0367073118686676,0.0612642876803875,6.76131010055542,0.0004375108621972994,1.773954087860883,4054.651532425046,0.0004375293063507839,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.613209277054199e-16,8.503182118837927e-16,False,False,,,,,,,,,,
1,V-REx,0.001,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.38601458072662354,0.013177916407585144,0.4683801829814911,0.10875146836042404,0.4684385061264038,0.07335299253463745,0.07639732211828232,6.183598518371582,0.0006680767884929918,2.6592170143185068,3980.406234913522,0.0006681168141464392,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.9885266810396825e-16,1.81593086900638e-15,True,False,,,,,,,,,,
1,V-REx,0.01,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755629777908325,4.834878200199455e-05,0.27553823590278625,0.002365078078582883,0.2755487561225891,0.009632114320993423,0.08669868856668472,16.684497833251953,8.315952205382318e-05,0.5376035241722228,6464.72599763465,8.316356159700583e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,4.0053625772237316e-16,8.25936421823746e-16,False,False,,,,,,,,,,
1,V-REx,0.01,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454811096191406,0.00018345186254009604,0.3878442943096161,0.005082188174128532,0.38785800337791443,0.010207712650299072,0.09804236143827438,18.0991268157959,9.45948027728122e-05,0.5776047240911717,6106.093645317933,9.45967043680494e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.7606333097677895e-16,3.8333282735825194e-16,False,False,,,,,,,,,,
1,V-REx,0.01,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.5518168210983276,0.0010217813542112708,0.5909860134124756,0.015830473974347115,0.5909737348556519,0.01649688556790352,0.0802021399140358,12.007895469665527,0.0001823320505129117,0.874561846231973,4796.533817130749,0.00018235788415591796,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.479887293348125e-16,1.0723488099266237e-15,False,False,,,,,,,,,,
1,V-REx,0.01,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.4389938712120056,0.004521824419498444,0.6326940655708313,0.0493173748254776,0.6326775550842285,0.03670666739344597,0.0612911619246006,6.765183925628662,0.0004374749421173308,1.773620607343789,4054.22216586774,0.0004374965838382416,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.091022965014911e-16,2.3386227406116414e-15,False,False,,,,,,,,,,
1,V-REx,0.01,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.3859952390193939,0.013172267936170101,0.46793505549430847,0.1087234765291214,0.46851861476898193,0.07334936410188675,0.07636477798223495,6.181702613830566,0.0006682024958772783,2.660026224622047,3980.8684358919036,0.0006682401649992574,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.1963371309522829e-15,6.982860797164357e-16,False,False,,,,,,,,,,
1,V-REx,0.1,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755631566047668,4.834919673157856e-05,0.2755380868911743,0.0023650869261473417,0.27564364671707153,0.009632125496864319,0.08670221269130707,16.68470001220703,8.316034312269634e-05,0.5376038707314416,6464.666336672645,8.316361119868619e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,8.010720376571387e-16,8.259358899931501e-16,False,False,,,,,,,,,,
1,V-REx,0.1,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454772353172302,0.00018331303726881742,0.38780999183654785,0.00508001958951354,0.38794752955436707,0.01020687073469162,0.09806273877620697,18.100692749023438,9.45864757923966e-05,0.5775834225517038,6106.405992114713,9.459265169674743e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.056425244776413e-15,5.750207421564943e-16,False,False,,,,,,,,,,
1,V-REx,0.1,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.5518226027488708,0.0010206118458881974,0.5906585454940796,0.015841219574213028,0.5905359983444214,0.01649032160639763,0.08020059019327164,12.01439094543457,0.00018228023017739927,0.8742970703137681,4796.444844637745,0.00018229087795671974,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.8273005272835088e-16,2.5029844439268252e-15,False,False,,,,,,,,,,
1,V-REx,0.1,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.4390292763710022,0.00451771542429924,0.6328325271606445,0.04929214343428612,0.6326841711997986,0.036683205515146255,0.061271168291568756,6.766189098358154,0.0004373007051218898,1.773185889049893,4054.8434253167943,0.0004373213663612577,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.5233658496078323e-16,6.380361983883312e-16,False,False,,,,,,,,,,
1,V-REx,0.1,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.38583338260650635,0.01309253927320242,0.4650898873806,0.10818357765674591,0.4708818197250366,0.07313412427902222,0.0761081799864769,6.166572570800781,0.0006685717345479322,2.663507441908421,3983.876829177356,0.0006686057302762162,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.978415122556785e-16,2.0933250762034043e-15,False,False,,,,,,,,,,
1,V-REx,1.0,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755638122558594,4.8353340389439836e-05,0.2755375802516937,0.002365139313042164,0.2766004502773285,0.009632298722863197,0.08669742196798325,16.684898376464844,8.315973521145615e-05,0.537609778737172,6464.784638505083,8.316450336418348e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.007975829855273e-16,0.0,False,False,,,,,,,,,,
1,V-REx,1.0,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454500555992126,0.00018222357903141528,0.3871067762374878,0.005057147238403559,0.3884955644607544,0.010200558230280876,0.09822990745306015,18.116437911987305,9.455742227851661e-05,0.5774331005794382,6106.692490819208,9.456346676711496e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.7612521452371582e-16,1.3420697970922064e-15,False,False,,,,,,,,,,
1,V-REx,1.0,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.5518218278884888,0.001015114365145564,0.5907469391822815,0.015860600396990776,0.5897544622421265,0.01648450642824173,0.0803188681602478,12.010643005371094,0.0001822765335264381,0.8746249152403475,4798.340731630648,0.00018228588652191596,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,4.766657808267813e-16,False,False,,,,,,,,,,
1,V-REx,1.0,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.4389744997024536,0.004473155830055475,0.6313675045967102,0.048975128680467606,0.6313601136207581,0.036620840430259705,0.06165589764714241,6.803828239440918,0.0004375147279423639,1.7777861666729986,4063.3744492075607,0.00043754022504965013,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.613019291460323e-16,4.2489993879566693e-16,False,False,,,,,,,,,,
1,V-REx,1.0,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.3844929337501526,0.012438004836440086,0.4253444969654083,0.1043579950928688,0.483872652053833,0.07123658806085587,0.07466033846139908,6.098269462585449,0.0006669136484526258,2.6642783662757665,3994.937534203161,0.0006669636954073653,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.993133713927354e-16,1.6777190397816184e-15,False,False,,,,,,,,,,
1,UNPRECONDITIONED_GRAD_ALIGN,0.001,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755630970001221,0.009632039815187454,0.2755378782749176,0.01924089342355728,0.27554085850715637,0.009632037952542305,0.08670048415660858,16.684669494628906,8.31543826860297e-05,0.537600222530113,6465.085845925379,8.316301241941893e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.201616708144308e-15,4.129707492194534e-16,False,False,0.009632037952542305,0.08670048415660858,0.09814294427633286,8.31543826860297e-05,0.537600222530113,6465.085845925379,8.316301241941893e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.001,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454813480377197,0.010207218118011951,0.38784387707710266,0.030257495120167732,0.38784685730934143,0.0102072199806571,0.09805210679769516,18.10052490234375,9.459152056764708e-05,0.5775805012107931,6106.049440211045,9.459256625873414e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.760710331603522e-16,5.750234323710905e-16,False,False,0.0102072199806571,0.09805210679769516,0.10103078931570053,9.459152056764708e-05,0.5775805012107931,6106.049440211045,9.459256625873414e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.001,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.5518201589584351,0.016498390585184097,0.5909015536308289,0.08478216826915741,0.5908892154693604,0.016498394310474396,0.08020484447479248,12.00758171081543,0.00018235577120875158,0.8746248655040174,4796.255471963053,0.00018236539479403292,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.479661606613986e-16,7.148571391737793e-16,False,False,0.016498394310474396,0.08020484447479248,0.1284460723400116,0.00018235577120875158,0.8746248655040174,4796.255471963053,0.00018236539479403292,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.001,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.43899285793304443,0.03670140728354454,0.632877767086029,0.1893572360277176,0.6328426003456116,0.03670140728354454,0.06129661574959755,6.764700412750244,0.00043748913202181633,1.7739084066326145,4054.7485109736504,0.0004375057046612104,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,9.13634397523286e-16,2.1258954686820552e-16,False,False,0.03670140728354454,0.06129661574959755,0.19157610833644867,0.00043748913202181633,1.7739084066326145,4054.7485109736504,0.0004375057046612104,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.001,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.38600724935531616,0.07331822067499161,0.46818026900291443,0.34739458560943604,0.46810775995254517,0.07331822067499161,0.07637719810009003,6.182744026184082,0.0006680818961028812,2.6597691175329805,3981.202204472533,0.000668122275930011,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.976988151053523e-16,6.98395878326527e-16,True,False,0.07331822067499161,0.07637719810009003,0.27077338099479675,0.0006680818961028812,2.6597691175329805,3981.202204472533,0.000668122275930011,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.01,2,0.125,0.7475000023841858,0.7174999713897705,0.7324999868869781,0.7174999713897705,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755630970001221,0.009631446562707424,0.27553629875183105,0.019228655844926834,0.2755662202835083,0.009631444700062275,0.08670299500226974,16.685028076171875,8.315639640873705e-05,0.5375763954988423,6464.642754076346,8.315912768344145e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.008364205261159e-16,1.4454617251044548e-15,False,False,0.009631444700062275,0.08670299500226974,0.0981399267911911,8.315639640873705e-05,0.5375763954988423,6464.642754076346,8.315912768344145e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.01,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454811096191406,0.010201881639659405,0.3877286911010742,0.030205735936760902,0.3877590298652649,0.010201883502304554,0.09816676378250122,18.114463806152344,9.454918116958403e-05,0.5773577958183528,6106.428301931034,9.455365121365252e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,7.669952150078038e-16,False,False,0.010201883502304554,0.09816676378250122,0.10100437700748444,9.454918116958403e-05,0.5773577958183528,6106.428301931034,9.455365121365252e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.01,8,0.5,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.551835298538208,0.016486138105392456,0.5909848809242249,0.08515401929616928,0.5908656716346741,0.016486139968037605,0.07991351932287216,11.979700088500977,0.0001822884617351009,0.8743282129285889,4796.399095183274,0.00018229798432774702,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.308917180574389e-16,9.534813300309677e-16,False,False,0.016486139968037605,0.07991351932287216,0.1283983588218689,0.0001822884617351009,0.8743282129285889,4796.399095183274,0.00018229798432774702,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.01,12,0.75,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.4389474391937256,0.03668351471424103,0.6321777105331421,0.18911856412887573,0.6318243741989136,0.03668350726366043,0.061219677329063416,6.755847454071045,0.00043744135512251484,1.7741775449115105,4055.806622157647,0.0004374714556263026,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.091372831306808e-16,2.1259307923700792e-16,False,False,0.03668350726366043,0.061219677329063416,0.19152939319610596,0.00043744135512251484,1.7741775449115105,4055.806622157647,0.0004374714556263026,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.01,16,1.0,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.38594138622283936,0.07305693626403809,0.46876096725463867,0.3461278975009918,0.46802327036857605,0.07305692881345749,0.07623500376939774,6.178441524505615,0.0006666451203043401,2.6529576425880443,3979.5650816087923,0.0006666765802285889,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.9985715850109812e-16,1.3999620917528924e-16,False,False,0.07305692881345749,0.07623500376939774,0.27029046416282654,0.0006666451203043401,2.6529576425880443,3979.5650816087923,0.0006666765802285889,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.1,2,0.125,0.7475000023841858,0.7200000286102295,0.7337500154972076,0.7200000286102295,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6755608320236206,0.009620142169296741,0.27547574043273926,0.01898796483874321,0.2757766544818878,0.009620141237974167,0.08681302517652512,16.69131088256836,8.308195728114098e-05,0.537106455364,6464.778550491846,8.308240399720571e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,4.0092751459200794e-16,8.267013842179696e-16,False,False,0.009620141237974167,0.08681302517652512,0.09808231890201569,8.308195728114098e-05,0.537106455364,6464.778550491846,8.308240399720571e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
1,UNPRECONDITIONED_GRAD_ALIGN,0.1,4,0.25,0.9049999713897705,0.7950000166893005,0.8499999940395355,0.7950000166893005,POSTHOC_NOT_EVALUATED_DURING_SELECTION,0.6454935669898987,0.010166267864406109,0.38710081577301025,0.029944032430648804,0.3874160051345825,0.010166268795728683,0.09896478056907654,18.223379135131836,9.428603673382876e-05,0.5759177682809962,6108.197865043609,9.428865685496319e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.7663854196251294e-16,1.3456304844785744e-15,False,False,0.010166268795728683,0.09896478056907654,0.10082791745662689,9.428603673382876e-05,0.5759177682809962,6108.197865043609,9.428865685496319e-05,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
