B_R_norm,C_O_operator_norm,C_operator_norm,E_norm,H_R_norm,K_operator_norm,PiO_norm,g_norm,information_floor,lambda,method,pi_operator_norm,pi_reconstruction_relative_error,rank_C_O,rank_K,reconstructed_pi_operator_norm,seed,setting,source_factorization_residual,total_B_relative_error,total_H_relative_error,total_regret
84.82289149646817,0.7141683045668836,74.58037463067537,10.096257386562222,28.74767090621854,0.08894325847662032,2.22166296940987,0.025249662566838537,22.696148012363373,0.1,VREX,7544.183188765216,7.235389151827779e-11,1,27,7544.18318887088,1,mechanism_defined_hidden,1.1166421512770904e-09,2.4904659998942987e-12,6.657305613682411e-12,72.9177045860485
84.80381154372176,8.679698362800145e-13,4.4408920985006255e-11,12.191180880695178,28.747670906307913,1.0000000000178997,3.884071928251001,15.966132070668117,7.565382670787798,0.0,L2,7544.034510792161,8.584369729394657e-11,0,27,7544.034510860987,1,mechanism_defined_exposed,2.663206088762282e-09,2.1908974396734554e-12,6.669106043350667e-12,81.18997926738808
73.23677030478633,6.458322729400236e-14,1.9229626863835637e-11,12.26396706743932,28.747670906259007,1.0000000000154463,3.9906283459333602,13.770600833291486,7.565382670787798,0.001,L2,4440.78813515777,7.981012896581288e-11,0,27,4440.788135051742,1,mechanism_defined_exposed,2.030493872677232e-09,2.5398299720679094e-12,5.383818372372279e-12,82.22673975080099
43.03502565300605,2.529311649131082e-13,1.9229626863835637e-11,12.55945403447523,28.74767090630745,1.0000000000154117,4.386842160514862,8.013411599479882,7.565382670787798,0.01,L2,674.7110822548832,2.696243163842477e-11,0,27,674.7110822522974,1,mechanism_defined_exposed,4.3921838159923623e-10,4.473789627004858e-12,7.238515553060098e-12,86.52457895970893
22.994682246051312,5.430333343731159e-13,5.564702806501315e-12,12.731959093558704,28.74767090630288,1.0000000000066553,4.654806556749058,4.117711793481905,7.565382670787798,0.1,L2,42.610584362240324,1.402331944017214e-11,0,27,42.61058436220494,1,mechanism_defined_exposed,2.531295602036816e-10,9.5378082943335e-12,7.956615262116033e-12,90.02941232924239
84.80816689520184,412.72030847903187,18423.269283691297,12.190254692368654,28.747670906220403,1301.1121344681676,3.8827700575876056,0.8452743677657489,7.565382670787798,0.001,IRMV1,7544.547696150312,1.168087403302888e-10,2,27,7544.547696094316,1,mechanism_defined_exposed,4.636685376778007e-09,2.477946953278432e-12,4.2766891945057734e-11,81.18231524844612
84.85236235801183,410.2596635763342,18434.37911844175,12.18485334436904,28.74767090626136,1299.6478965646709,3.8712130676054843,0.70000627325507,7.565382670787798,0.01,IRMV1,7550.181856626105,8.520863433742838e-11,2,27,7550.181856101155,1,mechanism_defined_exposed,3.6085269083825185e-09,4.149771020780265e-12,3.098496130459256e-10,81.14367761017733
85.33050901272293,389.0355840435766,18582.475158433077,12.178935966355754,28.747670906347153,1290.828771726659,3.840031477004191,0.5526412893047835,7.565382670787798,0.1,IRMV1,7661.20136524829,1.981955309311918e-10,2,27,7661.201365034159,1,mechanism_defined_exposed,1.0715154738138165e-08,3.8644055244836805e-12,8.102027302379859e-10,81.06233562879929
84.80400397615881,0.7188775452929522,74.66769725501995,12.191033981861969,28.747670906261632,0.08928756317007584,3.8836951472634693,0.025416159349030715,7.565382670787798,0.001,VREX,7544.030515923474,7.228455484970026e-11,1,27,7544.030515923965,1,mechanism_defined_exposed,1.7072240586941154e-09,2.0607431842139965e-12,5.205115501628855e-12,81.18841489845823
84.80573437030968,0.7184457253233205,74.6597076884154,12.189715190175894,28.747670906263227,0.08925601386102959,3.8803121175719197,0.02540089220863881,7.565382670787798,0.01,VREX,7543.9995897035515,7.565329806566794e-11,1,27,7543.999589513178,1,mechanism_defined_exposed,1.6613388687546857e-09,2.350083815952553e-12,8.22528362491311e-12,81.17436249406676
84.82289149646817,0.7141683045668836,74.58037463067537,12.176847179043675,28.74767090621854,0.08894325847662032,3.847260695086304,0.025249662566838537,7.565382670787798,0.1,VREX,7544.183188765216,7.235389151827779e-11,1,27,7544.18318887088,1,mechanism_defined_exposed,1.9114762632314125e-09,2.4904659998942987e-12,6.657305613682411e-12,81.03645307087208
84.80381154372176,7.060991582162918e-13,4.4408920985006255e-11,10.642151179158791,28.747670906307913,1.0000000000178997,4.027953919289489,15.966132070668117,0.0,0.0,L2,7544.034510792161,8.584369729394657e-11,0,27,7544.034510860987,1,irrelevant_source_diversity,1.8763403755126496e-09,2.1908974396734554e-12,6.669106043350667e-12,53.383839225461976
73.23677030478633,6.06291466657113e-14,1.9229626863835637e-11,10.636504340378083,28.747670906259007,1.0000000000154463,3.9539609357953918,13.770600833291486,0.0,0.001,L2,4440.78813515777,7.981012896581288e-11,0,27,4440.788135051742,1,irrelevant_source_diversity,1.905897584961936e-09,2.5398299720679094e-12,5.383818372372279e-12,53.883126523870835
43.03502565300605,3.607551523155216e-13,1.9229626863835637e-11,10.730928187880997,28.74767090630745,1.0000000000154117,3.9551913150813642,8.013411599479882,0.0,0.01,L2,674.7110822548832,2.696243163842477e-11,0,27,674.7110822522974,1,irrelevant_source_diversity,2.6968666091080225e-10,4.473789627004858e-12,7.238515553060098e-12,56.12823118854843
22.994682246051312,3.736695000738457e-13,5.564702806501315e-12,10.821670394709443,28.74767090630288,1.0000000000066553,4.077896554466598,4.117711793481905,0.0,0.1,L2,42.610584362240324,1.402331944017214e-11,0,27,42.61058436220494,1,irrelevant_source_diversity,1.7273001418605854e-10,9.5378082943335e-12,7.956615262116033e-12,58.87379614901081
84.80816689520184,737.8006668471484,18423.269283691297,10.641673555916853,28.747670906220403,1301.1121344681676,4.0274659918105185,0.8452743677657489,0.0,0.001,IRMV1,7544.547696150312,1.168087403302888e-10,3,27,7544.547696094316,1,irrelevant_source_diversity,2.9462423139750347e-09,2.477946953278432e-12,4.2766891945057734e-11,53.3810609374663
84.85236235801183,735.9582684640056,18434.37911844175,10.639377802823045,28.74767090626136,1299.6478965646709,4.024009088404448,0.70000627325507,0.0,0.01,IRMV1,7550.181856626105,8.520863433742838e-11,3,27,7550.181856101155,1,irrelevant_source_diversity,2.4290616824947092e-09,4.149771020780265e-12,3.098496130459256e-10,53.371126959415385
85.33050901272293,723.0034190037818,18582.475158433077,10.662256391651727,28.747670906347153,1290.828771726659,4.078217860053766,0.5526412893047835,0.0,0.1,IRMV1,7661.20136524829,1.981955309311918e-10,3,27,7661.201365034159,1,irrelevant_source_diversity,1.5628390199316284e-08,3.8644055244836805e-12,8.102027302379859e-10,53.45570795891817
84.80400397615881,0.7188934077071664,74.66769725501995,10.642088985036732,28.747670906261632,0.08928756317007584,4.027830248070448,0.025416159349030715,0.0,0.001,VREX,7544.030515923474,7.228455484970026e-11,2,27,7544.030515923965,1,irrelevant_source_diversity,1.8414145696017932e-09,2.0607431842139965e-12,5.205115501628855e-12,53.38325650697469
84.80573437030968,0.7184615572296555,74.6597076884154,10.64153143657039,28.747670906263227,0.08925601386102959,4.026722425056134,0.02540089220863881,0.0,0.01,VREX,7543.9995897035515,7.565329806566794e-11,2,27,7543.999589513178,1,irrelevant_source_diversity,1.2778502910555488e-09,2.350083815952553e-12,8.22528362491311e-12,53.37802247058969
84.82289149646817,0.714183836755254,74.58037463067537,10.636168537574365,28.74767090621854,0.08894325847662032,4.016149187171919,0.025249662566838537,0.0,0.1,VREX,7544.183188765216,7.235389151827779e-11,2,27,7544.18318887088,1,irrelevant_source_diversity,2.4324824352118493e-09,2.4904659998942987e-12,6.657305613682411e-12,53.326694520597115
83.42621025334121,1.0071252691832316e-13,1.570092458683775e-11,9.587421616196474,19.611490932140317,1.000000000014971,2.434868073222572,16.627606631423784,0.0,0.0,L2,12535.056636561974,7.036102097117081e-11,0,24,12535.056636537485,2,declared_source_target_coupled_correlation,1.8491527755769107e-09,2.006346880654761e-12,8.9154652844824e-12,45.95932662335571
66.94524284663277,3.226112278480762e-11,4.3000645344437934e-11,9.613157816765522,19.611490932093588,1.0000000000154763,2.467620934556886,13.317155161361406,0.0,0.001,L2,5765.4660312314745,5.375851155834601e-11,0,24,5765.466031256086,2,declared_source_target_coupled_correlation,9.274474418438392e-10,2.1587741554407846e-12,6.554374983696572e-12,46.358705126277535
36.61206317497685,5.225033591283911e-12,2.254910261093374e-11,9.6879840403006,19.61149093209397,1.000000000008047,2.53344098663005,7.1901131282590605,0.0,0.01,L2,649.1096100586387,3.712985682983695e-11,0,24,649.1096100595062,2,declared_source_target_coupled_correlation,2.8096416799816036e-10,4.574089969522204e-12,6.702946647108794e-12,47.93450166310625
21.450770762783897,1.9498496839865994e-13,7.97218214573518e-12,9.426392928826287,19.611490932049804,1.0000000000066571,2.2358197333024767,4.060224458413695,0.0,0.1,L2,42.40864004299167,1.0792804668459384e-11,0,24,42.40864004297611,2,declared_source_target_coupled_correlation,5.6115537931753566e-11,8.730135874641482e-12,9.615333004953408e-12,47.12097064174023
83.43311230905198,240.20940350986686,16704.829110037397,9.58709849229922,19.611490932138118,909.8014650324498,2.434401473392918,0.862085235509126,0.0,0.001,IRMV1,12536.294151258246,7.507856341286754e-11,2,24,12536.294151012778,2,declared_source_target_coupled_correlation,3.218498393596795e-09,2.340599109622737e-12,3.282392927253601e-11,45.95878959328417
83.50268656275814,238.97089902895056,16724.124768830065,9.586271851641234,19.611490932138953,908.5515414262735,2.431529378581433,0.680313129778149,0.0,0.01,IRMV1,12549.754830667043,1.0145000866778981e-10,2,24,12549.754830793436,2,declared_source_target_coupled_correlation,4.189362462520628e-09,2.9656590880372166e-12,2.1266180732529868e-10,45.967241322494715
84.26720788759668,228.93208574223152,16972.414331357977,9.633505783668934,19.611490932135016,901.78856997647,2.5679409536543467,0.5073841443032661,0.0,0.1,IRMV1,12812.228569583229,1.4471285030823644e-10,2,24,12812.228569807241,2,declared_source_target_coupled_correlation,4.435549432998845e-09,2.9617223676679868e-12,5.53806050186556e-10,46.23360989593244
83.42667200757384,0.697151769260407,50.491598630104356,9.587321178444485,19.611490932137325,0.09970057449876955,2.4345578032164186,0.02464803718805005,0.0,0.001,VREX,12535.102814751506,6.41801670707819e-11,1,24,12535.102814768017,2,declared_source_target_coupled_correlation,1.1632907196876083e-09,1.928793645209067e-12,7.933762159673904e-12,45.95848461963172
83.43082372207671,0.6965412009656468,50.47930234091931,9.586423208134347,19.611490932137414,0.0996477468350682,2.431785988606029,0.024626450346354863,0.0,0.01,VREX,12535.538006072878,6.93355913870728e-11,1,24,12535.538006091028,2,declared_source_target_coupled_correlation,1.5453175236636809e-09,1.9689664013781546e-12,7.663844035537754e-12,45.95092976284298
83.47194250965684,0.6905124354101995,50.35736214214205,9.578016323111273,19.611490932139876,0.0991251502627152,2.4060617734209764,0.024413301283811504,0.0,0.1,VREX,12541.807750010807,1.0244272139638407e-10,1,24,12541.807749842916,2,declared_source_target_coupled_correlation,1.5780786641560174e-09,2.6401195555324033e-12,9.83584969118498e-12,45.8776124979669
83.42621025334121,1.0071252691832318e-13,1.570092458683775e-11,9.587421616196474,19.611490932140317,1.000000000014971,2.434868073222572,16.627606631423784,19.952890542207303,0.0,L2,12535.056636561974,7.036102097117081e-11,0,24,12535.056636537485,2,mechanism_defined_hidden,1.8491527755769107e-09,2.006346880654761e-12,8.9154652844824e-12,65.02091561836207
66.94524284663277,3.226112278480762e-11,4.3000645344437934e-11,9.613157816765522,19.611490932093588,1.0000000000154763,2.467620934556886,13.317155161361406,19.952890542207303,0.001,L2,5765.4660312314745,5.375851155834601e-11,0,24,5765.466031256086,2,mechanism_defined_hidden,9.274474418438392e-10,2.1587741554407846e-12,6.554374983696572e-12,65.46345917380651
36.61206317497685,5.2250335912839115e-12,2.254910261093374e-11,9.6879840403006,19.61149093209397,1.000000000008047,2.53344098663005,7.1901131282590605,19.952890542207303,0.01,L2,649.1096100586387,3.712985682983695e-11,0,24,649.1096100595062,2,mechanism_defined_hidden,2.8096416799816036e-10,4.574089969522204e-12,6.702946647108794e-12,67.22565814590068
21.450770762783897,1.9498496839865994e-13,7.97218214573518e-12,9.426392928826287,19.611490932049804,1.0000000000066571,2.2358197333024767,4.060224458413695,19.952890542207303,0.1,L2,42.40864004299167,1.0792804668459384e-11,0,24,42.40864004297611,2,mechanism_defined_hidden,5.6115537931753566e-11,8.730135874641482e-12,9.615333004953408e-12,67.01949361850916
83.43311230905198,240.20940350986686,16704.829110037397,9.58709849229922,19.611490932138118,909.8014650324498,2.434401473392918,0.862085235509126,19.952890542207303,0.001,IRMV1,12536.294151258246,7.507856341286754e-11,2,24,12536.294151012778,2,mechanism_defined_hidden,3.218498393596795e-09,2.340599109622737e-12,3.282392927253601e-11,65.02102905476525
83.50268656275814,238.9708990289505,16724.124768830065,9.586271851641234,19.611490932138953,908.5515414262735,2.4315293785814336,0.680313129778149,19.952890542207303,0.01,IRMV1,12549.754830667043,1.0145000866778981e-10,2,24,12549.754830793436,2,mechanism_defined_hidden,4.189362462520628e-09,2.9656590880372166e-12,2.1266180732529868e-10,65.03500259383809
84.26720788759668,228.93208574223152,16972.414331357977,9.633505783668934,19.611490932135016,901.78856997647,2.5679409536543463,0.5073841443032661,19.952890542207303,0.1,IRMV1,12812.228569583229,1.4471285030823644e-10,2,24,12812.228569807241,2,mechanism_defined_hidden,4.435549432998845e-09,2.9617223676679868e-12,5.53806050186556e-10,65.33669169796784
83.42667200757384,0.697151769260407,50.491598630104356,9.587321178444485,19.611490932137325,0.09970057449876955,2.4345578032164186,0.02464803718805005,19.952890542207303,0.001,VREX,12535.102814751506,6.41801670707819e-11,1,24,12535.102814768017,2,mechanism_defined_hidden,1.1632907196876083e-09,1.928793645209067e-12,7.933762159673904e-12,65.02028928525242
83.43082372207671,0.6965412009656468,50.47930234091931,9.586423208134347,19.611490932137414,0.0996477468350682,2.431785988606029,0.024626450346354863,19.952890542207303,0.01,VREX,12535.538006072878,6.93355913870728e-11,1,24,12535.538006091028,2,mechanism_defined_hidden,1.5453175236636809e-09,1.9689664013781546e-12,7.663844035537754e-12,65.01466929091751
83.47194250965684,0.6905124354101995,50.35736214214205,9.578016323111273,19.611490932139876,0.0991251502627152,2.4060617734209764,0.024413301283811504,19.952890542207303,0.1,VREX,12541.807750010807,1.0244272139638407e-10,1,24,12541.807749842916,2,mechanism_defined_hidden,1.5780786641560174e-09,2.6401195555324033e-12,9.83584969118498e-12,64.96010775804565
83.42621025334121,1.4053190766587603e-13,1.570092458683775e-11,11.685811093581338,19.611490932140317,1.000000000014971,4.217315212548833,16.627606631423784,6.650963514069111,0.0,L2,12535.056636561974,7.036102097117081e-11,0,24,12535.056636537485,2,mechanism_defined_exposed,3.1954134907299078e-09,2.006346880654761e-12,8.9154652844824e-12,74.14847017681598
66.94524284663277,5.569099903081709e-11,4.3000645344437934e-11,11.734864779118283,19.611490932093588,1.0000000000154763,4.274044832473123,13.317155161361406,6.650963514069111,0.001,L2,5765.4660312314745,5.375851155834601e-11,0,24,5765.466031256086,2,mechanism_defined_exposed,1.5880309249851538e-09,2.1587741554407846e-12,6.554374983696572e-12,74.85295827308676
36.61206317497685,8.72875236200327e-12,2.254910261093374e-11,11.871170315113103,19.61149093209397,1.000000000008047,4.388048506820671,7.1901131282590605,6.650963514069111,0.01,L2,649.1096100586387,3.712985682983695e-11,0,24,649.1096100595062,2,mechanism_defined_exposed,4.843844339271689e-10,4.574089969522204e-12,6.702946647108794e-12,77.3473945499044
21.450770762783897,3.3769160574746664e-13,7.97218214573518e-12,11.380024124074797,19.611490932049804,1.0000000000066571,3.872553374644987,4.060224458413695,6.650963514069111,0.1,L2,42.40864004299167,1.0792804668459384e-11,0,24,42.40864004297611,2,mechanism_defined_exposed,9.599757527704946e-11,8.730135874641482e-12,9.615333004953408e-12,73.53729437197468
83.43311230905198,414.60219532832804,16704.829110037397,11.685173293506685,19.611490932138118,909.8014650324498,4.216478278973816,0.862085235509126,6.650963514069111,0.001,IRMV1,12536.294151258246,7.507856341286754e-11,2,24,12536.294151012778,2,mechanism_defined_exposed,5.5584649267621625e-09,2.340599109622737e-12,3.282392927253601e-11,74.14464708074597
83.50268656275814,412.46291926025896,16724.124768830065,11.682292755849483,19.611490932138953,908.5515414262735,4.20893411169589,0.680313129778149,6.650963514069111,0.01,IRMV1,12549.754830667043,1.0145000866778981e-10,2,24,12549.754830793436,2,mechanism_defined_exposed,7.235712002856315e-09,2.9656590880372166e-12,2.1266180732529868e-10,74.13755940121439
84.26720788759668,395.1335903307777,16972.414331357977,11.705221183172522,19.611490932135016,901.78856997647,4.218967311379447,0.5073841443032661,6.650963514069111,0.1,IRMV1,12812.228569583229,1.4471285030823644e-10,2,24,12812.228569807241,2,mechanism_defined_exposed,7.283048250745674e-09,2.9617223676679868e-12,5.53806050186556e-10,74.34536834638341
83.42667200757384,0.697151769260407,50.491598630104356,11.685581569861531,19.611490932137325,0.09970057449876955,4.2167776056538555,0.02464803718805005,6.650963514069111,0.001,VREX,12535.102814751506,6.41801670707819e-11,1,24,12535.102814768017,2,mechanism_defined_exposed,2.0147696317964492e-09,1.928793645209067e-12,7.933762159673904e-12,74.14614579421165
83.43082372207671,0.6965412009656468,50.47930234091931,11.683523603860982,19.611490932137414,0.0996477468350682,4.2119565824420695,0.024626450346354863,6.650963514069111,0.01,VREX,12535.538006072878,6.93355913870728e-11,1,24,12535.538006091028,2,mechanism_defined_exposed,2.6706913115884757e-09,1.9689664013781546e-12,7.663844035537754e-12,74.12528279398032
83.47194250965684,0.6905124354101995,50.35736214214205,11.663690452571535,19.611490932139876,0.0991251502627152,4.165435899089628,0.024413301283811504,6.650963514069111,0.1,VREX,12541.807750010807,1.0244272139638407e-10,1,24,12541.807749842916,2,mechanism_defined_exposed,2.692904502789366e-09,2.6401195555324033e-12,9.83584969118498e-12,73.92209704183794
83.42621025334121,1.1590289927936678e-13,1.570092458683775e-11,10.153828702955906,19.611490932140317,1.000000000014971,4.136443716075248,16.627606631423784,0.0,0.0,L2,12535.056636561974,7.036102097117081e-11,0,24,12535.056636537485,2,irrelevant_source_diversity,2.4800711498051494e-09,2.006346880654761e-12,8.9154652844824e-12,46.92629880310783
66.94524284663277,3.4879343024065316e-11,4.3000645344437934e-11,10.140505293537004,19.611490932093588,1.0000000000154763,4.062781987121055,13.317155161361406,0.0,0.001,L2,5765.4660312314745,5.375851155834601e-11,0,24,5765.466031256086,2,irrelevant_source_diversity,9.717614386402273e-10,2.1587741554407846e-12,6.554374983696572e-12,47.3071905388994
36.61206317497685,7.47364980849629e-12,2.254910261093374e-11,10.1751827612955,19.61149093209397,1.000000000008047,4.011936277333306,7.1901131282590605,0.0,0.01,L2,649.1096100586387,3.712985682983695e-11,0,24,649.1096100595062,2,irrelevant_source_diversity,3.0272129916783864e-10,4.574089969522204e-12,6.702946647108794e-12,48.82214665040519
21.450770762783897,2.430218273410433e-13,7.97218214573518e-12,9.92894451952884,19.611490932049804,1.0000000000066571,3.8374399673584927,4.060224458413695,0.0,0.1,L2,42.40864004299167,1.0792804668459384e-11,0,24,42.40864004297611,2,irrelevant_source_diversity,6.028289351534515e-11,8.730135874641482e-12,9.615333004953408e-12,48.25894603317791
83.43311230905198,642.5662547276188,16704.829110037397,10.153473195275897,19.611490932138118,909.8014650324498,4.13604532854728,0.862085235509126,0.0,0.001,IRMV1,12536.294151258246,7.507856341286754e-11,3,24,12536.294151012778,2,irrelevant_source_diversity,3.963344164435973e-09,2.340599109622737e-12,3.282392927253601e-11,46.925325553307104
83.50268656275814,640.6190254479037,16724.124768830065,10.152339226119752,19.611490932138953,908.5515414262735,4.133487494543242,0.680313129778149,0.0,0.01,IRMV1,12549.754830667043,1.0145000866778981e-10,3,24,12549.754830793436,2,irrelevant_source_diversity,5.79768917428119e-09,2.9656590880372166e-12,2.1266180732529868e-10,46.93030956310947
84.26720788759668,627.6286608843628,16972.414331357977,10.194394361701223,19.611490932135016,901.78856997647,4.208986036964019,0.5073841443032661,0.0,0.1,IRMV1,12812.228569583229,1.4471285030823644e-10,3,24,12812.228569807241,2,irrelevant_source_diversity,1.3752622871385467e-08,2.9617223676679868e-12,5.53806050186556e-10,47.16513893907263
83.42667200757384,0.6972488716148795,50.491598630104356,10.153732466824437,19.611490932137325,0.09970057449876955,4.1362576474872155,0.02464803718805005,0.0,0.001,VREX,12535.102814751506,6.41801670707819e-11,2,24,12535.102814768017,2,irrelevant_source_diversity,1.5524736624266417e-09,1.928793645209067e-12,7.933762159673904e-12,46.9254397205996
83.43082372207671,0.6966385151210689,50.47930234091931,10.152871998604928,19.611490932137414,0.0996477468350682,4.134595867673133,0.024626450346354863,0.0,0.01,VREX,12535.538006072878,6.93355913870728e-11,2,24,12535.538006091028,2,irrelevant_source_diversity,2.0145214533245305e-09,1.9689664013781546e-12,7.663844035537754e-12,46.91773084485822
83.47194250965684,0.6906118560919354,50.35736214214205,10.144810136269387,19.611490932139876,0.0991251502627152,4.1192122150583375,0.024413301283811504,0.0,0.1,VREX,12541.807750010807,1.0244272139638407e-10,2,24,12541.807749842916,2,irrelevant_source_diversity,2.173728543074796e-09,2.6401195555324033e-12,9.83584969118498e-12,46.842844137499604
67.76179862170221,2.2140570865703394e-12,2.2887833992611185e-11,9.012442787932994,21.543893975628073,1.0000000000096305,2.877920096087313,13.481337251841671,0.0,0.0,L2,7747.243768756135,9.540913557188113e-11,0,24,7747.243768922248,3,declared_source_target_coupled_correlation,1.2554682618619587e-09,3.3863949061990746e-12,1.079663250387835e-11,40.612062502882715
58.52111834789381,3.003974230948219e-12,3.14018491736755e-11,9.036595255575984,21.543893975583856,1.0000000000101166,2.895121730338418,11.621912566679537,0.0,0.001,L2,4255.591826158451,1.1428567459060648e-10,0,24,4255.591826033411,3,declared_source_target_coupled_correlation,2.7756740118938015e-09,3.3655708548739132e-12,8.772553179149206e-12,40.85048140010502
35.83895819249431,9.628788149171602e-13,2.0014830212433604e-11,9.168428934501613,21.543893975581472,1.0000000000118903,3.0189870931614027,7.032583947097147,0.0,0.01,L2,610.3639189099619,3.562396176303723e-11,0,24,610.3639189092358,3,declared_source_target_coupled_correlation,2.887299837731552e-10,4.575878258991281e-12,8.727033624171174e-12,42.31045030059732
21.333689748378685,7.062960225905618e-13,2.3387854528976762e-11,9.216475406474416,21.543893975629505,1.0000000000087141,3.0718432676694953,4.035474288261835,0.0,0.1,L2,42.01507754397584,1.4843957119808288e-11,0,24,42.015077543981306,3,declared_source_target_coupled_correlation,1.4052511693538052e-10,9.2884702790086e-12,7.963349478371144e-12,43.505675095244
67.76628873934662,248.4712167806186,11896.97071711309,9.012060166140678,21.543893975623995,1065.9601096905867,2.877513089519491,1.0164148782434466,0.0,0.001,IRMV1,7747.762918231106,9.114432373674231e-11,2,24,7747.762918181268,3,declared_source_target_coupled_correlation,7.94761071554704e-10,2.6100903487643263e-12,3.246618211997497e-11,40.611109559396716
67.81229232015562,246.96929331793692,11906.251743140276,9.01112469576757,21.543893975670834,1064.3992804771062,2.8751288739333485,0.837707184766049,0.0,0.01,IRMV1,7753.910812354485,8.106875181227101e-11,2,24,7753.910812267263,3,declared_source_target_coupled_correlation,9.339375238805358e-10,3.926549264549662e-12,2.2064734139477194e-10,40.61835258923403
68.32817601725179,234.50587087182868,12037.443170870072,9.065516534095224,21.54389397563016,1054.966819734404,3.000647149128995,0.6597282785086458,0.0,0.1,IRMV1,7895.294289351827,1.6578989155539998e-10,2,24,7895.294289002907,3,declared_source_target_coupled_correlation,6.4091432434526635e-09,4.693300714598312e-12,5.476211998469726e-10,40.89421205654908
67.76213820622287,1.028162814877942,53.48063753738146,9.012270222464348,21.543893975677058,0.09673556208468476,2.8774859277213305,0.03635104493609881,0.0,0.001,VREX,7747.265331930802,7.908100227547267e-11,1,24,7747.265331811314,3,declared_source_target_coupled_correlation,1.941030579077558e-09,3.077599759029195e-12,8.352958554910373e-12,40.61064833617111
67.76519083365397,1.027096343226012,53.469847016268496,9.010726145192896,21.543893975584645,0.09665820978038055,2.873602326745415,0.03631333947773822,0.0,0.01,VREX,7747.470019883229,8.93676447418177e-11,1,24,7747.470019823825,3,declared_source_target_coupled_correlation,2.980382373232262e-09,2.591534505609791e-12,8.025206556882893e-12,40.597963703119596
67.79536274089182,1.0165922528880462,53.36315285053171,8.996145956595557,21.54389397567277,0.0958948069409034,2.8370674142733985,0.03594196376648386,0.0,0.1,VREX,7750.551184702313,7.295060764198034e-11,1,24,7750.551184778679,3,declared_source_target_coupled_correlation,9.46783277463572e-10,2.8419473800408598e-12,6.8498289519543046e-12,40.4752227117983
67.76179862170221,2.214057086570339e-12,2.2887833992611185e-11,9.012442787932994,21.543893975628073,1.0000000000096305,2.877920096087313,13.481337251841671,16.68049513761949,0.0,L2,7747.243768756135,9.540913557188113e-11,0,24,7747.243768922248,3,mechanism_defined_hidden,1.2554682618619587e-09,3.3863949061990746e-12,1.079663250387835e-11,56.08239966036837
58.52111834789381,3.0039742309482184e-12,3.14018491736755e-11,9.036595255575984,21.543893975583856,1.0000000000101166,2.8951217303384174,11.621912566679537,16.68049513761949,0.001,L2,4255.591826158451,1.1428567459060648e-10,0,24,4255.591826033411,3,mechanism_defined_hidden,2.7756740118938015e-09,3.3655708548739132e-12,8.772553179149206e-12,56.34029066572623
35.83895819249431,9.628788149171604e-13,2.0014830212433604e-11,9.168428934501613,21.543893975581472,1.0000000000118903,3.0189870931614027,7.032583947097147,16.68049513761949,0.01,L2,610.3639189099619,3.562396176303723e-11,0,24,610.3639189092358,3,mechanism_defined_hidden,2.887299837731552e-10,4.575878258991281e-12,8.727033624171174e-12,57.856554925767014
21.333689748378685,7.062960225905617e-13,2.3387854528976762e-11,9.216475406474416,21.543893975629505,1.0000000000087141,3.0718432676694953,4.035474288261835,16.68049513761949,0.1,L2,42.01507754397584,1.4843957119808288e-11,0,24,42.015077543981306,3,mechanism_defined_hidden,1.4052511693538052e-10,9.2884702790086e-12,7.963349478371144e-12,59.37357209838387
67.76628873934662,248.47121678061856,11896.97071711309,9.012060166140676,21.543893975623995,1065.9601096905867,2.877513089519491,1.0164148782434466,16.68049513761949,0.001,IRMV1,7747.762918231106,9.114432373674231e-11,2,24,7747.762918181268,3,mechanism_defined_hidden,7.94761071554704e-10,2.6100903487643263e-12,3.246618211997497e-11,56.08203445830603
67.81229232015562,246.96929331793694,11906.251743140276,9.01112469576757,21.543893975670834,1064.3992804771062,2.8751288739333485,0.837707184766049,16.68049513761949,0.01,IRMV1,7753.910812354485,8.106875181227101e-11,2,24,7753.910812267263,3,mechanism_defined_hidden,9.339375238805358e-10,3.926549264549662e-12,2.2064734139477194e-10,56.09455130020743
68.32817601725179,234.50587087182862,12037.443170870072,9.065516534095224,21.54389397563016,1054.966819734404,3.0006471491289957,0.6597282785086458,16.68049513761949,0.1,IRMV1,7895.294289351827,1.6578989155539998e-10,2,24,7895.294289002907,3,mechanism_defined_hidden,6.4091432434526635e-09,4.693300714598312e-12,5.476211998469726e-10,56.40670531250712
67.76213820622287,1.0281628148779423,53.48063753738146,9.012270222464348,21.543893975677058,0.09673556208468476,2.877485927721331,0.03635104493609881,16.68049513761949,0.001,VREX,7747.265331930802,7.908100227547267e-11,1,24,7747.265331811314,3,mechanism_defined_hidden,1.941030579077558e-09,3.077599759029195e-12,8.352958554910373e-12,56.08131969495732
67.76519083365397,1.027096343226012,53.469847016268496,9.010726145192896,21.543893975584645,0.09665820978038055,2.873602326745415,0.03631333947773822,16.68049513761949,0.01,VREX,7747.470019883229,8.93676447418177e-11,1,24,7747.470019823825,3,mechanism_defined_hidden,2.980382373232262e-09,2.591534505609791e-12,8.025206556882893e-12,56.0716320963856
