method,seed,semantic_direction,direction_index,logical_checkpoint,response_schedule,outcome_schedule,state_gate_pass,A_norm_0,A_norm_1,A_norm_2,A_cos_0_1,A_cos_0_2,A_cos_1_2,O_norm_0,O_norm_1,O_norm_2,O_cos_0_1,O_cos_0_2,O_cos_1_2,R_full_norm_0,R_full_alloc_0_source,R_full_alloc_0_counterfactual,R_full_alloc_0_clean,R_full_norm_1,R_full_alloc_1_source,R_full_alloc_1_counterfactual,R_full_alloc_1_clean,R_full_norm_2,R_full_alloc_2_source,R_full_alloc_2_counterfactual,R_full_alloc_2_clean,R_full_cos_0_1,R_full_cos_0_2,R_full_cos_1_2,R_color_only_norm_0,R_color_only_alloc_0_source,R_color_only_alloc_0_counterfactual,R_color_only_alloc_0_clean,R_color_only_norm_1,R_color_only_alloc_1_source,R_color_only_alloc_1_counterfactual,R_color_only_alloc_1_clean,R_color_only_cos_0_1,R_noise_only_norm_2,R_noise_only_alloc_2_source,R_noise_only_alloc_2_counterfactual,R_noise_only_alloc_2_clean,method_identity_ERM,method_identity_CORAL,method_identity_IRMv1,method_identity_VREX,method_identity_FISHR
CORAL,14,source_env1_color,1,300,probe_A,independent_B,True,1.3651733960243386,1.3754181923653352,1.4100781107212639,0.9596306318595236,-0.3246867660862493,-0.31618050380156504,1.021514043143609,1.0357320322857564,0.17338997862022482,0.0,0.6068583641069349,0.12051077978376418,120.75523323044436,0.5834422345519193,0.8066503218381622,0.09439500632688398,121.82278065167606,0.5839107715013586,0.804399248099417,0.10949913507320791,141.7912736579755,0.5372239232194173,0.7069984017936534,0.4599388178681581,0.997569821480479,0.10245167627578874,0.09638669766248754,120.75523323044436,0.5834422345519193,0.8066503218381622,0.09439500632688398,121.82278065167606,0.5839107715013586,0.804399248099417,0.10949913507320791,0.997569821480479,141.7912736579755,0.5372239232194173,0.7069984017936534,0.4599388178681581,0.0,1.0,0.0,0.0,0.0
CORAL,14,source_label_noise,2,300,probe_A,independent_B,True,1.3651733960243386,1.3754181923653352,1.4100781107212639,0.9596306318595236,-0.3246867660862493,-0.31618050380156504,1.021514043143609,1.0357320322857564,0.17338997862022482,0.0,0.6068583641069349,0.12051077978376418,120.75523323044436,0.5834422345519193,0.8066503218381622,0.09439500632688398,121.82278065167606,0.5839107715013586,0.804399248099417,0.10949913507320791,141.7912736579755,0.5372239232194173,0.7069984017936534,0.4599388178681581,0.997569821480479,0.10245167627578874,0.09638669766248754,120.75523323044436,0.5834422345519193,0.8066503218381622,0.09439500632688398,121.82278065167606,0.5839107715013586,0.804399248099417,0.10949913507320791,0.997569821480479,141.7912736579755,0.5372239232194173,0.7069984017936534,0.4599388178681581,0.0,1.0,0.0,0.0,0.0
IRMv1,14,source_env0_color,0,300,probe_A,independent_B,True,0.9649772632058755,0.9654062566131091,1.6229363161001298,0.9720832655674041,-0.3707988604502714,-0.35474705856024025,0.8445356539055261,0.8556002364191977,0.5480166291912896,0.0,-0.09281995546949703,-0.13326108126657918,39.73449537570708,0.6229235011599237,0.6948202389041651,0.3594317004826121,20.138515301018195,0.6186899994350077,0.6859188692336915,0.3830639495283884,70.40599496540788,0.6039280326862753,0.7749131778740458,0.18649530313879972,-0.9856781655057447,-0.022543161136605164,-0.12879579247508405,39.73449537570708,0.6229235011599237,0.6948202389041651,0.3594317004826121,20.138515301018195,0.6186899994350077,0.6859188692336915,0.3830639495283884,-0.9856781655057447,70.40599496540788,0.6039280326862753,0.7749131778740458,0.18649530313879972,0.0,0.0,1.0,0.0,0.0
IRMv1,14,source_env1_color,1,300,probe_A,independent_B,True,0.9649772632058755,0.9654062566131091,1.6229363161001298,0.9720832655674041,-0.3707988604502714,-0.35474705856024025,0.8445356539055261,0.8556002364191977,0.5480166291912896,0.0,-0.09281995546949703,-0.13326108126657918,39.73449537570708,0.6229235011599237,0.6948202389041651,0.3594317004826121,20.138515301018195,0.6186899994350077,0.6859188692336915,0.3830639495283884,70.40599496540788,0.6039280326862753,0.7749131778740458,0.18649530313879972,-0.9856781655057447,-0.022543161136605164,-0.12879579247508405,39.73449537570708,0.6229235011599237,0.6948202389041651,0.3594317004826121,20.138515301018195,0.6186899994350077,0.6859188692336915,0.3830639495283884,-0.9856781655057447,70.40599496540788,0.6039280326862753,0.7749131778740458,0.18649530313879972,0.0,0.0,1.0,0.0,0.0
IRMv1,14,source_label_noise,2,300,probe_A,independent_B,True,0.9649772632058755,0.9654062566131091,1.6229363161001298,0.9720832655674041,-0.3707988604502714,-0.35474705856024025,0.8445356539055261,0.8556002364191977,0.5480166291912896,0.0,-0.09281995546949703,-0.13326108126657918,39.73449537570708,0.6229235011599237,0.6948202389041651,0.3594317004826121,20.138515301018195,0.6186899994350077,0.6859188692336915,0.3830639495283884,70.40599496540788,0.6039280326862753,0.7749131778740458,0.18649530313879972,-0.9856781655057447,-0.022543161136605164,-0.12879579247508405,39.73449537570708,0.6229235011599237,0.6948202389041651,0.3594317004826121,20.138515301018195,0.6186899994350077,0.6859188692336915,0.3830639495283884,-0.9856781655057447,70.40599496540788,0.6039280326862753,0.7749131778740458,0.18649530313879972,0.0,0.0,1.0,0.0,0.0
VREX,14,source_env0_color,0,300,probe_A,independent_B,True,0.984693624204001,0.9729339077857726,1.3496498655298066,0.9676385575836449,-0.24060172684634948,-0.21233793036811277,0.549952468556671,0.5494294549432088,0.17975053093589538,0.0,0.29062934344453967,0.28158617320396717,18.301177888616948,0.6144708965748304,0.7829449867196937,0.09707041275808095,18.327746477007434,0.6166178098538015,0.7798612600549911,0.10769815057159358,3.9431399170504586,0.5541440740391192,0.7040230762810185,0.44415746450007815,-0.9986472712188217,-0.20315407213579786,0.2419452163619508,18.301177888616948,0.6144708965748304,0.7829449867196937,0.09707041275808095,18.327746477007434,0.6166178098538015,0.7798612600549911,0.10769815057159358,-0.9986472712188217,3.9431399170504586,0.5541440740391192,0.7040230762810185,0.44415746450007815,0.0,0.0,0.0,1.0,0.0
VREX,14,source_env1_color,1,300,probe_A,independent_B,True,0.984693624204001,0.9729339077857726,1.3496498655298066,0.9676385575836449,-0.24060172684634948,-0.21233793036811277,0.549952468556671,0.5494294549432088,0.17975053093589538,0.0,0.29062934344453967,0.28158617320396717,18.301177888616948,0.6144708965748304,0.7829449867196937,0.09707041275808095,18.327746477007434,0.6166178098538015,0.7798612600549911,0.10769815057159358,3.9431399170504586,0.5541440740391192,0.7040230762810185,0.44415746450007815,-0.9986472712188217,-0.20315407213579786,0.2419452163619508,18.301177888616948,0.6144708965748304,0.7829449867196937,0.09707041275808095,18.327746477007434,0.6166178098538015,0.7798612600549911,0.10769815057159358,-0.9986472712188217,3.9431399170504586,0.5541440740391192,0.7040230762810185,0.44415746450007815,0.0,0.0,0.0,1.0,0.0
VREX,14,source_label_noise,2,300,probe_A,independent_B,True,0.984693624204001,0.9729339077857726,1.3496498655298066,0.9676385575836449,-0.24060172684634948,-0.21233793036811277,0.549952468556671,0.5494294549432088,0.17975053093589538,0.0,0.29062934344453967,0.28158617320396717,18.301177888616948,0.6144708965748304,0.7829449867196937,0.09707041275808095,18.327746477007434,0.6166178098538015,0.7798612600549911,0.10769815057159358,3.9431399170504586,0.5541440740391192,0.7040230762810185,0.44415746450007815,-0.9986472712188217,-0.20315407213579786,0.2419452163619508,18.301177888616948,0.6144708965748304,0.7829449867196937,0.09707041275808095,18.327746477007434,0.6166178098538015,0.7798612600549911,0.10769815057159358,-0.9986472712188217,3.9431399170504586,0.5541440740391192,0.7040230762810185,0.44415746450007815,0.0,0.0,0.0,1.0,0.0
FISHR,14,source_env0_color,0,300,probe_A,independent_B,True,0.9729298689972822,0.9667913549656317,1.3092085863754936,0.9709760373540623,-0.22620448834676682,-0.21579319241657033,0.12417656401608082,0.12422371665414102,0.10407598914352353,0.0,0.02193225667197549,0.050984489488647214,30.040372368547594,0.6187810989066715,0.7700057503167496,0.15556701486815602,27.496978903942072,0.618796095834926,0.7696851562239966,0.15708644775375352,1.0894108720338882,0.5468010416900763,0.7717507451980207,0.3246681507215516,-0.999919050022037,0.2308712453941911,-0.23035350129438964,30.040372368547594,0.6187810989066715,0.7700057503167496,0.15556701486815602,27.496978903942072,0.618796095834926,0.7696851562239966,0.15708644775375352,-0.999919050022037,1.0894108720338882,0.5468010416900763,0.7717507451980207,0.3246681507215516,0.0,0.0,0.0,0.0,1.0
FISHR,14,source_env1_color,1,300,probe_A,independent_B,True,0.9729298689972822,0.9667913549656317,1.3092085863754936,0.9709760373540623,-0.22620448834676682,-0.21579319241657033,0.12417656401608082,0.12422371665414102,0.10407598914352353,0.0,0.02193225667197549,0.050984489488647214,30.040372368547594,0.6187810989066715,0.7700057503167496,0.15556701486815602,27.496978903942072,0.618796095834926,0.7696851562239966,0.15708644775375352,1.0894108720338882,0.5468010416900763,0.7717507451980207,0.3246681507215516,-0.999919050022037,0.2308712453941911,-0.23035350129438964,30.040372368547594,0.6187810989066715,0.7700057503167496,0.15556701486815602,27.496978903942072,0.618796095834926,0.7696851562239966,0.15708644775375352,-0.999919050022037,1.0894108720338882,0.5468010416900763,0.7717507451980207,0.3246681507215516,0.0,0.0,0.0,0.0,1.0
FISHR,14,source_label_noise,2,300,probe_A,independent_B,True,0.9729298689972822,0.9667913549656317,1.3092085863754936,0.9709760373540623,-0.22620448834676682,-0.21579319241657033,0.12417656401608082,0.12422371665414102,0.10407598914352353,0.0,0.02193225667197549,0.050984489488647214,30.040372368547594,0.6187810989066715,0.7700057503167496,0.15556701486815602,27.496978903942072,0.618796095834926,0.7696851562239966,0.15708644775375352,1.0894108720338882,0.5468010416900763,0.7717507451980207,0.3246681507215516,-0.999919050022037,0.2308712453941911,-0.23035350129438964,30.040372368547594,0.6187810989066715,0.7700057503167496,0.15556701486815602,27.496978903942072,0.618796095834926,0.7696851562239966,0.15708644775375352,-0.999919050022037,1.0894108720338882,0.5468010416900763,0.7717507451980207,0.3246681507215516,0.0,0.0,0.0,0.0,1.0
