E_operator_norm,PiO_operator_norm,R_operator_norm,adaptive_regret,audit_mode,coordinate_audit_passes,decomposition_residual,dim_world,full_minimax_condition,full_observation_recoverable_residual,information_floor,kernel_dimension,kind,lambda,method,seed,setting,slack_ratio,snapshot_passes,spectral_gap_min,static_tax_holds,static_tax_lower_bound,support_compatible,total_excess,total_regret,z0_norm,zero_observation_E_norm
3.6616100327596786,0.6687951024992119,0.0,6.703694016003167,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,L2,6,source_only_common_projection_erm,inf,True,-13.40738803200634,True,0.0032392439473940657,False,6.784090709491587,6.784090709491587,0.08048905450300763,0.0
3.7269763871665775,1.036519798027163,0.0,6.945176495248617,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,IRMV1,6,source_only_common_projection_erm,inf,True,-13.89035299049723,True,8.204502566409463e-12,False,6.945183933463163,6.945183933463163,4.050803023206501e-06,0.0
3.726899605682673,1.0363453901948574,0.0,6.944890335418831,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,IRMV1,6,source_only_common_projection_erm,inf,True,-13.889780670837641,True,8.189741028819709e-10,False,6.944964405954985,6.944964405954985,4.047157281060302e-05,0.0
3.726200371777758,1.0346967890254455,0.0,6.942284605318351,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,IRMV1,6,source_only_common_projection_erm,inf,True,-13.8845692106367,True,8.066304841581414e-08,False,6.942998217946518,6.942998217946518,0.0004016542005651482,0.0
3.7269756503011653,1.0365226085362296,0.0,6.945173748968897,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,VREX,6,source_only_common_projection_erm,inf,True,-13.890347497937801,True,8.368179010571816e-12,False,6.945184783640085,6.945184783640085,4.091009413475314e-06,0.0
3.7268915326047947,1.0363730483980134,0.0,6.944860247900658,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,VREX,6,source_only_common_projection_erm,inf,True,-13.889720495801301,True,8.366157424851387e-10,False,6.94497057770094,6.94497057770094,4.090515230347245e-05,0.0
3.7260606912209613,1.0349380668216486,0.0,6.941764137331014,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,VREX,6,source_only_common_projection_erm,inf,True,-13.883528274662035,True,8.34598910464168e-08,False,6.942865754905652,6.942865754905652,0.0004085581746738567,0.0
3.7064357161611894,1.0401413254587213,0.0,6.868832859017655,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.0,L2,7,source_only_common_projection_erm,inf,True,-13.73766571803531,True,0.0,False,6.868832859017655,6.868832859017655,0.0,0.0
3.690590858031341,0.9899326741122129,0.0,6.810230440692255,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,L2,7,source_only_common_projection_erm,inf,True,-13.620460881384496,True,0.0013430072365937977,False,6.824337245858615,6.824337245858615,0.05182677371000047,0.0
3.6751716062413227,0.9111422645320157,0.0,6.753443167661212,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,L2,7,source_only_common_projection_erm,inf,True,-13.506886335322394,True,0.0022898925938820997,False,6.779119926780494,6.779119926780494,0.06767411017342008,0.0
3.6499698844214645,0.7113790848620454,0.0,6.66114007859182,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,L2,7,source_only_common_projection_erm,inf,True,-13.322280157183643,True,0.0033747229852264917,False,6.740691873073413,6.740691873073413,0.08215501184013659,0.0
